:START_ID,:END_ID,:TYPE,is_gang_crime,weight
EVI-00001062,FIR-MGL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001063,FIR-MGL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001064,FIR-MGL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001065,FIR-RMN-2021-00011,EVIDENCE_FOR,,1.0
EVI-00001066,FIR-MGL-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001067,FIR-MGL-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001068,FIR-MGL-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001069,FIR-BLG-2021-00014,EVIDENCE_FOR,,1.0
EVI-00001070,FIR-BLG-2021-00014,EVIDENCE_FOR,,1.0
EVI-00001071,FIR-RMN-2021-00012,EVIDENCE_FOR,,1.0
EVI-00001072,FIR-RMN-2021-00012,EVIDENCE_FOR,,1.0
EVI-00001073,FIR-BLG-2021-00015,EVIDENCE_FOR,,1.0
EVI-00001074,FIR-RMN-2021-00013,EVIDENCE_FOR,,1.0
EVI-00001075,FIR-RMN-2021-00013,EVIDENCE_FOR,,1.0
EVI-00001076,FIR-RMN-2021-00013,EVIDENCE_FOR,,1.0
EVI-00001077,FIR-MGL-2021-00030,EVIDENCE_FOR,,1.0
EVI-00001078,FIR-MGL-2021-00030,EVIDENCE_FOR,,1.0
EVI-00001079,FIR-MGL-2021-00030,EVIDENCE_FOR,,1.0
EVI-00001080,FIR-BLG-2021-00016,EVIDENCE_FOR,,1.0
EVI-00001081,FIR-BLG-2021-00016,EVIDENCE_FOR,,1.0
EVI-00001082,FIR-RMN-2021-00014,EVIDENCE_FOR,,1.0
EVI-00001083,FIR-RMN-2021-00014,EVIDENCE_FOR,,1.0
EVI-00001084,FIR-MGL-2021-00031,EVIDENCE_FOR,,1.0
EVI-00001085,FIR-MGL-2021-00031,EVIDENCE_FOR,,1.0
EVI-00001086,FIR-BLG-2021-00017,EVIDENCE_FOR,,1.0
EVI-00001087,FIR-BLG-2021-00017,EVIDENCE_FOR,,1.0
EVI-00001088,FIR-KLP-2021-00034,EVIDENCE_FOR,,1.0
EVI-00001089,FIR-KLP-2021-00034,EVIDENCE_FOR,,1.0
EVI-00001090,FIR-KLP-2021-00034,EVIDENCE_FOR,,1.0
EVI-00001091,FIR-RMN-2021-00015,EVIDENCE_FOR,,1.0
EVI-00001092,FIR-RMN-2021-00015,EVIDENCE_FOR,,1.0
EVI-00001093,FIR-RMN-2021-00015,EVIDENCE_FOR,,1.0
EVI-00001094,FIR-MGL-2021-00032,EVIDENCE_FOR,,1.0
EVI-00001095,FIR-MGL-2021-00032,EVIDENCE_FOR,,1.0
EVI-00001096,FIR-MGL-2021-00032,EVIDENCE_FOR,,1.0
EVI-00001097,FIR-BLG-2021-00018,EVIDENCE_FOR,,1.0
EVI-00001098,FIR-KLP-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001099,FIR-RMN-2021-00016,EVIDENCE_FOR,,1.0
EVI-00001100,FIR-MGL-2021-00033,EVIDENCE_FOR,,1.0
EVI-00001101,FIR-BLG-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001102,FIR-BLG-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001103,FIR-KLP-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001104,FIR-KLP-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001105,FIR-BLG-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001106,FIR-BLG-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001107,FIR-BLG-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001108,FIR-RMN-2021-00017,EVIDENCE_FOR,,1.0
EVI-00001109,FIR-BLG-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001110,FIR-KLP-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001111,FIR-KLP-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001112,FIR-BLG-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001113,FIR-BLG-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001114,FIR-RMN-2021-00018,EVIDENCE_FOR,,1.0
EVI-00001115,FIR-RMN-2021-00018,EVIDENCE_FOR,,1.0
EVI-00001116,FIR-RMN-2021-00018,EVIDENCE_FOR,,1.0
EVI-00001117,FIR-MGL-2021-00034,EVIDENCE_FOR,,1.0
EVI-00001118,FIR-BLG-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001119,FIR-KLP-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001120,FIR-BLG-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001121,FIR-RMN-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001122,FIR-BLG-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001123,FIR-BLG-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001124,FIR-KLP-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001125,FIR-KLP-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001126,FIR-BLG-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001127,FIR-BLG-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001128,FIR-BLG-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001129,FIR-RMN-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001130,FIR-BLG-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001131,FIR-BLG-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001132,FIR-BLG-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001133,FIR-KLP-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001134,FIR-KLP-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001135,FIR-KLP-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001136,FIR-BLG-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001137,FIR-BLG-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001138,FIR-RMN-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001139,FIR-RMN-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001140,FIR-MGL-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001141,FIR-MGL-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001142,FIR-MGL-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001143,FIR-BLG-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001144,FIR-BLG-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001145,FIR-BLG-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001146,FIR-KLP-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001147,FIR-KLP-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001148,FIR-BLG-2021-00030,EVIDENCE_FOR,,1.0
EVI-00001149,FIR-MGL-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001150,FIR-MGL-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001151,FIR-MGL-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001152,FIR-MGL-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001153,FIR-BLG-2021-00031,EVIDENCE_FOR,,1.0
EVI-00001154,FIR-BLG-2021-00031,EVIDENCE_FOR,,1.0
EVI-00001155,FIR-KLP-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001156,FIR-KLP-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001157,FIR-BLG-2021-00032,EVIDENCE_FOR,,1.0
EVI-00001158,FIR-BLG-2021-00032,EVIDENCE_FOR,,1.0
EVI-00001159,FIR-MGL-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001160,FIR-KLP-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001161,FIR-KLP-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001162,FIR-KLP-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001163,FIR-BLG-2021-00033,EVIDENCE_FOR,,1.0
EVI-00001164,FIR-BLG-2021-00033,EVIDENCE_FOR,,1.0
EVI-00001165,FIR-MGL-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001166,FIR-MGL-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001167,FIR-MGL-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001168,FIR-KLP-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001169,FIR-KLP-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001170,FIR-KLP-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001171,FIR-BLG-2021-00034,EVIDENCE_FOR,,1.0
EVI-00001172,FIR-MGL-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001173,FIR-MGL-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001174,FIR-BLG-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001175,FIR-BLG-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001176,FIR-MGL-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001177,FIR-MGL-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001178,FIR-MGL-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001179,FIR-MGL-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001180,FIR-BLG-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001181,FIR-BLG-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001182,FIR-MGL-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001183,FIR-MGL-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001184,FIR-MGL-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001185,FIR-MGL-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001186,FIR-RBG-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001187,FIR-RBG-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001188,FIR-RBG-2021-00035,EVIDENCE_FOR,,1.0
EVI-00001189,FIR-MGL-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001190,FIR-BLR-2021-00082,EVIDENCE_FOR,,1.0
EVI-00001191,FIR-BLR-2021-00082,EVIDENCE_FOR,,1.0
EVI-00001192,FIR-BLR-2021-00082,EVIDENCE_FOR,,1.0
EVI-00001193,FIR-MGL-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001194,FIR-MGL-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001195,FIR-VKT-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001196,FIR-VKT-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001197,FIR-RBG-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001198,FIR-RBG-2021-00036,EVIDENCE_FOR,,1.0
EVI-00001199,FIR-MGL-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001200,FIR-MGL-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001201,FIR-KLP-2021-00045,EVIDENCE_FOR,,1.0
EVI-00001202,FIR-KLP-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001203,FIR-HBL-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001204,FIR-HBL-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001205,FIR-HBL-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001206,FIR-HBL-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001207,FIR-HBL-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001208,FIR-BLRR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001209,FIR-BLRR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001210,FIR-BLRR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001211,FIR-BLRR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001212,FIR-BLR-2021-00083,EVIDENCE_FOR,,1.0
EVI-00001213,FIR-BLRR-2021-00045,EVIDENCE_FOR,,1.0
EVI-00001214,FIR-CHB-2021-00003,EVIDENCE_FOR,,1.0
EVI-00001215,FIR-CHB-2021-00003,EVIDENCE_FOR,,1.0
EVI-00001216,FIR-BLRR-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001217,FIR-BLR2-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001218,FIR-BLR2-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001219,FIR-BLR2-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001220,FIR-BLR2-2021-00019,EVIDENCE_FOR,,1.0
EVI-00001221,FIR-BLRR-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001222,FIR-BLRR-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001223,FIR-BLRR-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001224,FIR-BLRR-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001225,FIR-CKM-2021-00001,EVIDENCE_FOR,,1.0
EVI-00001226,FIR-CKM-2021-00001,EVIDENCE_FOR,,1.0
EVI-00001227,FIR-BLR-2021-00084,EVIDENCE_FOR,,1.0
EVI-00001228,FIR-BLR-2021-00084,EVIDENCE_FOR,,1.0
EVI-00001229,FIR-BLRR-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001230,FIR-BLRR-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001231,FIR-BLR-2021-00085,EVIDENCE_FOR,,1.0
EVI-00001232,FIR-BLR-2021-00085,EVIDENCE_FOR,,1.0
EVI-00001233,FIR-BLR-2021-00085,EVIDENCE_FOR,,1.0
EVI-00001234,FIR-BLRR-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001235,FIR-BLRR-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001236,FIR-BLRR-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001237,FIR-KLP-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001238,FIR-KLP-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001239,FIR-BLRR-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001240,FIR-BLRR-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001241,FIR-BLRR-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001242,FIR-RBG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001243,FIR-RBG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001244,FIR-RBG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001245,FIR-VKT-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001246,FIR-RBG-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001247,FIR-RBG-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001248,FIR-BLRR-2021-00051,EVIDENCE_FOR,,1.0
EVI-00001249,FIR-BLRR-2021-00051,EVIDENCE_FOR,,1.0
EVI-00001250,FIR-HBL-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001251,FIR-BLRR-2021-00052,EVIDENCE_FOR,,1.0
EVI-00001252,FIR-BLRR-2021-00052,EVIDENCE_FOR,,1.0
EVI-00001253,FIR-BLRR-2021-00052,EVIDENCE_FOR,,1.0
EVI-00001254,FIR-HBL-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001255,FIR-HBL-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001256,FIR-HBL-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001257,FIR-HBL-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001258,FIR-HBL-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001259,FIR-HBL-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001260,FIR-RCR-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001261,FIR-MGL-2021-00045,EVIDENCE_FOR,,1.0
EVI-00001262,FIR-MGL-2021-00045,EVIDENCE_FOR,,1.0
EVI-00001263,FIR-KLP-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001264,FIR-KLP-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001265,FIR-KLP-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001266,FIR-BLR-2021-00086,EVIDENCE_FOR,,1.0
EVI-00001267,FIR-BLR-2021-00086,EVIDENCE_FOR,,1.0
EVI-00001268,FIR-BLR-2021-00086,EVIDENCE_FOR,,1.0
EVI-00001269,FIR-BLR-2021-00087,EVIDENCE_FOR,,1.0
EVI-00001270,FIR-HBL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001271,FIR-HBL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001272,FIR-HBL-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001273,FIR-UDR-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001274,FIR-UDR-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001275,FIR-UDR-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001276,FIR-UDR-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001277,FIR-UDR-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001278,FIR-UDR-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001279,FIR-UDR-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001280,FIR-UDR-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001281,FIR-BLR2-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001282,FIR-BLR2-2021-00020,EVIDENCE_FOR,,1.0
EVI-00001283,FIR-MGL-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001284,FIR-MGL-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001285,FIR-BLR2-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001286,FIR-BLR2-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001287,FIR-TKR-2021-00004,EVIDENCE_FOR,,1.0
EVI-00001288,FIR-TKR-2021-00004,EVIDENCE_FOR,,1.0
EVI-00001289,FIR-TKR-2021-00004,EVIDENCE_FOR,,1.0
EVI-00001290,FIR-DVG-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001291,FIR-DVG-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001292,FIR-RBG-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001293,FIR-CKM-2021-00002,EVIDENCE_FOR,,1.0
EVI-00001294,FIR-RBG-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001295,FIR-RBG-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001296,FIR-RBG-2021-00040,EVIDENCE_FOR,,1.0
EVI-00001297,FIR-BLG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001298,FIR-BLG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001299,FIR-BLG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001300,FIR-BLG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001301,FIR-BLG-2021-00037,EVIDENCE_FOR,,1.0
EVI-00001302,FIR-MGL-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001303,FIR-MGL-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001304,FIR-MGL-2021-00047,EVIDENCE_FOR,,1.0
EVI-00001305,FIR-BLRR-2021-00053,EVIDENCE_FOR,,1.0
EVI-00001306,FIR-BLRR-2021-00053,EVIDENCE_FOR,,1.0
EVI-00001307,FIR-BLRR-2021-00053,EVIDENCE_FOR,,1.0
EVI-00001308,FIR-BLRR-2021-00053,EVIDENCE_FOR,,1.0
EVI-00001309,FIR-DVG-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001310,FIR-DVG-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001311,FIR-DVG-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001312,FIR-DVG-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001313,FIR-BLR2-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001314,FIR-BLR2-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001315,FIR-BLR2-2021-00022,EVIDENCE_FOR,,1.0
EVI-00001316,FIR-BLR2-2021-00023,EVIDENCE_FOR,,1.0
EVI-00001317,FIR-BLR2-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001318,FIR-UDR-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001319,FIR-UDR-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001320,FIR-UDR-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001321,FIR-BLR-2021-00088,EVIDENCE_FOR,,1.0
EVI-00001322,FIR-BLR-2021-00088,EVIDENCE_FOR,,1.0
EVI-00001323,FIR-HBL-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001324,FIR-UDR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001325,FIR-UDR-2021-00044,EVIDENCE_FOR,,1.0
EVI-00001326,FIR-CHB-2021-00004,EVIDENCE_FOR,,1.0
EVI-00001327,FIR-CHB-2021-00004,EVIDENCE_FOR,,1.0
EVI-00001328,FIR-BLR-2021-00089,EVIDENCE_FOR,,1.0
EVI-00001329,FIR-BLR-2021-00089,EVIDENCE_FOR,,1.0
EVI-00001330,FIR-BLRR-2021-00054,EVIDENCE_FOR,,1.0
EVI-00001331,FIR-BLRR-2021-00054,EVIDENCE_FOR,,1.0
EVI-00001332,FIR-BLRR-2021-00054,EVIDENCE_FOR,,1.0
EVI-00001333,FIR-KLP-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001334,FIR-KLP-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001335,FIR-KLP-2021-00049,EVIDENCE_FOR,,1.0
EVI-00001336,FIR-BLG-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001337,FIR-BLG-2021-00038,EVIDENCE_FOR,,1.0
EVI-00001338,FIR-BLR2-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001339,FIR-BLR2-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001340,FIR-BLR2-2021-00025,EVIDENCE_FOR,,1.0
EVI-00001341,FIR-RBG-2021-00041,EVIDENCE_FOR,,1.0
EVI-00001342,FIR-UDR-2021-00045,EVIDENCE_FOR,,1.0
EVI-00001343,FIR-MYS-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001344,FIR-MYS-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001345,FIR-MYS-2021-00021,EVIDENCE_FOR,,1.0
EVI-00001346,FIR-BLR2-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001347,FIR-BLR2-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001348,FIR-BLR2-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001349,FIR-BLR2-2021-00026,EVIDENCE_FOR,,1.0
EVI-00001350,FIR-BLR-2021-00090,EVIDENCE_FOR,,1.0
EVI-00001351,FIR-BLR-2021-00090,EVIDENCE_FOR,,1.0
EVI-00001352,FIR-UDR-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001353,FIR-UDR-2021-00046,EVIDENCE_FOR,,1.0
EVI-00001354,FIR-BLG-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001355,FIR-BLG-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001356,FIR-BLG-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001357,FIR-BLG-2021-00039,EVIDENCE_FOR,,1.0
EVI-00001358,FIR-KLP-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001359,FIR-KLP-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001360,FIR-KLP-2021-00050,EVIDENCE_FOR,,1.0
EVI-00001361,FIR-BLR-2021-00091,EVIDENCE_FOR,,1.0
EVI-00001362,FIR-BLR-2021-00091,EVIDENCE_FOR,,1.0
EVI-00001363,FIR-BLR-2021-00091,EVIDENCE_FOR,,1.0
EVI-00001364,FIR-RCR-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001365,FIR-RCR-2021-00024,EVIDENCE_FOR,,1.0
EVI-00001366,FIR-MGL-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001367,FIR-MGL-2021-00048,EVIDENCE_FOR,,1.0
EVI-00001368,FIR-BLR-2021-00092,EVIDENCE_FOR,,1.0
EVI-00001369,FIR-BLR-2021-00092,EVIDENCE_FOR,,1.0
EVI-00001370,FIR-BLR-2021-00093,EVIDENCE_FOR,,1.0
EVI-00001371,FIR-BLR-2021-00093,EVIDENCE_FOR,,1.0
EVI-00001372,FIR-BLR-2021-00093,EVIDENCE_FOR,,1.0
EVI-00001373,FIR-KLP-2021-00051,EVIDENCE_FOR,,1.0
EVI-00001374,FIR-KLP-2021-00051,EVIDENCE_FOR,,1.0
EVI-00001375,FIR-KLP-2021-00051,EVIDENCE_FOR,,1.0
EVI-00001376,FIR-CHB-2021-00005,EVIDENCE_FOR,,1.0
EVI-00001377,FIR-CHB-2021-00005,EVIDENCE_FOR,,1.0
EVI-00001378,FIR-CHB-2021-00005,EVIDENCE_FOR,,1.0
EVI-00001379,FIR-CHB-2021-00006,EVIDENCE_FOR,,1.0
EVI-00001380,FIR-CHB-2021-00006,EVIDENCE_FOR,,1.0
EVI-00001381,FIR-CHB-2021-00006,EVIDENCE_FOR,,1.0
EVI-00001382,FIR-BLR-2021-00094,EVIDENCE_FOR,,1.0
EVI-00001383,FIR-CHB-2021-00007,EVIDENCE_FOR,,1.0
EVI-00001384,FIR-CHB-2021-00007,EVIDENCE_FOR,,1.0
EVI-00001385,FIR-RBG-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001386,FIR-RBG-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001387,FIR-RBG-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001388,FIR-RBG-2021-00042,EVIDENCE_FOR,,1.0
EVI-00001389,FIR-BLR2-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001390,FIR-BLR2-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001391,FIR-BLR2-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001392,FIR-BLR2-2021-00027,EVIDENCE_FOR,,1.0
EVI-00001393,FIR-CHB-2021-00008,EVIDENCE_FOR,,1.0
EVI-00001394,FIR-CHB-2021-00008,EVIDENCE_FOR,,1.0
EVI-00001395,FIR-BLR2-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001396,FIR-BLR2-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001397,FIR-BLR2-2021-00028,EVIDENCE_FOR,,1.0
EVI-00001398,FIR-RBG-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001399,FIR-RBG-2021-00043,EVIDENCE_FOR,,1.0
EVI-00001400,FIR-CHB-2021-00009,EVIDENCE_FOR,,1.0
EVI-00001401,FIR-BLR-2021-00095,EVIDENCE_FOR,,1.0
EVI-00001402,FIR-BLR-2021-00095,EVIDENCE_FOR,,1.0
EVI-00001403,FIR-CHB-2021-00010,EVIDENCE_FOR,,1.0
EVI-00001404,FIR-BLR2-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001405,FIR-BLR2-2021-00029,EVIDENCE_FOR,,1.0
EVI-00001406,FIR-BLR2-2021-00030,EVIDENCE_FOR,,1.0
EVI-00001407,FIR-CHB-2021-00011,EVIDENCE_FOR,,1.0
EVI-00001408,FIR-CHB-2021-00011,EVIDENCE_FOR,,1.0
EVI-00001409,FIR-CHB-2021-00011,EVIDENCE_FOR,,1.0
EVI-00001410,FIR-BLR-2021-00096,EVIDENCE_FOR,,1.0
EVI-00001411,FIR-BLR-2021-00096,EVIDENCE_FOR,,1.0
EVI-00001412,FIR-BLR-2021-00096,EVIDENCE_FOR,,1.0
EVI-00001413,FIR-BLR-2021-00096,EVIDENCE_FOR,,1.0
EVI-00001414,FIR-CHB-2021-00012,EVIDENCE_FOR,,1.0
EVI-00001415,FIR-CHB-2021-00012,EVIDENCE_FOR,,1.0
EVI-00001416,FIR-CHB-2021-00012,EVIDENCE_FOR,,1.0
EVI-00001417,FIR-MGL-2021-00049,EVIDENCE_FOR,,1.0
