:ID,:LABEL,crime_type,district_id,estimated_loss,fir_number,lat,lng,occurred_date,severity,status
FIR-HBL-2021-00040,FIR,DRUNK_DRV,KA-HBL,3466.75,KA/HBL/2021/00040,15.083724,75.012283,2021-08-27,2,Withdrawn
FIR-RCR-2021-00008,FIR,HIT_RUN,KA-RCR,82040.24,KA/RCR/2021/00008,16.177993,77.425093,2021-08-28,4,Under Investigation
FIR-UDR-2021-00027,FIR,FRAUD,KA-UDR,9193003.65,KA/UDR/2021/00027,13.557446,75.062503,2021-08-28,3,Final Report
FIR-UDR-2021-00028,FIR,VEH_THEFT,KA-UDR,1011869.31,KA/UDR/2021/00028,13.363361,74.870771,2021-08-29,2,Final Report
FIR-HBL-2021-00041,FIR,ATM_FRAUD,KA-HBL,106477.9,KA/HBL/2021/00041,15.165883,74.998119,2021-08-29,3,Charge Sheet Filed
FIR-BLR-2021-00159,FIR,BURGLARY,KA-BLR,458807.08,KA/BLR/2021/00159,13.108846,77.745692,2021-08-30,3,Under Investigation
FIR-BLG-2021-00028,FIR,ASSAULT,KA-BLG,22863.76,KA/BLG/2021/00028,16.255728,74.631071,2021-08-30,3,Charge Sheet Filed
FIR-BLR-2021-00160,FIR,VEH_THEFT,KA-BLR,127506.41,KA/BLR/2021/00160,12.888530018437672,77.67483467169087,2021-08-31,2,Under Investigation
FIR-VJP-2021-00002,FIR,VEH_THEFT,KA-VJP,135912.88,KA/VJP/2021/00002,16.805500548116044,76.04631887697019,2021-08-31,2,Charge Sheet Filed
FIR-HBL-2021-00042,FIR,THEFT,KA-HBL,41385.74,KA/HBL/2021/00042,15.629683,75.168138,2021-09-01,2,Under Investigation
FIR-BLR-2021-00161,FIR,BURGLARY,KA-BLR,143631.0,KA/BLR/2021/00161,13.050461,77.567375,2021-09-01,3,Charge Sheet Filed
FIR-KLR-2021-00012,FIR,DACOITY,KA-KLR,1953529.86,KA/KLR/2021/00012,13.249617583226676,78.02828623016184,2021-09-01,5,Charge Sheet Filed
FIR-DVG-2021-00005,FIR,ARSON,KA-DVG,1827753.58,KA/DVG/2021/00005,14.741255,76.272556,2021-09-02,4,Final Report
FIR-RCR-2021-00009,FIR,FRAUD,KA-RCR,5332150.76,KA/RCR/2021/00009,16.234095,77.472671,2021-09-02,3,Under Investigation
FIR-BLR2-2021-00043,FIR,POSSESS,KA-BLR2,7437.57,KA/BLR2/2021/00043,14.812251,76.754544,2021-09-02,3,Withdrawn
FIR-BLG-2021-00029,FIR,THEFT,KA-BLG,36489.57,KA/BLG/2021/00029,16.426714,74.956804,2021-09-03,2,Under Investigation
FIR-BLR-2021-00162,FIR,CHAIN,KA-BLR,299490.64,KA/BLR/2021/00162,12.991094,77.730142,2021-09-03,3,Under Investigation
FIR-KLP-2021-00042,FIR,ARSON,KA-KLP,2548435.0,KA/KLP/2021/00042,17.319363,77.301687,2021-09-03,4,Under Investigation
FIR-MYS-2021-00034,FIR,TRESPASS,KA-MYS,920.2,KA/MYS/2021/00034,12.438988,76.633697,2021-09-04,2,Under Investigation
FIR-MGL-2021-00034,FIR,VEH_THEFT,KA-MGL,1316942.5,KA/MGL/2021/00034,12.547036,75.117204,2021-09-04,2,Under Investigation
FIR-BLR-2021-00163,FIR,CHAIN,KA-BLR,209803.01,KA/BLR/2021/00163,13.164378,77.669075,2021-09-04,3,Charge Sheet Filed
FIR-MYS-2021-00035,FIR,CHAIN,KA-MYS,178040.12,KA/MYS/2021/00035,11.849638,76.898049,2021-09-05,3,Transferred
FIR-BLR-2021-00164,FIR,THEFT,KA-BLR,26295.06,KA/BLR/2021/00164,12.925592,77.783209,2021-09-05,2,Closed (Undetected)
FIR-BLR-2021-00165,FIR,THEFT,KA-BLR,26352.4,KA/BLR/2021/00165,13.045407,77.604365,2021-09-05,2,Under Investigation
FIR-CKM-2021-00008,FIR,ROBBERY,KA-CKM,9905.81,KA/CKM/2021/00008,13.251662,76.029015,2021-09-06,4,Charge Sheet Filed
FIR-RBG-2021-00039,FIR,THEFT,KA-RBG,3230.43,KA/RBG/2021/00039,15.578274838184463,74.88709485670526,2021-09-06,2,Transferred
FIR-VJP-2021-00003,FIR,VEH_THEFT,KA-VJP,1248694.35,KA/VJP/2021/00003,16.689884,76.480003,2021-09-06,2,Final Report
FIR-BLR-2021-00166,FIR,BURGLARY,KA-BLR,458936.99,KA/BLR/2021/00166,13.126261,77.776556,2021-09-07,3,Charge Sheet Filed
FIR-UDR-2021-00029,FIR,THEFT,KA-UDR,18613.17,KA/UDR/2021/00029,13.746364,74.875098,2021-09-07,2,Closed (Undetected)
FIR-MGL-2021-00035,FIR,CHAIN,KA-MGL,171712.38,KA/MGL/2021/00035,12.534174,75.404549,2021-09-07,3,Under Investigation
FIR-BLR-2021-00167,FIR,DRUNK_DRV,KA-BLR,591.34,KA/BLR/2021/00167,13.004071,77.437458,2021-09-08,2,Final Report
FIR-BLR-2021-00168,FIR,ROBBERY,KA-BLR,183653.05,KA/BLR/2021/00168,13.083148,77.794434,2021-09-08,4,Under Investigation
FIR-MYS-2021-00036,FIR,THEFT,KA-MYS,10618.05,KA/MYS/2021/00036,12.430697,76.606315,2021-09-08,2,Charge Sheet Filed
FIR-HBL-2021-00043,FIR,THEFT,KA-HBL,18984.84,KA/HBL/2021/00043,15.084023,75.026512,2021-09-09,2,Withdrawn
FIR-RMN-2021-00009,FIR,FRAUD,KA-RMN,800100.55,KA/RMN/2021/00009,13.010703,77.511013,2021-09-09,3,Under Investigation
FIR-BLR2-2021-00044,FIR,ROBBERY,KA-BLR2,157192.71,KA/BLR2/2021/00044,14.95341,76.602012,2021-09-09,4,Withdrawn
FIR-BDR-2021-00011,FIR,CYBER,KA-BDR,3353849.27,KA/BDR/2021/00011,17.743503,76.905739,2021-09-10,3,Withdrawn
FIR-MYS-2021-00037,FIR,CHAIN,KA-MYS,103015.89,KA/MYS/2021/00037,11.843495,76.896461,2021-09-10,3,Closed (Undetected)
FIR-BLR-2021-00169,FIR,CHAIN,KA-BLR,264502.74,KA/BLR/2021/00169,13.147112,77.72457,2021-09-10,3,Charge Sheet Filed
FIR-MGL-2021-00036,FIR,NARCOTICS,KA-MGL,5781801.01,KA/MGL/2021/00036,12.527614460212677,75.04405766192566,2021-09-11,4,Charge Sheet Filed
FIR-BLR-2021-00170,FIR,CHAIN,KA-BLR,143344.99,KA/BLR/2021/00170,13.040455,77.766279,2021-09-11,3,Under Investigation
FIR-RMN-2021-00010,FIR,CHAIN,KA-RMN,190798.34,KA/RMN/2021/00010,12.919178251900602,77.39897496322529,2021-09-11,3,Under Investigation
FIR-BLR-2021-00171,FIR,ARSON,KA-BLR,2171561.69,KA/BLR/2021/00171,12.702425,77.749656,2021-09-12,4,Under Investigation
FIR-BLR-2021-00172,FIR,CYBER,KA-BLR,1150762.58,KA/BLR/2021/00172,13.24665,77.61052,2021-09-12,3,Final Report
FIR-BLR2-2021-00045,FIR,BURGLARY,KA-BLR2,428157.96,KA/BLR2/2021/00045,15.424108,76.980921,2021-09-12,3,Final Report
FIR-BLR2-2021-00046,FIR,TRESPASS,KA-BLR2,889.58,KA/BLR2/2021/00046,14.95466,77.123722,2021-09-13,2,Closed (Undetected)
FIR-BDR-2021-00012,FIR,VEH_THEFT,KA-BDR,333893.11,KA/BDR/2021/00012,17.744819,77.429295,2021-09-13,2,Under Investigation
FIR-UDR-2021-00030,FIR,ASSAULT,KA-UDR,2635.23,KA/UDR/2021/00030,13.477918,75.13753,2021-09-13,3,Under Investigation
FIR-RCR-2021-00010,FIR,PICK,KA-RCR,6767.33,KA/RCR/2021/00010,15.959066,77.57923,2021-09-14,1,Under Investigation
FIR-BLR-2021-00173,FIR,PICK,KA-BLR,4767.05,KA/BLR/2021/00173,13.181443,77.620228,2021-09-14,1,Final Report
FIR-KLR-2021-00013,FIR,DRUNK_DRV,KA-KLR,2364.88,KA/KLR/2021/00013,13.155793,78.457276,2021-09-14,2,Withdrawn
FIR-BDR-2021-00013,FIR,ROBBERY,KA-BDR,19491.51,KA/BDR/2021/00013,17.852325,77.618902,2021-09-15,4,Transferred
FIR-MYS-2021-00038,FIR,THEFT,KA-MYS,39145.94,KA/MYS/2021/00038,11.829975,76.857916,2021-09-15,2,Under Investigation
FIR-BLG-2021-00030,FIR,MURDER,KA-BLG,0.0,KA/BLG/2021/00030,15.921655,74.288026,2021-09-15,6,Charge Sheet Filed
FIR-SHV-2021-00011,FIR,VEH_THEFT,KA-SHV,156671.45,KA/SHV/2021/00011,14.087141,75.005228,2021-09-16,2,Charge Sheet Filed
FIR-VKT-2021-00004,FIR,BURGLARY,KA-VKT,239972.53,KA/VKT/2021/00004,15.013431,76.280408,2021-09-16,3,Under Investigation
FIR-RBG-2021-00040,FIR,CHAIN,KA-RBG,203320.41,KA/RBG/2021/00040,15.346511,75.139598,2021-09-16,3,Under Investigation
FIR-RBG-2021-00041,FIR,THEFT,KA-RBG,40086.37,KA/RBG/2021/00041,15.570595,75.180283,2021-09-16,2,Under Investigation
FIR-BLR-2021-00174,FIR,CHAIN,KA-BLR,104449.74,KA/BLR/2021/00174,13.13954829713177,77.39360919269443,2021-09-17,3,Charge Sheet Filed
FIR-BLRR-2021-00006,FIR,DRUNK_DRV,KA-BLR-R,4841.32,KA/BLRR/2021/00006,13.356149,77.41188,2021-09-17,2,Closed (Undetected)
FIR-BLR-2021-00175,FIR,ATM_FRAUD,KA-BLR,164255.98,KA/BLR/2021/00175,12.925775,77.566491,2021-09-17,3,Under Investigation
FIR-MGL-2021-00037,FIR,THEFT,KA-MGL,18129.55,KA/MGL/2021/00037,12.824709,74.752313,2021-09-18,2,Under Investigation
FIR-MGL-2021-00038,FIR,THEFT,KA-MGL,41146.3,KA/MGL/2021/00038,12.396942,75.189576,2021-09-18,2,Final Report
FIR-BLR-2021-00176,FIR,THEFT,KA-BLR,37393.97,KA/BLR/2021/00176,12.981662,77.754855,2021-09-18,2,Charge Sheet Filed
FIR-RBG-2021-00042,FIR,CHAIN,KA-RBG,217191.95,KA/RBG/2021/00042,15.376,75.125159,2021-09-19,3,Final Report
FIR-BLR2-2021-00047,FIR,BURGLARY,KA-BLR2,303523.13,KA/BLR2/2021/00047,15.457793,76.609754,2021-09-19,3,Final Report
FIR-RBG-2021-00043,FIR,VEH_THEFT,KA-RBG,519695.37,KA/RBG/2021/00043,15.43416,74.97021,2021-09-19,2,Charge Sheet Filed
FIR-RBG-2021-00044,FIR,THEFT,KA-RBG,34370.83,KA/RBG/2021/00044,15.360481,75.134035,2021-09-20,2,Charge Sheet Filed
FIR-KLP-2021-00043,FIR,BURGLARY,KA-KLP,413770.48,KA/KLP/2021/00043,17.333154,76.702468,2021-09-20,3,Charge Sheet Filed
FIR-BLG-2021-00031,FIR,ATM_FRAUD,KA-BLG,147551.93,KA/BLG/2021/00031,16.032562,74.459757,2021-09-20,3,Final Report
FIR-BLR-2021-00177,FIR,THEFT,KA-BLR,42292.59,KA/BLR/2021/00177,12.965456,77.562692,2021-09-21,2,Charge Sheet Filed
FIR-BLR-2021-00178,FIR,THEFT,KA-BLR,27718.11,KA/BLR/2021/00178,13.0234,77.67891,2021-09-21,2,Under Investigation
FIR-UDR-2021-00031,FIR,ASSAULT,KA-UDR,20528.82,KA/UDR/2021/00031,13.790954,74.840843,2021-09-21,3,Under Investigation
FIR-BLR-2021-00179,FIR,ARSON,KA-BLR,533137.36,KA/BLR/2021/00179,13.067123,77.783179,2021-09-22,4,Charge Sheet Filed
FIR-BLR-2021-00180,FIR,ATM_FRAUD,KA-BLR,27329.91,KA/BLR/2021/00180,12.887885,77.489906,2021-09-22,3,Charge Sheet Filed
FIR-BLR-2021-00181,FIR,MURDER,KA-BLR,0.0,KA/BLR/2021/00181,13.026806,77.684694,2021-09-22,6,Final Report
FIR-BLR-2021-00182,FIR,ATM_FRAUD,KA-BLR,131246.45,KA/BLR/2021/00182,13.09754701182099,77.67509963563744,2021-09-23,3,Withdrawn
FIR-BDR-2021-00014,FIR,ATM_FRAUD,KA-BDR,171248.02,KA/BDR/2021/00014,18.191528,77.282093,2021-09-23,3,Closed (Undetected)
FIR-BLR-2021-00183,FIR,CHAIN,KA-BLR,78374.94,KA/BLR/2021/00183,13.192555528761632,77.47669820751237,2021-09-23,3,Under Investigation
FIR-BLR2-2021-00048,FIR,CHAIN,KA-BLR2,29334.58,KA/BLR2/2021/00048,14.997387,77.186266,2021-09-24,3,Final Report
FIR-DVG-2021-00006,FIR,CHAIN,KA-DVG,124540.28,KA/DVG/2021/00006,14.327865,76.120088,2021-09-24,3,Final Report
FIR-MGL-2021-00039,FIR,ROBBERY,KA-MGL,154038.8,KA/MGL/2021/00039,12.431007,75.190615,2021-09-24,4,Closed (Undetected)
FIR-TKR-2021-00006,FIR,BURGLARY,KA-TKR,210866.82,KA/TKR/2021/00006,13.25129,76.77685,2021-09-25,3,Closed (Undetected)
FIR-BLR-2021-00184,FIR,VEH_THEFT,KA-BLR,80921.24,KA/BLR/2021/00184,13.193297,77.612565,2021-09-25,2,Final Report
FIR-HBL-2021-00044,FIR,RIOTING,KA-HBL,153319.56,KA/HBL/2021/00044,15.011326,75.012766,2021-09-25,4,Final Report
FIR-MGL-2021-00040,FIR,TRESPASS,KA-MGL,643.93,KA/MGL/2021/00040,12.375452337590028,74.84336121755098,2021-09-26,2,Charge Sheet Filed
FIR-BLG-2021-00032,FIR,CHAIN,KA-BLG,89846.48,KA/BLG/2021/00032,16.029389832327603,74.45579113317903,2021-09-26,3,Closed (Undetected)
FIR-BLR2-2021-00049,FIR,THEFT,KA-BLR2,10464.93,KA/BLR2/2021/00049,14.974438,76.496456,2021-09-26,2,Charge Sheet Filed
FIR-UDR-2021-00032,FIR,CHAIN,KA-UDR,38540.76,KA/UDR/2021/00032,13.284931,74.663975,2021-09-27,3,Final Report
FIR-HBL-2021-00045,FIR,THEFT,KA-HBL,26109.3,KA/HBL/2021/00045,15.353195,75.116425,2021-09-27,2,Final Report
FIR-BLR-2021-00185,FIR,THEFT,KA-BLR,7202.66,KA/BLR/2021/00185,13.171512,77.440484,2021-09-27,2,Final Report
FIR-UDR-2021-00033,FIR,NARCOTICS,KA-UDR,280657.08,KA/UDR/2021/00033,13.23932,74.871214,2021-09-28,4,Closed (Undetected)
FIR-MGL-2021-00041,FIR,THEFT,KA-MGL,13603.4,KA/MGL/2021/00041,12.909047,75.085362,2021-09-28,2,Charge Sheet Filed
FIR-BLR-2021-00186,FIR,THEFT,KA-BLR,24397.39,KA/BLR/2021/00186,13.024092,77.792494,2021-09-28,2,Withdrawn
FIR-BLR-2021-00187,FIR,DACOITY,KA-BLR,615575.22,KA/BLR/2021/00187,12.917102,77.578593,2021-09-29,5,Charge Sheet Filed
FIR-BLR-2021-00188,FIR,VEH_THEFT,KA-BLR,1432366.66,KA/BLR/2021/00188,13.074024,77.745651,2021-09-29,2,Charge Sheet Filed
FIR-UDR-2021-00034,FIR,CYBER,KA-UDR,377374.22,KA/UDR/2021/00034,13.549511,74.883556,2021-09-29,3,Under Investigation
FIR-BLG-2021-00033,FIR,DRUNK_DRV,KA-BLG,3742.32,KA/BLG/2021/00033,15.79311,74.283701,2021-09-30,2,Charge Sheet Filed
FIR-TKR-2021-00007,FIR,THEFT,KA-TKR,17409.66,KA/TKR/2021/00007,13.414727,76.765538,2021-09-30,2,Withdrawn
FIR-RBG-2021-00045,FIR,TRESPASS,KA-RBG,564.3,KA/RBG/2021/00045,15.42319,74.961774,2021-09-30,2,Under Investigation
FIR-HBL-2021-00046,FIR,TRESPASS,KA-HBL,340.69,KA/HBL/2021/00046,15.32757,75.108212,2021-10-01,2,Charge Sheet Filed
FIR-CTV-2021-00005,FIR,THEFT,KA-CTV,17780.73,KA/CTV/2021/00005,14.184203,76.9297,2021-10-01,2,Final Report
FIR-HBL-2021-00047,FIR,FRAUD,KA-HBL,9771874.62,KA/HBL/2021/00047,15.470987,75.173308,2021-10-01,3,Withdrawn
FIR-BLR-2021-00189,FIR,THEFT,KA-BLR,25032.09,KA/BLR/2021/00189,12.802442,77.482012,2021-10-02,2,Final Report
FIR-VKT-2021-00005,FIR,THEFT,KA-VKT,22186.65,KA/VKT/2021/00005,15.338161,76.100219,2021-10-02,2,Under Investigation
FIR-CHT-2021-00005,FIR,CHAIN,KA-CHT,238104.5,KA/CHT/2021/00005,11.913268,76.724235,2021-10-02,3,Closed (Undetected)
FIR-MDY-2021-00007,FIR,THEFT,KA-MDY,46656.62,KA/MDY/2021/00007,12.528459,76.688424,2021-10-02,2,Charge Sheet Filed
FIR-BLR-2021-00190,FIR,CHAIN,KA-BLR,180038.92,KA/BLR/2021/00190,12.857637,77.629636,2021-10-02,3,Under Investigation
FIR-RBG-2021-00046,FIR,FRAUD,KA-RBG,8927878.94,KA/RBG/2021/00046,15.436349572600923,74.96599648310439,2021-10-03,3,Final Report
FIR-MYS-2021-00039,FIR,THEFT,KA-MYS,22828.82,KA/MYS/2021/00039,12.08741,76.554285,2021-10-03,2,Charge Sheet Filed
FIR-RMN-2021-00011,FIR,THEFT,KA-RMN,13562.61,KA/RMN/2021/00011,12.764173,77.277831,2021-10-03,2,Under Investigation
FIR-BLG-2021-00034,FIR,VEH_THEFT,KA-BLG,471755.42,KA/BLG/2021/00034,16.398626,74.97633,2021-10-03,2,Charge Sheet Filed
FIR-KLP-2021-00044,FIR,BURGLARY,KA-KLP,110803.45,KA/KLP/2021/00044,17.608299,77.382685,2021-10-04,3,Under Investigation
FIR-BLR2-2021-00050,FIR,THEFT,KA-BLR2,27495.77,KA/BLR2/2021/00050,14.975099,76.518732,2021-10-04,2,Final Report
FIR-MYS-2021-00040,FIR,FRAUD,KA-MYS,698751.51,KA/MYS/2021/00040,12.020956,76.634317,2021-10-04,3,Under Investigation
FIR-HBL-2021-00048,FIR,BURGLARY,KA-HBL,412188.31,KA/HBL/2021/00048,15.316766,75.228241,2021-10-05,3,Under Investigation
FIR-BLR-2021-00191,FIR,THEFT,KA-BLR,35573.33,KA/BLR/2021/00191,12.915043,77.724996,2021-10-05,2,Under Investigation
FIR-KLP-2021-00045,FIR,THEFT,KA-KLP,21820.18,KA/KLP/2021/00045,17.4936,77.179976,2021-10-05,2,Final Report
FIR-MGL-2021-00042,FIR,THEFT,KA-MGL,34258.78,KA/MGL/2021/00042,12.876557067599,75.44579324460939,2021-10-06,2,Charge Sheet Filed
FIR-HBL-2021-00049,FIR,CHAIN,KA-HBL,56759.75,KA/HBL/2021/00049,15.272411,74.958702,2021-10-06,3,Charge Sheet Filed
FIR-HBL-2021-00050,FIR,VEH_THEFT,KA-HBL,1285702.2,KA/HBL/2021/00050,15.326998,75.191,2021-10-06,2,Charge Sheet Filed
FIR-HSN-2021-00003,FIR,MURDER,KA-HSN,0.0,KA/HSN/2021/00003,12.732575,76.578769,2021-10-07,6,Final Report
FIR-BLR-2021-00192,FIR,BURGLARY,KA-BLR,196493.64,KA/BLR/2021/00192,13.001766,77.461447,2021-10-07,3,Under Investigation
FIR-MGL-2021-00043,FIR,TRESPASS,KA-MGL,458.0,KA/MGL/2021/00043,12.615541,75.342702,2021-10-07,2,Charge Sheet Filed
FIR-VKT-2021-00006,FIR,ASSAULT,KA-VKT,48659.33,KA/VKT/2021/00006,15.173733,76.059046,2021-10-08,3,Final Report
FIR-BLR-2021-00193,FIR,HIT_RUN,KA-BLR,82356.75,KA/BLR/2021/00193,13.041655,77.677048,2021-10-08,4,Charge Sheet Filed
FIR-TKR-2021-00008,FIR,ARSON,KA-TKR,3410382.11,KA/TKR/2021/00008,13.996887,77.179183,2021-10-08,4,Closed (Undetected)
FIR-SHV-2021-00012,FIR,CHAIN,KA-SHV,155267.49,KA/SHV/2021/00012,14.171002,75.524906,2021-10-09,3,Charge Sheet Filed
FIR-UDR-2021-00035,FIR,ROBBERY,KA-UDR,82877.82,KA/UDR/2021/00035,13.37186,74.871116,2021-10-09,4,Closed (Undetected)
FIR-HBL-2021-00051,FIR,THEFT,KA-HBL,6661.8,KA/HBL/2021/00051,15.173879,75.334606,2021-10-09,2,Under Investigation
FIR-RBG-2021-00047,FIR,PICK,KA-RBG,5548.87,KA/RBG/2021/00047,15.419,74.963815,2021-10-09,1,Under Investigation
FIR-RBG-2021-00048,FIR,FRAUD,KA-RBG,9954089.67,KA/RBG/2021/00048,15.434373,74.963269,2021-10-10,3,Under Investigation
FIR-BLG-2021-00035,FIR,NARCOTICS,KA-BLG,36773734.34,KA/BLG/2021/00035,15.755176,74.282901,2021-10-10,4,Final Report
FIR-KLP-2021-00046,FIR,ARSON,KA-KLP,680756.7,KA/KLP/2021/00046,17.481671,77.037794,2021-10-10,4,Under Investigation
FIR-BLG-2021-00036,FIR,CHAIN,KA-BLG,35754.31,KA/BLG/2021/00036,15.787414,74.474659,2021-10-10,3,Charge Sheet Filed
FIR-BLR-2021-00194,FIR,BURGLARY,KA-BLR,6645.48,KA/BLR/2021/00194,13.091888,77.46666,2021-10-11,3,Under Investigation
FIR-UDR-2021-00036,FIR,ROBBERY,KA-UDR,147488.38,KA/UDR/2021/00036,13.471007,74.967978,2021-10-11,4,Charge Sheet Filed
FIR-KLP-2021-00047,FIR,CHAIN,KA-KLP,185726.1,KA/KLP/2021/00047,17.742295,77.497623,2021-10-11,3,Under Investigation
FIR-BLR-2021-00195,FIR,ARSON,KA-BLR,4425709.61,KA/BLR/2021/00195,13.002079,77.419953,2021-10-12,4,Closed (Undetected)
FIR-KLP-2021-00048,FIR,VEH_THEFT,KA-KLP,707808.97,KA/KLP/2021/00048,17.49363581857915,77.12460847309337,2021-10-12,2,Under Investigation
FIR-RCR-2021-00011,FIR,ASSAULT,KA-RCR,43528.04,KA/RCR/2021/00011,16.113227,76.937348,2021-10-12,3,Under Investigation
FIR-HBL-2021-00052,FIR,THEFT,KA-HBL,8521.06,KA/HBL/2021/00052,15.303869932980286,75.14176951768019,2021-10-13,2,Final Report
FIR-HBL-2021-00053,FIR,HIT_RUN,KA-HBL,78435.3,KA/HBL/2021/00053,15.360782,75.163495,2021-10-13,4,Withdrawn
FIR-KLP-2021-00049,FIR,VEH_THEFT,KA-KLP,496240.43,KA/KLP/2021/00049,17.212327,77.247841,2021-10-13,2,Charge Sheet Filed
FIR-HBL-2021-00054,FIR,BURGLARY,KA-HBL,241617.42,KA/HBL/2021/00054,15.243219,75.326134,2021-10-14,3,Final Report
FIR-MGL-2021-00044,FIR,HIT_RUN,KA-MGL,368.93,KA/MGL/2021/00044,12.831576,74.797533,2021-10-14,4,Final Report
FIR-BLR-2021-00196,FIR,ASSAULT,KA-BLR,24344.71,KA/BLR/2021/00196,12.906232,77.676267,2021-10-14,3,Under Investigation
FIR-RMN-2021-00012,FIR,CHAIN,KA-RMN,115332.42,KA/RMN/2021/00012,12.630389940778894,77.42897183050455,2021-10-15,3,Under Investigation
FIR-BLR2-2021-00051,FIR,TRESPASS,KA-BLR2,885.57,KA/BLR2/2021/00051,15.081166987288455,76.89884478713259,2021-10-15,2,Under Investigation
FIR-BLR-2021-00197,FIR,ASSAULT,KA-BLR,6939.07,KA/BLR/2021/00197,13.049375,77.701559,2021-10-15,3,Charge Sheet Filed
FIR-BLR-2021-00198,FIR,THEFT,KA-BLR,9345.26,KA/BLR/2021/00198,13.176638,77.446808,2021-10-16,2,Under Investigation
FIR-MGL-2021-00045,FIR,THEFT,KA-MGL,20320.94,KA/MGL/2021/00045,12.986634,75.545031,2021-10-16,2,Charge Sheet Filed
FIR-UDR-2021-00037,FIR,ARSON,KA-UDR,1545323.63,KA/UDR/2021/00037,13.374126,74.893741,2021-10-16,4,Under Investigation
FIR-MYS-2021-00041,FIR,THEFT,KA-MYS,8616.28,KA/MYS/2021/00041,12.015472,76.235024,2021-10-17,2,Under Investigation
FIR-HBL-2021-00055,FIR,PICK,KA-HBL,7554.51,KA/HBL/2021/00055,15.308403,75.189484,2021-10-17,1,Under Investigation
FIR-BLR2-2021-00052,FIR,ASSAULT,KA-BLR2,30105.56,KA/BLR2/2021/00052,14.91204,77.042514,2021-10-17,3,Under Investigation
FIR-RCR-2021-00012,FIR,FRAUD,KA-RCR,5101304.79,KA/RCR/2021/00012,15.92727365246093,76.9798079069489,2021-10-18,3,Final Report
FIR-CHB-2021-00009,FIR,THEFT,KA-CHB,12905.97,KA/CHB/2021/00009,13.725297,78.010873,2021-10-18,2,Final Report
FIR-RBG-2021-00049,FIR,ARSON,KA-RBG,3616541.37,KA/RBG/2021/00049,15.312787,75.160945,2021-10-18,4,Under Investigation
FIR-KDG-2021-00002,FIR,FRAUD,KA-KDG,982891.06,KA/KDG/2021/00002,12.055837,75.823918,2021-10-19,3,Under Investigation
FIR-CTV-2021-00006,FIR,DRUNK_DRV,KA-CTV,1965.03,KA/CTV/2021/00006,14.161728,77.014711,2021-10-19,2,Under Investigation
FIR-HBL-2021-00056,FIR,BURGLARY,KA-HBL,305447.39,KA/HBL/2021/00056,15.547192,75.20028,2021-10-19,3,Charge Sheet Filed
FIR-BLR-2021-00199,FIR,HIT_RUN,KA-BLR,55858.86,KA/BLR/2021/00199,12.977647,77.609837,2021-10-20,4,Closed (Undetected)
FIR-BLR-2021-00200,FIR,NARCOTICS,KA-BLR,35756181.17,KA/BLR/2021/00200,13.174781,77.627569,2021-10-20,4,Transferred
FIR-RBG-2021-00050,FIR,THEFT,KA-RBG,33801.57,KA/RBG/2021/00050,15.44998,74.953533,2021-10-20,2,Under Investigation
FIR-RBG-2021-00051,FIR,NARCOTICS,KA-RBG,13904387.2,KA/RBG/2021/00051,15.400605,74.945528,2021-10-21,4,Under Investigation
FIR-MYS-2021-00042,FIR,ASSAULT,KA-MYS,40615.61,KA/MYS/2021/00042,12.00545,76.212518,2021-10-21,3,Closed (Undetected)
FIR-CHT-2021-00006,FIR,POSSESS,KA-CHT,79118.05,KA/CHT/2021/00006,11.712644,77.094947,2021-10-21,3,Final Report
FIR-BLG-2021-00037,FIR,DRUNK_DRV,KA-BLG,241.02,KA/BLG/2021/00037,15.924247,74.707647,2021-10-22,2,Final Report
FIR-RBG-2021-00052,FIR,DACOITY,KA-RBG,1346395.88,KA/RBG/2021/00052,15.420175,74.966067,2021-10-22,5,Charge Sheet Filed
FIR-BLG-2021-00038,FIR,CHAIN,KA-BLG,167042.44,KA/BLG/2021/00038,15.805311,74.407531,2021-10-22,3,Under Investigation
FIR-UDR-2021-00038,FIR,BURGLARY,KA-UDR,492125.76,KA/UDR/2021/00038,13.314853,74.884091,2021-10-23,3,Final Report
FIR-BLR-2021-00201,FIR,CHAIN,KA-BLR,125870.59,KA/BLR/2021/00201,12.973106,77.621619,2021-10-23,3,Charge Sheet Filed
FIR-BLR-2021-00202,FIR,CHAIN,KA-BLR,270881.15,KA/BLR/2021/00202,13.15406,77.62976,2021-10-23,3,Closed (Undetected)
FIR-BLG-2021-00039,FIR,ARSON,KA-BLG,1112417.18,KA/BLG/2021/00039,15.719339,74.857908,2021-10-24,4,Final Report
FIR-BLR2-2021-00053,FIR,CHAIN,KA-BLR2,213951.1,KA/BLR2/2021/00053,14.82388839402813,76.7747650110604,2021-10-24,3,Closed (Undetected)
FIR-BLR2-2021-00054,FIR,VEH_THEFT,KA-BLR2,255696.78,KA/BLR2/2021/00054,15.545381,76.571884,2021-10-24,2,Final Report
FIR-UDR-2021-00039,FIR,ASSAULT,KA-UDR,15237.45,KA/UDR/2021/00039,13.451305,75.145926,2021-10-25,3,Transferred
FIR-BLG-2021-00040,FIR,BURGLARY,KA-BLG,138677.75,KA/BLG/2021/00040,15.785063,74.282004,2021-10-25,3,Under Investigation
FIR-CHB-2021-00010,FIR,BURGLARY,KA-CHB,290638.72,KA/CHB/2021/00010,13.335412,77.719914,2021-10-25,3,Closed (Undetected)
