camera_id,latitude,longitude,district_id,station_id,camera_type,resolution,coverage_radius,orientation,field_of_view,installation_height,day_night,operational_status
CAM-011388,15.38949,77.1634,KA-BLR2,STN-KA-BLR2-0009,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011389,15.39378,77.15472,KA-BLR2,STN-KA-BLR2-0009,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011390,15.37024,77.19948,KA-BLR2,STN-KA-BLR2-0009,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011391,15.33618,77.19375,KA-BLR2,STN-KA-BLR2-0009,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011392,15.34441,77.15352,KA-BLR2,STN-KA-BLR2-0009,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011393,14.99817,77.1196,KA-BLR2,STN-KA-BLR2-0010,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011394,14.99873,77.1519,KA-BLR2,STN-KA-BLR2-0010,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011395,15.02994,77.15033,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011396,15.01955,77.1397,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011397,14.99731,77.139,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011398,14.98941,77.15593,KA-BLR2,STN-KA-BLR2-0010,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011399,15.0167,77.14126,KA-BLR2,STN-KA-BLR2-0010,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011400,14.98947,77.12137,KA-BLR2,STN-KA-BLR2-0010,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011401,14.97966,77.12164,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011402,14.99941,77.12269,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011403,15.03556,77.12059,KA-BLR2,STN-KA-BLR2-0010,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011404,14.9909,77.10935,KA-BLR2,STN-KA-BLR2-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011405,15.02664,77.12399,KA-BLR2,STN-KA-BLR2-0010,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011406,15.23966,77.14064,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011407,15.19966,77.13328,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011408,15.19426,77.13621,KA-BLR2,STN-KA-BLR2-0011,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011409,15.19787,77.10316,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011410,15.23326,77.11065,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011411,15.22125,77.11015,KA-BLR2,STN-KA-BLR2-0011,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011412,15.19494,77.12874,KA-BLR2,STN-KA-BLR2-0011,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011413,15.1945,77.11422,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011414,15.206,77.1042,KA-BLR2,STN-KA-BLR2-0011,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011415,15.22699,77.12864,KA-BLR2,STN-KA-BLR2-0011,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011416,15.56062,76.76152,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011417,15.58342,76.77087,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011418,15.57478,76.75515,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011419,15.5788,76.78951,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011420,15.54977,76.74925,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011421,15.57743,76.78927,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011422,15.57861,76.79155,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011423,15.55733,76.78356,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011424,15.55041,76.75746,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011425,15.58525,76.78441,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011426,15.58901,76.79699,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011427,15.59571,76.77044,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011428,15.55431,76.79654,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011429,15.58131,76.74635,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011430,15.57342,76.74388,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011431,15.60297,76.73792,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011432,15.55158,76.77868,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011433,15.57629,76.73896,KA-BLR2,STN-KA-BLR2-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011434,15.55937,76.78385,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011435,15.57239,76.79481,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011436,15.55609,76.76324,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011437,15.58843,76.78604,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011438,15.55669,76.73952,KA-BLR2,STN-KA-BLR2-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011439,15.58202,76.75117,KA-BLR2,STN-KA-BLR2-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011440,14.98953,76.92578,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011441,14.98166,76.94512,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011442,15.00805,76.91872,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011443,15.0068,76.94566,KA-BLR2,STN-KA-BLR2-0013,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011444,14.98032,76.92235,KA-BLR2,STN-KA-BLR2-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011445,14.98,76.9008,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011446,15.03018,76.91404,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011447,15.03069,76.92387,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011448,15.00323,76.95293,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011449,15.01571,76.92226,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011450,14.97941,76.9321,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011451,15.00993,76.95155,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011452,14.99863,76.92284,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011453,15.01997,76.92051,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011454,14.97469,76.93328,KA-BLR2,STN-KA-BLR2-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011455,14.97349,76.9502,KA-BLR2,STN-KA-BLR2-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011456,15.02007,76.92456,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011457,14.99843,76.91756,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011458,15.00438,76.90131,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011459,14.99991,76.93941,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011460,14.98736,76.93117,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011461,14.97638,76.91754,KA-BLR2,STN-KA-BLR2-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011462,15.00834,76.95761,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011463,15.02394,76.94058,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011464,14.99092,76.94147,KA-BLR2,STN-KA-BLR2-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011465,15.55538,76.99003,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011466,15.523,76.94119,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011467,15.51197,76.97556,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011468,15.55263,76.95365,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011469,15.56921,76.98218,KA-BLR2,STN-KA-BLR2-0014,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011470,15.52224,76.98986,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011471,15.56453,76.94521,KA-BLR2,STN-KA-BLR2-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011472,15.53141,76.95668,KA-BLR2,STN-KA-BLR2-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011473,15.56733,76.93676,KA-BLR2,STN-KA-BLR2-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011474,15.53482,76.96822,KA-BLR2,STN-KA-BLR2-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011475,15.51826,76.9605,KA-BLR2,STN-KA-BLR2-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011476,15.56623,76.99131,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011477,15.56055,76.93945,KA-BLR2,STN-KA-BLR2-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011478,15.55385,76.96348,KA-BLR2,STN-KA-BLR2-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011479,14.98017,76.74199,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011480,14.95805,76.78664,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011481,14.99058,76.77338,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011482,14.96285,76.75294,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011483,14.97091,76.75321,KA-BLR2,STN-KA-BLR2-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011484,14.98499,76.77712,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011485,14.94864,76.77573,KA-BLR2,STN-KA-BLR2-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011486,15.00369,76.74989,KA-BLR2,STN-KA-BLR2-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011487,14.95364,76.75247,KA-BLR2,STN-KA-BLR2-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011488,14.95054,76.75084,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011489,14.99747,76.76082,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011490,14.97286,76.74515,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011491,14.97511,76.74767,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011492,14.97416,76.74378,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011493,14.98461,76.76651,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011494,14.95384,76.77462,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011495,14.97947,76.76089,KA-BLR2,STN-KA-BLR2-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011496,14.99773,76.75044,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011497,14.97261,76.73705,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011498,14.97144,76.74182,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011499,14.97666,76.77115,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011500,15.00647,76.73375,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011501,14.97113,76.74008,KA-BLR2,STN-KA-BLR2-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011502,14.94797,76.77048,KA-BLR2,STN-KA-BLR2-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011503,14.86742,76.75441,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011504,14.8521,76.77243,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011505,14.84484,76.74185,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011506,14.85387,76.79032,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011507,14.82543,76.75241,KA-BLR2,STN-KA-BLR2-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011508,14.83689,76.78367,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011509,14.84594,76.78287,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011510,14.84468,76.77927,KA-BLR2,STN-KA-BLR2-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011511,14.83961,76.75267,KA-BLR2,STN-KA-BLR2-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011512,14.84916,76.75279,KA-BLR2,STN-KA-BLR2-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011513,15.18138,76.67553,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011514,15.19376,76.63948,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011515,15.18039,76.64947,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011516,15.1628,76.68361,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011517,15.14999,76.63761,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011518,15.19421,76.67394,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011519,15.18582,76.66477,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011520,15.15501,76.66751,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011521,15.14235,76.63852,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011522,15.14118,76.67819,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011523,15.1746,76.66319,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011524,15.18108,76.64396,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011525,15.18108,76.68043,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011526,15.15926,76.66298,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011527,15.16112,76.68839,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011528,15.19192,76.66817,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011529,15.18482,76.64362,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011530,15.15421,76.63626,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011531,15.1637,76.63047,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011532,15.17293,76.66517,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011533,15.16092,76.6386,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011534,15.17052,76.66908,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011535,15.19847,76.67302,KA-BLR2,STN-KA-BLR2-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011536,15.1411,76.63344,KA-BLR2,STN-KA-BLR2-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011537,15.17877,76.6841,KA-BLR2,STN-KA-BLR2-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011538,15.02007,76.65462,KA-BLR2,STN-KA-BLR2-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011539,14.98996,76.60093,KA-BLR2,STN-KA-BLR2-0018,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011540,15.02434,76.63468,KA-BLR2,STN-KA-BLR2-0018,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011541,14.99603,76.65627,KA-BLR2,STN-KA-BLR2-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011542,15.04611,76.63092,KA-BLR2,STN-KA-BLR2-0018,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011543,15.02009,76.6111,KA-BLR2,STN-KA-BLR2-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011544,15.01641,76.61535,KA-BLR2,STN-KA-BLR2-0018,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011545,15.01357,76.61559,KA-BLR2,STN-KA-BLR2-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011546,15.0089,76.61864,KA-BLR2,STN-KA-BLR2-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011547,15.03166,76.61016,KA-BLR2,STN-KA-BLR2-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011548,14.80478,76.73521,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011549,14.78738,76.71494,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011550,14.78716,76.75941,KA-BLR2,STN-KA-BLR2-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011551,14.81878,76.73025,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011552,14.80396,76.74463,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011553,14.83129,76.71479,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011554,14.81033,76.74357,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011555,14.81722,76.73901,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011556,14.81528,76.73914,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011557,14.7877,76.73545,KA-BLR2,STN-KA-BLR2-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011558,14.78544,76.76135,KA-BLR2,STN-KA-BLR2-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011559,14.77904,76.75487,KA-BLR2,STN-KA-BLR2-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011560,14.81521,76.7485,KA-BLR2,STN-KA-BLR2-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011561,15.29394,76.99737,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011562,15.29494,76.99757,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011563,15.26717,76.95923,KA-BLR2,STN-KA-BLR2-0020,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011564,15.26507,76.95053,KA-BLR2,STN-KA-BLR2-0020,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011565,15.23752,76.96416,KA-BLR2,STN-KA-BLR2-0020,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011566,15.26042,76.95147,KA-BLR2,STN-KA-BLR2-0020,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011567,15.27877,76.94674,KA-BLR2,STN-KA-BLR2-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011568,15.24597,76.99284,KA-BLR2,STN-KA-BLR2-0020,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011569,15.26711,76.99885,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011570,15.25447,76.99314,KA-BLR2,STN-KA-BLR2-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011571,15.27945,76.97808,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011572,15.23991,76.95575,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-011573,15.27586,76.95786,KA-BLR2,STN-KA-BLR2-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
