tower_id,latitude,longitude,district_id,station_id,provider,radius,operator,sector_count,coverage_polygon
TOW-02344,13.79708,77.75909,KA-CHB,STN-KA-CHB-0012,Airtel,5000.0,Airtel,3,
TOW-02345,13.8408,77.73657,KA-CHB,STN-KA-CHB-0012,Airtel,5000.0,Airtel,3,
TOW-02346,13.62913,77.78941,KA-CHB,STN-KA-CHB-0013,BSNL,5000.0,Airtel,3,
TOW-02347,13.67894,77.81165,KA-CHB,STN-KA-CHB-0013,BSNL,5000.0,Airtel,3,
TOW-02348,13.67447,77.83176,KA-CHB,STN-KA-CHB-0013,Vi,5000.0,Airtel,3,
TOW-02349,13.61372,77.83419,KA-CHB,STN-KA-CHB-0013,BSNL,5000.0,Airtel,3,
TOW-02350,13.62177,77.77798,KA-CHB,STN-KA-CHB-0013,BSNL,5000.0,Airtel,3,
TOW-02351,13.66315,77.82484,KA-CHB,STN-KA-CHB-0013,Airtel,5000.0,Airtel,3,
TOW-02352,13.50808,77.61888,KA-CHB,STN-KA-CHB-0014,Vi,5000.0,Airtel,3,
TOW-02353,13.44907,77.54823,KA-CHB,STN-KA-CHB-0014,BSNL,5000.0,Airtel,3,
TOW-02354,13.49408,77.56838,KA-CHB,STN-KA-CHB-0014,Jio,5000.0,Airtel,3,
TOW-02355,13.47736,77.59299,KA-CHB,STN-KA-CHB-0014,Vi,5000.0,Airtel,3,
TOW-02356,13.47434,77.54755,KA-CHB,STN-KA-CHB-0014,Vi,5000.0,Airtel,3,
TOW-02357,13.50843,77.58054,KA-CHB,STN-KA-CHB-0014,Jio,5000.0,Airtel,3,
TOW-02358,13.46001,77.54863,KA-CHB,STN-KA-CHB-0014,Vi,5000.0,Airtel,3,
TOW-02359,13.77963,77.55109,KA-CHB,STN-KA-CHB-0015,Jio,5000.0,Airtel,3,
TOW-02360,13.78198,77.53608,KA-CHB,STN-KA-CHB-0015,Jio,5000.0,Airtel,3,
TOW-02361,13.82217,77.51878,KA-CHB,STN-KA-CHB-0015,Vi,5000.0,Airtel,3,
TOW-02362,13.80239,77.54418,KA-CHB,STN-KA-CHB-0015,Airtel,5000.0,Airtel,3,
TOW-02363,13.81611,77.53641,KA-CHB,STN-KA-CHB-0015,Vi,5000.0,Airtel,3,
TOW-02364,13.77579,77.52435,KA-CHB,STN-KA-CHB-0015,Jio,5000.0,Airtel,3,
TOW-02365,13.37738,78.04963,KA-CHB,STN-KA-CHB-0016,Vi,5000.0,Airtel,3,
TOW-02366,13.33808,78.04187,KA-CHB,STN-KA-CHB-0016,Vi,5000.0,Airtel,3,
TOW-02367,13.38118,78.03099,KA-CHB,STN-KA-CHB-0016,BSNL,5000.0,Airtel,3,
TOW-02368,13.36364,78.04568,KA-CHB,STN-KA-CHB-0016,Vi,5000.0,Airtel,3,
TOW-02369,13.34683,78.03035,KA-CHB,STN-KA-CHB-0016,Jio,5000.0,Airtel,3,
TOW-02370,13.40009,78.05036,KA-CHB,STN-KA-CHB-0016,Jio,5000.0,Airtel,3,
TOW-02371,13.33017,78.00529,KA-CHB,STN-KA-CHB-0016,Airtel,5000.0,Airtel,3,
TOW-02372,13.80984,77.96317,KA-CHB,STN-KA-CHB-0017,Airtel,5000.0,Airtel,3,
TOW-02373,13.81907,77.99576,KA-CHB,STN-KA-CHB-0017,Airtel,5000.0,Airtel,3,
TOW-02374,13.85165,77.98077,KA-CHB,STN-KA-CHB-0017,Airtel,5000.0,Airtel,3,
TOW-02375,13.83947,77.99345,KA-CHB,STN-KA-CHB-0017,Jio,5000.0,Airtel,3,
TOW-02376,13.8226,77.99121,KA-CHB,STN-KA-CHB-0017,BSNL,5000.0,Airtel,3,
TOW-02377,13.79543,77.99822,KA-CHB,STN-KA-CHB-0017,BSNL,5000.0,Airtel,3,
TOW-02378,12.92419,77.50219,KA-RMN,STN-KA-RMN-0000,BSNL,5000.0,Airtel,3,
TOW-02379,12.95435,77.56218,KA-RMN,STN-KA-RMN-0000,BSNL,5000.0,Airtel,3,
TOW-02380,12.96008,77.51818,KA-RMN,STN-KA-RMN-0000,BSNL,5000.0,Airtel,3,
TOW-02381,12.93658,77.55561,KA-RMN,STN-KA-RMN-0000,Jio,5000.0,Airtel,3,
TOW-02382,12.91297,77.53579,KA-RMN,STN-KA-RMN-0000,Vi,5000.0,Airtel,3,
TOW-02383,12.8179,77.26185,KA-RMN,STN-KA-RMN-0001,BSNL,5000.0,Airtel,3,
TOW-02384,12.78438,77.26457,KA-RMN,STN-KA-RMN-0001,Jio,5000.0,Airtel,3,
TOW-02385,12.83712,77.29886,KA-RMN,STN-KA-RMN-0001,Airtel,5000.0,Airtel,3,
TOW-02386,12.77937,77.23438,KA-RMN,STN-KA-RMN-0001,Airtel,5000.0,Airtel,3,
TOW-02387,12.78893,77.38809,KA-RMN,STN-KA-RMN-0002,Jio,5000.0,Airtel,3,
TOW-02388,12.82171,77.37973,KA-RMN,STN-KA-RMN-0002,BSNL,5000.0,Airtel,3,
TOW-02389,12.76994,77.38825,KA-RMN,STN-KA-RMN-0002,BSNL,5000.0,Airtel,3,
TOW-02390,12.8204,77.37276,KA-RMN,STN-KA-RMN-0002,Airtel,5000.0,Airtel,3,
TOW-02391,12.77407,77.39665,KA-RMN,STN-KA-RMN-0002,BSNL,5000.0,Airtel,3,
TOW-02392,12.79328,77.33831,KA-RMN,STN-KA-RMN-0002,Airtel,5000.0,Airtel,3,
TOW-02393,12.56688,77.67017,KA-RMN,STN-KA-RMN-0003,Vi,5000.0,Airtel,3,
TOW-02394,12.50985,77.71904,KA-RMN,STN-KA-RMN-0003,Airtel,5000.0,Airtel,3,
TOW-02395,12.56031,77.72462,KA-RMN,STN-KA-RMN-0003,BSNL,5000.0,Airtel,3,
TOW-02396,12.5383,77.70186,KA-RMN,STN-KA-RMN-0003,Vi,5000.0,Airtel,3,
TOW-02397,12.5044,77.71997,KA-RMN,STN-KA-RMN-0003,BSNL,5000.0,Airtel,3,
TOW-02398,12.50855,77.73055,KA-RMN,STN-KA-RMN-0003,BSNL,5000.0,Airtel,3,
TOW-02399,12.83173,77.28385,KA-RMN,STN-KA-RMN-0004,Vi,5000.0,Airtel,3,
TOW-02400,12.85619,77.28374,KA-RMN,STN-KA-RMN-0004,BSNL,5000.0,Airtel,3,
TOW-02401,12.86518,77.30493,KA-RMN,STN-KA-RMN-0004,Vi,5000.0,Airtel,3,
TOW-02402,12.8408,77.28672,KA-RMN,STN-KA-RMN-0004,Jio,5000.0,Airtel,3,
TOW-02403,12.75475,77.45581,KA-RMN,STN-KA-RMN-0005,Jio,5000.0,Airtel,3,
TOW-02404,12.81758,77.43538,KA-RMN,STN-KA-RMN-0005,Vi,5000.0,Airtel,3,
TOW-02405,12.76173,77.4531,KA-RMN,STN-KA-RMN-0005,Jio,5000.0,Airtel,3,
TOW-02406,12.76731,77.45507,KA-RMN,STN-KA-RMN-0005,Vi,5000.0,Airtel,3,
TOW-02407,12.7524,77.48884,KA-RMN,STN-KA-RMN-0005,Vi,5000.0,Airtel,3,
TOW-02408,12.86769,77.31626,KA-RMN,STN-KA-RMN-0006,BSNL,5000.0,Airtel,3,
TOW-02409,12.86562,77.3238,KA-RMN,STN-KA-RMN-0006,BSNL,5000.0,Airtel,3,
TOW-02410,12.89908,77.33183,KA-RMN,STN-KA-RMN-0006,Vi,5000.0,Airtel,3,
TOW-02411,12.89025,77.3561,KA-RMN,STN-KA-RMN-0006,Jio,5000.0,Airtel,3,
TOW-02412,12.63318,77.44685,KA-RMN,STN-KA-RMN-0007,BSNL,5000.0,Airtel,3,
TOW-02413,12.65414,77.49851,KA-RMN,STN-KA-RMN-0007,BSNL,5000.0,Airtel,3,
TOW-02414,12.61738,77.46315,KA-RMN,STN-KA-RMN-0007,Jio,5000.0,Airtel,3,
TOW-02415,12.61871,77.46941,KA-RMN,STN-KA-RMN-0007,Vi,5000.0,Airtel,3,
TOW-02416,12.65731,77.43095,KA-RMN,STN-KA-RMN-0007,BSNL,5000.0,Airtel,3,
TOW-02417,12.64141,77.43296,KA-RMN,STN-KA-RMN-0007,BSNL,5000.0,Airtel,3,
TOW-02418,12.61589,77.49541,KA-RMN,STN-KA-RMN-0007,Jio,5000.0,Airtel,3,
TOW-02419,12.56415,77.38494,KA-RMN,STN-KA-RMN-0008,Vi,5000.0,Airtel,3,
TOW-02420,12.6055,77.35717,KA-RMN,STN-KA-RMN-0008,Vi,5000.0,Airtel,3,
TOW-02421,12.60471,77.36245,KA-RMN,STN-KA-RMN-0008,Airtel,5000.0,Airtel,3,
TOW-02422,12.96619,77.17598,KA-RMN,STN-KA-RMN-0009,Jio,5000.0,Airtel,3,
TOW-02423,12.92804,77.18733,KA-RMN,STN-KA-RMN-0009,BSNL,5000.0,Airtel,3,
TOW-02424,12.9715,77.18072,KA-RMN,STN-KA-RMN-0009,BSNL,5000.0,Airtel,3,
TOW-02425,12.87961,77.52808,KA-RMN,STN-KA-RMN-0010,BSNL,5000.0,Airtel,3,
TOW-02426,12.88344,77.52404,KA-RMN,STN-KA-RMN-0010,Vi,5000.0,Airtel,3,
TOW-02427,12.86339,77.52309,KA-RMN,STN-KA-RMN-0010,Vi,5000.0,Airtel,3,
TOW-02428,12.7759,77.51681,KA-RMN,STN-KA-RMN-0011,Vi,5000.0,Airtel,3,
TOW-02429,12.74631,77.47031,KA-RMN,STN-KA-RMN-0011,Vi,5000.0,Airtel,3,
TOW-02430,12.72066,77.47696,KA-RMN,STN-KA-RMN-0011,Airtel,5000.0,Airtel,3,
TOW-02431,12.70628,77.53414,KA-RMN,STN-KA-RMN-0011,Jio,5000.0,Airtel,3,
TOW-02432,12.76796,77.53867,KA-RMN,STN-KA-RMN-0011,Airtel,5000.0,Airtel,3,
TOW-02433,12.73215,77.48629,KA-RMN,STN-KA-RMN-0011,Jio,5000.0,Airtel,3,
TOW-02434,12.77719,77.47542,KA-RMN,STN-KA-RMN-0011,BSNL,5000.0,Airtel,3,
TOW-02435,12.61716,77.64535,KA-RMN,STN-KA-RMN-0012,Jio,5000.0,Airtel,3,
TOW-02436,12.54325,77.58356,KA-RMN,STN-KA-RMN-0012,Airtel,5000.0,Airtel,3,
TOW-02437,12.58124,77.66028,KA-RMN,STN-KA-RMN-0012,BSNL,5000.0,Airtel,3,
TOW-02438,12.5421,77.65489,KA-RMN,STN-KA-RMN-0012,Vi,5000.0,Airtel,3,
TOW-02439,12.55115,77.64311,KA-RMN,STN-KA-RMN-0013,BSNL,5000.0,Airtel,3,
TOW-02440,12.56888,77.6073,KA-RMN,STN-KA-RMN-0013,BSNL,5000.0,Airtel,3,
TOW-02441,12.54981,77.63438,KA-RMN,STN-KA-RMN-0013,Jio,5000.0,Airtel,3,
TOW-02442,12.56196,77.59571,KA-RMN,STN-KA-RMN-0013,Jio,5000.0,Airtel,3,
TOW-02443,12.54484,77.60913,KA-RMN,STN-KA-RMN-0013,Jio,5000.0,Airtel,3,
TOW-02444,12.5346,77.44407,KA-RMN,STN-KA-RMN-0014,BSNL,5000.0,Airtel,3,
TOW-02445,12.5912,77.49042,KA-RMN,STN-KA-RMN-0014,Airtel,5000.0,Airtel,3,
TOW-02446,12.54164,77.42625,KA-RMN,STN-KA-RMN-0014,Vi,5000.0,Airtel,3,
TOW-02447,12.52794,77.42562,KA-RMN,STN-KA-RMN-0014,Vi,5000.0,Airtel,3,
TOW-02448,12.66753,77.44966,KA-RMN,STN-KA-RMN-0015,Airtel,5000.0,Airtel,3,
TOW-02449,12.63491,77.45775,KA-RMN,STN-KA-RMN-0015,Vi,5000.0,Airtel,3,
TOW-02450,12.68193,77.44649,KA-RMN,STN-KA-RMN-0015,Airtel,5000.0,Airtel,3,
TOW-02451,12.75331,77.35168,KA-RMN,STN-KA-RMN-0016,Airtel,5000.0,Airtel,3,
TOW-02452,12.77108,77.3254,KA-RMN,STN-KA-RMN-0016,BSNL,5000.0,Airtel,3,
TOW-02453,12.74494,77.34032,KA-RMN,STN-KA-RMN-0016,Airtel,5000.0,Airtel,3,
TOW-02454,12.76134,77.33859,KA-RMN,STN-KA-RMN-0016,BSNL,5000.0,Airtel,3,
TOW-02455,12.73744,77.31318,KA-RMN,STN-KA-RMN-0016,Airtel,5000.0,Airtel,3,
TOW-02456,12.79413,77.40138,KA-RMN,STN-KA-RMN-0017,BSNL,5000.0,Airtel,3,
TOW-02457,12.85083,77.41107,KA-RMN,STN-KA-RMN-0017,Jio,5000.0,Airtel,3,
TOW-02458,12.87147,77.35446,KA-RMN,STN-KA-RMN-0017,BSNL,5000.0,Airtel,3,
TOW-02459,12.82062,77.42064,KA-RMN,STN-KA-RMN-0017,Airtel,5000.0,Airtel,3,
TOW-02460,15.37969,75.3787,KA-GBG,STN-KA-GBG-0000,BSNL,5000.0,Airtel,3,
TOW-02461,15.39055,75.43745,KA-GBG,STN-KA-GBG-0000,Airtel,5000.0,Airtel,3,
TOW-02462,15.33416,75.40725,KA-GBG,STN-KA-GBG-0000,Airtel,5000.0,Airtel,3,
TOW-02463,15.38151,75.38404,KA-GBG,STN-KA-GBG-0000,Airtel,5000.0,Airtel,3,
TOW-02464,15.19493,75.69834,KA-GBG,STN-KA-GBG-0001,Vi,5000.0,Airtel,3,
TOW-02465,15.20095,75.736,KA-GBG,STN-KA-GBG-0001,Airtel,5000.0,Airtel,3,
TOW-02466,15.19395,75.72629,KA-GBG,STN-KA-GBG-0001,Jio,5000.0,Airtel,3,
TOW-02467,15.21195,75.71972,KA-GBG,STN-KA-GBG-0001,BSNL,5000.0,Airtel,3,
TOW-02468,15.20195,75.75378,KA-GBG,STN-KA-GBG-0001,Vi,5000.0,Airtel,3,
TOW-02469,15.24089,75.74672,KA-GBG,STN-KA-GBG-0001,Airtel,5000.0,Airtel,3,
TOW-02470,15.23031,75.74404,KA-GBG,STN-KA-GBG-0001,Jio,5000.0,Airtel,3,
TOW-02471,15.40538,75.80938,KA-GBG,STN-KA-GBG-0002,Vi,5000.0,Airtel,3,
TOW-02472,15.37596,75.77513,KA-GBG,STN-KA-GBG-0002,Vi,5000.0,Airtel,3,
TOW-02473,15.37868,75.76524,KA-GBG,STN-KA-GBG-0002,Airtel,5000.0,Airtel,3,
TOW-02474,15.35438,75.78573,KA-GBG,STN-KA-GBG-0003,Airtel,5000.0,Airtel,3,
TOW-02475,15.38285,75.75352,KA-GBG,STN-KA-GBG-0003,BSNL,5000.0,Airtel,3,
TOW-02476,15.42617,75.77009,KA-GBG,STN-KA-GBG-0003,BSNL,5000.0,Airtel,3,
TOW-02477,15.61533,75.89475,KA-GBG,STN-KA-GBG-0004,Vi,5000.0,Airtel,3,
TOW-02478,15.59499,75.87875,KA-GBG,STN-KA-GBG-0004,BSNL,5000.0,Airtel,3,
TOW-02479,15.65586,75.89108,KA-GBG,STN-KA-GBG-0004,Airtel,5000.0,Airtel,3,
TOW-02480,15.65906,75.90706,KA-GBG,STN-KA-GBG-0004,Vi,5000.0,Airtel,3,
TOW-02481,15.60846,75.87917,KA-GBG,STN-KA-GBG-0004,BSNL,5000.0,Airtel,3,
TOW-02482,15.66201,75.84494,KA-GBG,STN-KA-GBG-0004,BSNL,5000.0,Airtel,3,
TOW-02483,15.66828,75.96961,KA-GBG,STN-KA-GBG-0005,Vi,5000.0,Airtel,3,
TOW-02484,15.6697,75.97889,KA-GBG,STN-KA-GBG-0005,Vi,5000.0,Airtel,3,
TOW-02485,15.68976,75.99688,KA-GBG,STN-KA-GBG-0005,BSNL,5000.0,Airtel,3,
TOW-02486,15.65924,76.02209,KA-GBG,STN-KA-GBG-0005,BSNL,5000.0,Airtel,3,
TOW-02487,15.6747,75.9496,KA-GBG,STN-KA-GBG-0005,BSNL,5000.0,Airtel,3,
TOW-02488,15.66522,76.01767,KA-GBG,STN-KA-GBG-0005,Vi,5000.0,Airtel,3,
TOW-02489,15.40979,75.47994,KA-GBG,STN-KA-GBG-0006,Jio,5000.0,Airtel,3,
TOW-02490,15.46552,75.47183,KA-GBG,STN-KA-GBG-0006,Airtel,5000.0,Airtel,3,
TOW-02491,15.44732,75.49103,KA-GBG,STN-KA-GBG-0006,BSNL,5000.0,Airtel,3,
TOW-02492,15.40027,75.45028,KA-GBG,STN-KA-GBG-0006,Jio,5000.0,Airtel,3,
TOW-02493,15.40122,75.47869,KA-GBG,STN-KA-GBG-0006,Vi,5000.0,Airtel,3,
TOW-02494,15.42901,75.49259,KA-GBG,STN-KA-GBG-0006,Airtel,5000.0,Airtel,3,
TOW-02495,15.68769,75.74397,KA-GBG,STN-KA-GBG-0007,BSNL,5000.0,Airtel,3,
TOW-02496,15.70158,75.73998,KA-GBG,STN-KA-GBG-0007,BSNL,5000.0,Airtel,3,
TOW-02497,15.70373,75.68908,KA-GBG,STN-KA-GBG-0007,BSNL,5000.0,Airtel,3,
TOW-02498,15.68426,75.69542,KA-GBG,STN-KA-GBG-0007,Airtel,5000.0,Airtel,3,
TOW-02499,15.73031,75.69284,KA-GBG,STN-KA-GBG-0007,Jio,5000.0,Airtel,3,
TOW-02500,15.72515,75.68849,KA-GBG,STN-KA-GBG-0007,Airtel,5000.0,Airtel,3,
TOW-02501,15.20039,75.50545,KA-GBG,STN-KA-GBG-0008,BSNL,5000.0,Airtel,3,
TOW-02502,15.24559,75.49463,KA-GBG,STN-KA-GBG-0008,BSNL,5000.0,Airtel,3,
TOW-02503,15.25339,75.49305,KA-GBG,STN-KA-GBG-0008,Vi,5000.0,Airtel,3,
TOW-02504,15.33262,75.60034,KA-GBG,STN-KA-GBG-0009,BSNL,5000.0,Airtel,3,
TOW-02505,15.28344,75.58195,KA-GBG,STN-KA-GBG-0009,Vi,5000.0,Airtel,3,
TOW-02506,15.34545,75.60517,KA-GBG,STN-KA-GBG-0009,BSNL,5000.0,Airtel,3,
TOW-02507,15.33005,75.56244,KA-GBG,STN-KA-GBG-0009,BSNL,5000.0,Airtel,3,
TOW-02508,14.90725,75.1112,KA-HVR,STN-KA-HVR-0000,BSNL,5000.0,Airtel,3,
TOW-02509,14.94518,75.0755,KA-HVR,STN-KA-HVR-0000,BSNL,5000.0,Airtel,3,
TOW-02510,14.89583,75.12125,KA-HVR,STN-KA-HVR-0000,Vi,5000.0,Airtel,3,
TOW-02511,14.90947,75.1321,KA-HVR,STN-KA-HVR-0000,Vi,5000.0,Airtel,3,
TOW-02512,14.9312,75.132,KA-HVR,STN-KA-HVR-0000,Vi,5000.0,Airtel,3,
TOW-02513,14.47996,75.36931,KA-HVR,STN-KA-HVR-0001,Vi,5000.0,Airtel,3,
TOW-02514,14.44832,75.37999,KA-HVR,STN-KA-HVR-0001,Jio,5000.0,Airtel,3,
TOW-02515,14.46578,75.34605,KA-HVR,STN-KA-HVR-0001,Vi,5000.0,Airtel,3,
TOW-02516,14.4731,75.38032,KA-HVR,STN-KA-HVR-0001,BSNL,5000.0,Airtel,3,
TOW-02517,14.4749,75.37981,KA-HVR,STN-KA-HVR-0001,Jio,5000.0,Airtel,3,
TOW-02518,14.45275,75.39163,KA-HVR,STN-KA-HVR-0001,Airtel,5000.0,Airtel,3,
TOW-02519,14.88552,75.24122,KA-HVR,STN-KA-HVR-0002,Jio,5000.0,Airtel,3,
TOW-02520,14.92718,75.26493,KA-HVR,STN-KA-HVR-0002,Vi,5000.0,Airtel,3,
TOW-02521,14.89047,75.27243,KA-HVR,STN-KA-HVR-0002,Jio,5000.0,Airtel,3,
TOW-02522,14.88943,75.19362,KA-HVR,STN-KA-HVR-0003,Jio,5000.0,Airtel,3,
TOW-02523,14.8786,75.23443,KA-HVR,STN-KA-HVR-0003,Airtel,5000.0,Airtel,3,
TOW-02524,14.88766,75.21755,KA-HVR,STN-KA-HVR-0003,BSNL,5000.0,Airtel,3,
TOW-02525,14.82038,75.26177,KA-HVR,STN-KA-HVR-0003,Airtel,5000.0,Airtel,3,
TOW-02526,14.41441,75.3258,KA-HVR,STN-KA-HVR-0004,Vi,5000.0,Airtel,3,
TOW-02527,14.38396,75.29375,KA-HVR,STN-KA-HVR-0004,Jio,5000.0,Airtel,3,
TOW-02528,14.42193,75.34669,KA-HVR,STN-KA-HVR-0004,Vi,5000.0,Airtel,3,
TOW-02529,14.43589,75.29737,KA-HVR,STN-KA-HVR-0004,Airtel,5000.0,Airtel,3,
TOW-02530,14.65837,75.07714,KA-HVR,STN-KA-HVR-0005,BSNL,5000.0,Airtel,3,
TOW-02531,14.67642,75.08289,KA-HVR,STN-KA-HVR-0005,Jio,5000.0,Airtel,3,
TOW-02532,14.66856,75.13733,KA-HVR,STN-KA-HVR-0005,Airtel,5000.0,Airtel,3,
TOW-02533,14.64499,75.08898,KA-HVR,STN-KA-HVR-0005,BSNL,5000.0,Airtel,3,
TOW-02534,14.85476,75.20686,KA-HVR,STN-KA-HVR-0006,BSNL,5000.0,Airtel,3,
TOW-02535,14.85222,75.23971,KA-HVR,STN-KA-HVR-0006,Vi,5000.0,Airtel,3,
TOW-02536,14.84925,75.25329,KA-HVR,STN-KA-HVR-0006,BSNL,5000.0,Airtel,3,
TOW-02537,14.80978,75.25503,KA-HVR,STN-KA-HVR-0006,BSNL,5000.0,Airtel,3,
TOW-02538,14.76593,75.55356,KA-HVR,STN-KA-HVR-0007,BSNL,5000.0,Airtel,3,
TOW-02539,14.72073,75.51948,KA-HVR,STN-KA-HVR-0007,BSNL,5000.0,Airtel,3,
TOW-02540,14.72595,75.56853,KA-HVR,STN-KA-HVR-0007,Airtel,5000.0,Airtel,3,
TOW-02541,14.73905,75.57152,KA-HVR,STN-KA-HVR-0007,Airtel,5000.0,Airtel,3,
TOW-02542,14.70363,75.52195,KA-HVR,STN-KA-HVR-0007,Vi,5000.0,Airtel,3,
TOW-02543,14.96469,75.44315,KA-HVR,STN-KA-HVR-0008,Vi,5000.0,Airtel,3,
TOW-02544,15.02228,75.42627,KA-HVR,STN-KA-HVR-0008,Jio,5000.0,Airtel,3,
TOW-02545,15.00994,75.4102,KA-HVR,STN-KA-HVR-0008,Airtel,5000.0,Airtel,3,
TOW-02546,15.0277,75.45048,KA-HVR,STN-KA-HVR-0008,Jio,5000.0,Airtel,3,
TOW-02547,14.95759,75.45989,KA-HVR,STN-KA-HVR-0008,Jio,5000.0,Airtel,3,
TOW-02548,15.03074,75.42292,KA-HVR,STN-KA-HVR-0008,BSNL,5000.0,Airtel,3,
TOW-02549,14.52999,75.36701,KA-HVR,STN-KA-HVR-0009,Airtel,5000.0,Airtel,3,
TOW-02550,14.52044,75.40764,KA-HVR,STN-KA-HVR-0009,Vi,5000.0,Airtel,3,
TOW-02551,14.51765,75.33757,KA-HVR,STN-KA-HVR-0009,Vi,5000.0,Airtel,3,
TOW-02552,15.79927,76.28143,KA-KPT,STN-KA-KPT-0000,Jio,5000.0,Airtel,3,
TOW-02553,15.81948,76.26525,KA-KPT,STN-KA-KPT-0000,BSNL,5000.0,Airtel,3,
TOW-02554,15.80211,76.3429,KA-KPT,STN-KA-KPT-0000,BSNL,5000.0,Airtel,3,
TOW-02555,15.82158,76.27241,KA-KPT,STN-KA-KPT-0000,Vi,5000.0,Airtel,3,
TOW-02556,15.8122,76.28006,KA-KPT,STN-KA-KPT-0000,Vi,5000.0,Airtel,3,
TOW-02557,15.79351,76.33871,KA-KPT,STN-KA-KPT-0000,Jio,5000.0,Airtel,3,
TOW-02558,15.6251,76.23545,KA-KPT,STN-KA-KPT-0001,Vi,5000.0,Airtel,3,
TOW-02559,15.62777,76.22629,KA-KPT,STN-KA-KPT-0001,Jio,5000.0,Airtel,3,
TOW-02560,15.67642,76.22144,KA-KPT,STN-KA-KPT-0001,Vi,5000.0,Airtel,3,
TOW-02561,15.61793,76.2512,KA-KPT,STN-KA-KPT-0001,Jio,5000.0,Airtel,3,
TOW-02562,15.65971,76.21388,KA-KPT,STN-KA-KPT-0001,Vi,5000.0,Airtel,3,
TOW-02563,15.61354,76.23686,KA-KPT,STN-KA-KPT-0001,Airtel,5000.0,Airtel,3,
TOW-02564,15.63428,76.24392,KA-KPT,STN-KA-KPT-0001,BSNL,5000.0,Airtel,3,
TOW-02565,15.29247,76.31443,KA-KPT,STN-KA-KPT-0002,Vi,5000.0,Airtel,3,
TOW-02566,15.26244,76.28607,KA-KPT,STN-KA-KPT-0002,Airtel,5000.0,Airtel,3,
TOW-02567,15.27063,76.28385,KA-KPT,STN-KA-KPT-0002,Vi,5000.0,Airtel,3,
TOW-02568,15.31001,76.31513,KA-KPT,STN-KA-KPT-0002,Vi,5000.0,Airtel,3,
TOW-02569,15.31467,76.30851,KA-KPT,STN-KA-KPT-0002,Airtel,5000.0,Airtel,3,
TOW-02570,15.22507,76.2592,KA-KPT,STN-KA-KPT-0003,BSNL,5000.0,Airtel,3,
TOW-02571,15.28389,76.29165,KA-KPT,STN-KA-KPT-0003,Vi,5000.0,Airtel,3,
TOW-02572,15.22974,76.25281,KA-KPT,STN-KA-KPT-0003,Vi,5000.0,Airtel,3,
TOW-02573,15.24563,76.28258,KA-KPT,STN-KA-KPT-0003,Jio,5000.0,Airtel,3,
TOW-02574,15.27568,76.21372,KA-KPT,STN-KA-KPT-0003,Vi,5000.0,Airtel,3,
TOW-02575,15.28294,76.26709,KA-KPT,STN-KA-KPT-0003,BSNL,5000.0,Airtel,3,
TOW-02576,15.26835,76.26879,KA-KPT,STN-KA-KPT-0003,BSNL,5000.0,Airtel,3,
TOW-02577,15.78276,76.40605,KA-KPT,STN-KA-KPT-0004,Jio,5000.0,Airtel,3,
TOW-02578,15.81676,76.37877,KA-KPT,STN-KA-KPT-0004,BSNL,5000.0,Airtel,3,
TOW-02579,15.74177,76.4092,KA-KPT,STN-KA-KPT-0004,Airtel,5000.0,Airtel,3,
TOW-02580,15.78862,76.37759,KA-KPT,STN-KA-KPT-0004,Airtel,5000.0,Airtel,3,
TOW-02581,15.81336,76.34246,KA-KPT,STN-KA-KPT-0004,Airtel,5000.0,Airtel,3,
TOW-02582,15.78133,76.35392,KA-KPT,STN-KA-KPT-0004,Airtel,5000.0,Airtel,3,
TOW-02583,15.76451,76.35068,KA-KPT,STN-KA-KPT-0004,Jio,5000.0,Airtel,3,
TOW-02584,15.37538,76.53997,KA-KPT,STN-KA-KPT-0005,BSNL,5000.0,Airtel,3,
TOW-02585,15.33992,76.50892,KA-KPT,STN-KA-KPT-0005,Vi,5000.0,Airtel,3,
TOW-02586,15.33279,76.53862,KA-KPT,STN-KA-KPT-0005,Vi,5000.0,Airtel,3,
TOW-02587,15.33582,76.49207,KA-KPT,STN-KA-KPT-0005,Vi,5000.0,Airtel,3,
TOW-02588,15.38629,76.52883,KA-KPT,STN-KA-KPT-0005,Vi,5000.0,Airtel,3,
TOW-02589,15.31935,76.55071,KA-KPT,STN-KA-KPT-0005,Jio,5000.0,Airtel,3,
TOW-02590,15.3641,76.56144,KA-KPT,STN-KA-KPT-0005,Vi,5000.0,Airtel,3,
TOW-02591,15.34545,76.33816,KA-KPT,STN-KA-KPT-0006,Vi,5000.0,Airtel,3,
TOW-02592,15.30064,76.3195,KA-KPT,STN-KA-KPT-0006,Airtel,5000.0,Airtel,3,
TOW-02593,15.33155,76.38714,KA-KPT,STN-KA-KPT-0006,Vi,5000.0,Airtel,3,
TOW-02594,15.29491,76.36691,KA-KPT,STN-KA-KPT-0006,Jio,5000.0,Airtel,3,
TOW-02595,15.32857,76.38401,KA-KPT,STN-KA-KPT-0006,Airtel,5000.0,Airtel,3,
TOW-02596,15.23131,76.49147,KA-KPT,STN-KA-KPT-0007,Vi,5000.0,Airtel,3,
TOW-02597,15.21829,76.48852,KA-KPT,STN-KA-KPT-0007,Vi,5000.0,Airtel,3,
TOW-02598,15.26079,76.51751,KA-KPT,STN-KA-KPT-0007,BSNL,5000.0,Airtel,3,
TOW-02599,15.2611,76.51559,KA-KPT,STN-KA-KPT-0007,BSNL,5000.0,Airtel,3,
