crime_event_id,criminal_id,entry_method,time_slot,target_type,escape_vehicle,weapon,stolen_property,num_offenders,operates_at_night,is_solo,uses_vehicle_escape,is_violent
EVT-84830237,CRM-0000123,open_access,morning_0600_0900,hospital,on_foot,iron_rod,cash,2,False,False,False,True
EVT-CAMP-32098457,CRM-0000141,roof_entry,afternoon_1200_1600,bank,unknown,none,mobile_phone,2,False,False,False,False
EVT-CAMP-51928134,CRM-0000033,window_entry,evening_1600_1900,street,car,acid,mobile_phone,2,False,False,True,True
EVT-92590258,CRM-0000195,roof_entry,late_night_2200_0400,commercial,motorcycle,none,cash,1,True,True,True,False
EVT-CAMP-87343874,CRM-0000033,window_entry,evening_1600_1900,street,car,none,mixed_valuables,2,False,False,True,False
EVT-69419163,,tunneling,mid_morning_0900_1200,shop,auto_rickshaw,acid,gold_jewellery,2,True,False,True,True
EVT-35943072,CRM-0000060,fake_police,morning_0600_0900,residential,on_foot,none,livestock,2,False,False,False,False
EVT-CAMP-72762399,CRM-0000033,fake_police,evening_1600_1900,street,car,none,cash,2,False,False,True,False
EVT-12330326,CRM-0000244,social_engineering,late_night_2200_0400,residential,unknown,bare_hands,gold_jewellery,2,True,False,False,False
EVT-36018006,,open_access,late_night_2200_0400,vehicle_parked,unknown,rope,cash,3,True,False,False,True
EVT-CAMP-66169493,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,electronics,3,False,False,False,False
EVT-12159182,CRM-0000213,open_access,morning_0600_0900,residential,bicycle,none,electronics,1,True,True,True,False
EVT-18713538,CRM-0000209,digital_access,late_night_2200_0400,street,auto_rickshaw,none,electronics,1,True,True,True,False
EVT-52680924,CRM-0000073,social_engineering,early_morning_0400_0600,atm,motorcycle,none,laptop,2,True,False,True,False
EVT-70049475,,digital_access,early_morning_0400_0600,residential_house,auto_rickshaw,country_bomb,vehicle,4,False,False,True,True
EVT-15627103,,open_access,night_1900_2200,atm,public_bus,firearm,mobile_phone,1,True,True,True,True
EVT-54776257,CRM-0000125,front_door,evening_1600_1900,street,bicycle,bare_hands,electronics,2,False,False,True,False
EVT-57742590,CRM-0000151,digital_access,late_night_2200_0400,commercial,scooter,stone,gold_jewellery,2,True,False,True,True
EVT-45596765,,digital_access,night_1900_2200,atm,car,knife,mobile_phone,1,True,True,True,True
EVT-05272138,CRM-0000146,fake_police,morning_0600_0900,apartment,unknown,none,electronics,5,False,False,False,False
EVT-13607268,CRM-0000017,fake_delivery,morning_0600_0900,highway,on_foot,iron_rod,laptop,3,True,False,False,True
EVT-56240220,,fake_delivery,late_night_2200_0400,residential_house,public_bus,knife,vehicle,2,True,False,True,True
EVT-71444960,CRM-0000222,window_entry,early_morning_0400_0600,bus_stand,public_bus,rope,mobile_phone,1,True,True,True,True
EVT-77069538,CRM-0000149,fake_delivery,early_morning_0400_0600,highway,unknown,none,none,3,False,False,False,False
EVT-71911733,CRM-0000209,digital_access,late_night_2200_0400,street,auto_rickshaw,none,electronics,1,False,True,True,False
EVT-12912271,CRM-0000225,rear_entry,early_morning_0400_0600,bank,car,firearm,electronics,1,True,True,True,True
EVT-48777810,CRM-0000067,forced_entry,morning_0600_0900,street,unknown,iron_rod,mobile_phone,3,True,False,False,True
EVT-16742296,CRM-0000161,digital_access,early_morning_0400_0600,residential,auto_rickshaw,none,gold_jewellery,2,True,False,True,False
EVT-CAMP-39781525,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,electronics,3,False,False,False,False
EVT-91182898,CRM-0000147,fake_police,night_1900_2200,highway,unknown,none,laptop,2,False,False,False,False
EVT-67590790,CRM-0000201,tunneling,morning_0600_0900,commercial,car,none,none,2,True,False,True,False
EVT-50475268,CRM-0000221,tunneling,early_morning_0400_0600,hospital,car,bare_hands,gold_jewellery,2,True,False,True,False
EVT-42047088,CRM-0000013,window_entry,night_1900_2200,vehicle_parked,unknown,iron_rod,mixed_valuables,2,True,False,False,True
EVT-87385677,,open_access,evening_1600_1900,railway_station,unknown,firearm,vehicle,1,False,True,False,True
EVT-CAMP-40751295,CRM-0000141,roof_entry,afternoon_1200_1600,residential_house,unknown,bare_hands,electronics,3,False,False,False,False
EVT-CAMP-15934350,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-78631192,CRM-0000102,fake_delivery,early_morning_0400_0600,commercial,motorcycle,firearm,gold_jewellery,2,True,False,True,True
EVT-35057682,,window_entry,morning_0600_0900,temple,car,acid,none,5,False,False,True,True
EVT-07193282,CRM-0000043,roof_entry,early_morning_0400_0600,school,on_foot,iron_rod,electronics,1,True,True,False,True
EVT-08784323,,front_door,evening_1600_1900,market,motorcycle,knife,livestock,1,True,True,True,True
EVT-91697490,CRM-0000103,forced_entry,night_1900_2200,bank,unknown,none,vehicle,2,True,False,False,False
EVT-CAMP-50816473,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,mobile_phone,3,False,False,False,False
EVT-18010471,CRM-0000104,fake_delivery,night_1900_2200,residential,unknown,country_bomb,livestock,3,True,False,False,True
EVT-96169597,CRM-0000158,digital_access,night_1900_2200,residential,auto_rickshaw,none,cash,5,True,False,True,False
EVT-68163981,CRM-0000071,fake_police,morning_0600_0900,street,on_foot,none,vehicle,2,False,False,False,False
EVT-22412064,CRM-0000153,social_engineering,late_night_2200_0400,bank,car,none,mixed_valuables,1,True,True,True,False
EVT-23425581,,fake_delivery,evening_1600_1900,temple,car,country_bomb,electronics,3,True,False,True,True
EVT-95564407,CRM-0000215,roof_entry,morning_0600_0900,street,bicycle,none,electronics,4,False,False,True,False
EVT-CAMP-31500201,CRM-0000141,fake_police,afternoon_1200_1600,bus_stand,unknown,none,mobile_phone,2,False,False,False,False
EVT-04958878,CRM-0000216,social_engineering,morning_0600_0900,commercial,bicycle,rope,vehicle,1,True,True,True,True
EVT-26205192,CRM-0000070,forced_entry,late_night_2200_0400,street,auto_rickshaw,none,laptop,4,True,False,True,False
EVT-CAMP-84177997,CRM-0000118,fake_police,evening_1600_1900,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-87431704,CRM-0000176,fake_police,mid_morning_0900_1200,residential,auto_rickshaw,country_bomb,vehicle,4,False,False,True,True
EVT-90201456,CRM-0000195,roof_entry,late_night_2200_0400,commercial,motorcycle,none,electronics,3,True,False,True,False
EVT-CAMP-35199998,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,mobile_phone,3,False,False,False,False
EVT-61017387,CRM-0000141,fake_delivery,afternoon_1200_1600,bus_stand,unknown,none,cash,3,False,False,False,False
EVT-00828709,CRM-0000238,window_entry,afternoon_1200_1600,highway,motorcycle,none,laptop,2,False,False,True,False
EVT-18641767,CRM-0000009,roof_entry,mid_morning_0900_1200,school,auto_rickshaw,iron_rod,none,5,False,False,True,True
EVT-33198481,CRM-0000068,window_entry,morning_0600_0900,commercial,on_foot,none,gold_jewellery,5,True,False,False,False
EVT-57630332,CRM-0000114,rear_entry,evening_1600_1900,street,unknown,none,mixed_valuables,5,False,False,False,False
EVT-51584562,,tunneling,evening_1600_1900,temple,bicycle,iron_rod,gold_jewellery,5,True,False,True,True
EVT-35644764,CRM-0000004,fake_delivery,mid_morning_0900_1200,residential,motorcycle,none,gold_jewellery,1,False,True,True,False
EVT-24274218,CRM-0000173,fake_delivery,night_1900_2200,vehicle_parked,public_bus,iron_rod,livestock,1,True,True,True,True
EVT-95576536,,roof_entry,night_1900_2200,apartment,motorcycle,stone,livestock,4,True,False,True,True
EVT-86727891,CRM-0000210,fake_police,early_morning_0400_0600,street,bicycle,iron_rod,none,1,False,True,True,True
EVT-17986381,CRM-0000048,digital_access,night_1900_2200,market,unknown,none,livestock,1,True,True,False,False
EVT-CAMP-30343594,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,electronics,3,False,False,False,False
EVT-CAMP-02730648,CRM-0000118,fake_police,late_night_2200_0400,railway_station,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-30414345,,social_engineering,morning_0600_0900,atm,bicycle,iron_rod,none,2,True,False,True,True
EVT-81332811,CRM-0000102,fake_delivery,early_morning_0400_0600,commercial,motorcycle,none,gold_jewellery,2,True,False,True,False
EVT-53180492,CRM-0000175,social_engineering,early_morning_0400_0600,school,auto_rickshaw,none,livestock,1,True,True,True,False
EVT-23663645,,fake_police,afternoon_1200_1600,atm,public_bus,firearm,laptop,1,False,True,True,True
EVT-CAMP-66691255,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,unknown,none,electronics,3,True,False,False,False
EVT-05793072,CRM-0000196,window_entry,late_night_2200_0400,highway,car,none,cash,1,False,True,True,False
EVT-79796951,,tunneling,evening_1600_1900,bus_stand,motorcycle,firearm,cash,2,True,False,True,True
EVT-81976232,CRM-0000129,social_engineering,early_morning_0400_0600,apartment,public_bus,firearm,livestock,5,False,False,True,True
EVT-67499665,,fake_police,mid_morning_0900_1200,school,unknown,stone,livestock,3,False,False,False,True
EVT-76337360,,social_engineering,afternoon_1200_1600,railway_station,public_bus,none,gold_jewellery,2,True,False,True,False
EVT-78531791,CRM-0000231,window_entry,late_night_2200_0400,bank,public_bus,none,cash,4,False,False,True,False
EVT-26986058,,roof_entry,afternoon_1200_1600,hospital,auto_rickshaw,knife,cash,2,False,False,True,True
EVT-13532684,CRM-0000233,social_engineering,evening_1600_1900,street,unknown,acid,gold_jewellery,2,False,False,False,True
EVT-41659344,CRM-0000057,rear_entry,early_morning_0400_0600,bus_stand,car,none,none,1,True,True,True,False
EVT-75225147,,roof_entry,night_1900_2200,vehicle_parked,on_foot,iron_rod,vehicle,3,False,False,False,True
EVT-28402384,CRM-0000198,fake_delivery,early_morning_0400_0600,commercial,auto_rickshaw,acid,laptop,1,True,True,True,True
EVT-CAMP-49188618,CRM-0000141,roof_entry,afternoon_1200_1600,bus_stand,auto_rickshaw,none,electronics,5,False,False,True,False
EVT-CAMP-54626390,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-15829562,CRM-0000058,social_engineering,evening_1600_1900,shop,public_bus,knife,none,1,True,True,True,True
EVT-53008627,,tunneling,afternoon_1200_1600,apartment,auto_rickshaw,country_bomb,cash,2,True,False,True,True
EVT-65691920,,window_entry,afternoon_1200_1600,hospital,motorcycle,bare_hands,vehicle,2,False,False,True,False
EVT-38938850,CRM-0000184,digital_access,morning_0600_0900,street,on_foot,none,laptop,3,False,False,False,False
EVT-31629527,CRM-0000051,digital_access,morning_0600_0900,highway,public_bus,none,vehicle,1,False,True,True,False
EVT-36810758,,front_door,evening_1600_1900,market,unknown,firearm,none,1,False,True,False,True
EVT-42862759,CRM-0000130,front_door,afternoon_1200_1600,residential,auto_rickshaw,country_bomb,gold_jewellery,5,True,False,True,True
EVT-CAMP-44976291,CRM-0000118,rear_entry,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-75496316,CRM-0000046,front_door,night_1900_2200,commercial,scooter,none,mobile_phone,3,True,False,True,False
EVT-26706729,CRM-0000187,forced_entry,night_1900_2200,street,public_bus,none,cash,3,True,False,True,False
EVT-36209999,CRM-0000070,fake_police,late_night_2200_0400,street,auto_rickshaw,none,laptop,4,True,False,True,False
EVT-45263582,,digital_access,evening_1600_1900,street,bicycle,firearm,cash,3,True,False,True,True
EVT-04746490,,social_engineering,mid_morning_0900_1200,market,unknown,none,vehicle,1,False,True,False,False
EVT-CAMP-75731825,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-90888823,,rear_entry,afternoon_1200_1600,shop,auto_rickshaw,rope,gold_jewellery,1,True,True,True,True
EVT-19066983,CRM-0000173,fake_delivery,night_1900_2200,vehicle_parked,public_bus,iron_rod,none,1,True,True,True,True
EVT-62941927,CRM-0000233,rear_entry,morning_0600_0900,hospital,unknown,iron_rod,gold_jewellery,2,True,False,False,True
EVT-44610054,,window_entry,mid_morning_0900_1200,bus_stand,on_foot,acid,electronics,5,False,False,False,True
EVT-15536041,CRM-0000105,social_engineering,evening_1600_1900,atm,car,none,mixed_valuables,2,False,False,True,False
EVT-33500185,CRM-0000092,open_access,late_night_2200_0400,highway,unknown,none,vehicle,3,True,False,False,False
EVT-47382409,CRM-0000047,fake_police,morning_0600_0900,residential_house,car,none,gold_jewellery,1,False,True,True,False
EVT-71127321,,open_access,night_1900_2200,railway_station,motorcycle,none,mobile_phone,1,False,True,True,False
EVT-99970516,CRM-0000058,window_entry,evening_1600_1900,street,bicycle,none,none,1,False,True,True,False
EVT-22768415,,open_access,mid_morning_0900_1200,shop,on_foot,country_bomb,mobile_phone,3,False,False,False,True
EVT-16452132,CRM-0000109,front_door,evening_1600_1900,commercial,bicycle,stone,cash,5,False,False,True,True
EVT-97513305,CRM-0000070,forced_entry,mid_morning_0900_1200,temple,auto_rickshaw,none,laptop,4,True,False,True,False
EVT-73670793,,forced_entry,early_morning_0400_0600,residential_house,car,stone,cash,2,True,False,True,True
EVT-13973532,CRM-0000070,forced_entry,late_night_2200_0400,street,auto_rickshaw,none,laptop,4,True,False,True,False
EVT-56985454,CRM-0000205,forced_entry,night_1900_2200,street,bicycle,bare_hands,gold_jewellery,1,True,True,True,False
EVT-51668762,,fake_delivery,early_morning_0400_0600,street,public_bus,none,none,2,False,False,True,False
EVT-56318756,,fake_police,mid_morning_0900_1200,school,motorcycle,firearm,mobile_phone,2,False,False,True,True
EVT-16176560,,fake_police,night_1900_2200,bank,auto_rickshaw,country_bomb,laptop,1,True,True,True,True
EVT-16278904,CRM-0000041,social_engineering,morning_0600_0900,vehicle_parked,car,none,mobile_phone,1,False,True,True,False
EVT-81585178,CRM-0000229,forced_entry,mid_morning_0900_1200,railway_station,public_bus,firearm,mixed_valuables,2,False,False,True,True
EVT-49600499,CRM-0000026,window_entry,night_1900_2200,shop,on_foot,country_bomb,none,2,True,False,False,True
EVT-27843001,CRM-0000240,open_access,mid_morning_0900_1200,bank,auto_rickshaw,knife,gold_jewellery,5,False,False,True,True
EVT-03351065,CRM-0000126,digital_access,early_morning_0400_0600,school,on_foot,none,gold_jewellery,1,True,True,False,False
EVT-68929861,CRM-0000004,fake_delivery,mid_morning_0900_1200,residential,motorcycle,none,gold_jewellery,1,False,True,True,False
EVT-95182967,CRM-0000007,fake_delivery,evening_1600_1900,street,unknown,none,none,1,False,True,False,False
EVT-58097786,,fake_police,morning_0600_0900,street,auto_rickshaw,firearm,cash,2,True,False,True,True
EVT-50625988,,rear_entry,night_1900_2200,temple,unknown,rope,livestock,3,False,False,False,True
EVT-75912662,,tunneling,early_morning_0400_0600,school,auto_rickshaw,country_bomb,vehicle,1,True,True,True,True
EVT-94001697,,open_access,afternoon_1200_1600,apartment,on_foot,iron_rod,cash,1,True,True,False,True
EVT-83310251,CRM-0000218,front_door,late_night_2200_0400,commercial,auto_rickshaw,knife,cash,3,True,False,True,True
EVT-18428882,CRM-0000095,front_door,night_1900_2200,highway,car,none,vehicle,1,True,True,True,False
EVT-57937042,CRM-0000163,fake_police,late_night_2200_0400,bank,unknown,none,vehicle,3,False,False,False,False
EVT-22147032,,digital_access,early_morning_0400_0600,bus_stand,bicycle,none,documents,1,False,True,True,False
EVT-34034608,CRM-0000033,window_entry,evening_1600_1900,street,auto_rickshaw,stone,cash,2,False,False,True,True
EVT-08968953,CRM-0000179,rear_entry,night_1900_2200,apartment,motorcycle,country_bomb,documents,1,True,True,True,True
EVT-08958526,CRM-0000092,front_door,mid_morning_0900_1200,highway,unknown,iron_rod,gold_jewellery,3,True,False,False,True
EVT-65035506,CRM-0000068,social_engineering,late_night_2200_0400,commercial,public_bus,none,gold_jewellery,5,True,False,True,False
EVT-90601041,CRM-0000187,forced_entry,night_1900_2200,street,public_bus,country_bomb,none,3,True,False,True,True
EVT-84143788,CRM-0000152,digital_access,evening_1600_1900,residential,bicycle,iron_rod,electronics,2,False,False,True,True
EVT-41513321,CRM-0000116,open_access,evening_1600_1900,street,on_foot,none,mixed_valuables,2,False,False,False,False
EVT-25745709,,fake_delivery,mid_morning_0900_1200,street,motorcycle,knife,laptop,2,False,False,True,True
EVT-14502626,CRM-0000038,open_access,early_morning_0400_0600,residential,bicycle,iron_rod,electronics,3,True,False,True,True
EVT-11145279,CRM-0000216,social_engineering,evening_1600_1900,commercial,bicycle,none,mobile_phone,1,False,True,True,False
EVT-19888833,CRM-0000162,digital_access,morning_0600_0900,hospital,public_bus,country_bomb,livestock,4,False,False,True,True
EVT-91443619,CRM-0000073,digital_access,early_morning_0400_0600,atm,motorcycle,bare_hands,laptop,2,True,False,True,False
EVT-21713471,,fake_police,late_night_2200_0400,hospital,bicycle,rope,vehicle,3,False,False,True,True
EVT-80855131,CRM-0000152,digital_access,evening_1600_1900,residential,bicycle,iron_rod,livestock,1,False,True,True,True
EVT-95418730,CRM-0000152,digital_access,evening_1600_1900,residential,car,iron_rod,livestock,2,False,False,True,True
EVT-17393290,CRM-0000097,front_door,morning_0600_0900,street,public_bus,none,gold_jewellery,2,False,False,True,False
EVT-73424898,,fake_delivery,afternoon_1200_1600,market,on_foot,iron_rod,gold_jewellery,2,False,False,False,True
EVT-51570086,CRM-0000224,social_engineering,afternoon_1200_1600,highway,unknown,iron_rod,electronics,5,False,False,False,True
EVT-90654945,CRM-0000019,tunneling,night_1900_2200,commercial,public_bus,none,mobile_phone,3,True,False,True,False
EVT-96015438,CRM-0000213,social_engineering,evening_1600_1900,vehicle_parked,bicycle,none,electronics,2,True,False,True,False
EVT-99083009,CRM-0000044,social_engineering,late_night_2200_0400,bank,bicycle,none,mobile_phone,2,True,False,True,False
EVT-40388781,,fake_police,afternoon_1200_1600,school,motorcycle,iron_rod,mixed_valuables,1,False,True,True,True
EVT-38387110,CRM-0000150,open_access,early_morning_0400_0600,commercial,unknown,iron_rod,none,5,True,False,False,True
EVT-89460628,CRM-0000171,social_engineering,afternoon_1200_1600,street,public_bus,none,gold_jewellery,2,False,False,True,False
EVT-68565510,CRM-0000066,fake_police,morning_0600_0900,highway,bicycle,none,cash,5,False,False,True,False
EVT-19853708,CRM-0000004,fake_delivery,mid_morning_0900_1200,market,motorcycle,none,gold_jewellery,2,False,False,True,False
EVT-82446708,CRM-0000067,forced_entry,early_morning_0400_0600,street,unknown,iron_rod,gold_jewellery,3,True,False,False,True
EVT-85158272,CRM-0000052,front_door,late_night_2200_0400,bus_stand,on_foot,acid,vehicle,1,True,True,False,True
EVT-24870314,CRM-0000078,forced_entry,morning_0600_0900,commercial,car,iron_rod,mobile_phone,3,False,False,True,True
EVT-90261108,CRM-0000025,digital_access,night_1900_2200,commercial,motorcycle,none,none,1,True,True,True,False
EVT-27074056,,front_door,late_night_2200_0400,bus_stand,public_bus,rope,cash,5,False,False,True,True
EVT-18141887,CRM-0000131,digital_access,morning_0600_0900,commercial,on_foot,none,cash,1,False,True,False,False
EVT-86902740,CRM-0000036,social_engineering,mid_morning_0900_1200,residential,unknown,none,livestock,5,False,False,False,False
EVT-14266878,,window_entry,late_night_2200_0400,hospital,unknown,firearm,vehicle,2,True,False,False,True
EVT-74176902,,forced_entry,late_night_2200_0400,market,public_bus,bare_hands,laptop,3,False,False,True,False
EVT-59226024,,window_entry,morning_0600_0900,residential_house,motorcycle,none,mobile_phone,4,True,False,True,False
EVT-16171755,,forced_entry,early_morning_0400_0600,atm,on_foot,firearm,gold_jewellery,5,True,False,False,True
EVT-30564097,CRM-0000021,open_access,early_morning_0400_0600,bank,motorcycle,firearm,none,2,True,False,True,True
EVT-59150514,,tunneling,morning_0600_0900,hospital,car,knife,vehicle,1,True,True,True,True
EVT-29893039,CRM-0000085,fake_police,evening_1600_1900,bank,auto_rickshaw,firearm,cash,5,True,False,True,True
EVT-00973210,CRM-0000143,digital_access,morning_0600_0900,railway_station,car,none,livestock,2,False,False,True,False
EVT-31630722,CRM-0000170,social_engineering,night_1900_2200,highway,motorcycle,firearm,documents,1,True,True,True,True
EVT-95235512,CRM-0000133,social_engineering,night_1900_2200,school,on_foot,none,gold_jewellery,1,True,True,False,False
EVT-28676343,CRM-0000087,rear_entry,afternoon_1200_1600,highway,public_bus,iron_rod,livestock,1,False,True,True,True
EVT-61323451,CRM-0000030,social_engineering,late_night_2200_0400,residential,on_foot,none,vehicle,2,True,False,False,False
EVT-64551740,CRM-0000088,front_door,mid_morning_0900_1200,commercial,car,iron_rod,none,1,False,True,True,True
EVT-08509812,,roof_entry,morning_0600_0900,market,motorcycle,iron_rod,mixed_valuables,3,True,False,True,True
EVT-23710069,CRM-0000176,fake_police,mid_morning_0900_1200,hospital,on_foot,knife,vehicle,4,False,False,False,True
EVT-36738669,,digital_access,evening_1600_1900,shop,car,rope,documents,2,False,False,True,True
EVT-82554436,CRM-0000206,social_engineering,evening_1600_1900,apartment,car,none,documents,1,False,True,True,False
EVT-32107341,CRM-0000052,front_door,mid_morning_0900_1200,commercial,bicycle,none,vehicle,1,True,True,True,False
EVT-21489183,CRM-0000084,forced_entry,mid_morning_0900_1200,highway,bicycle,none,mobile_phone,3,False,False,True,False
EVT-72794397,CRM-0000074,open_access,early_morning_0400_0600,bank,public_bus,none,gold_jewellery,1,False,True,True,False
EVT-08395486,,tunneling,night_1900_2200,bus_stand,public_bus,rope,laptop,4,True,False,True,True
EVT-24156326,CRM-0000025,digital_access,night_1900_2200,commercial,on_foot,none,mobile_phone,2,True,False,False,False
EVT-75202340,CRM-0000197,rear_entry,early_morning_0400_0600,railway_station,bicycle,stone,documents,2,True,False,True,True
EVT-96407387,,front_door,afternoon_1200_1600,school,bicycle,iron_rod,cash,3,True,False,True,True
EVT-12584860,CRM-0000115,digital_access,late_night_2200_0400,hospital,public_bus,knife,laptop,1,True,True,True,True
EVT-36750068,CRM-0000094,social_engineering,afternoon_1200_1600,market,car,none,gold_jewellery,1,True,True,True,False
EVT-11262945,CRM-0000071,fake_police,morning_0600_0900,street,on_foot,none,livestock,2,False,False,False,False
EVT-95212932,CRM-0000053,roof_entry,early_morning_0400_0600,bank,unknown,none,mobile_phone,2,True,False,False,False
EVT-84467396,CRM-0000197,social_engineering,early_morning_0400_0600,residential,bicycle,none,mixed_valuables,2,True,False,True,False
EVT-86132698,,rear_entry,evening_1600_1900,street,car,bare_hands,livestock,1,True,True,True,False
EVT-35336496,CRM-0000180,tunneling,mid_morning_0900_1200,apartment,unknown,none,electronics,2,False,False,False,False
EVT-33538824,CRM-0000131,fake_delivery,evening_1600_1900,commercial,auto_rickshaw,none,mixed_valuables,1,False,True,True,False
EVT-87592649,,tunneling,late_night_2200_0400,shop,public_bus,bare_hands,mixed_valuables,2,True,False,True,False
EVT-14094287,CRM-0000093,roof_entry,late_night_2200_0400,atm,suv,iron_rod,livestock,2,True,False,True,True
EVT-42089099,CRM-0000064,window_entry,morning_0600_0900,commercial,public_bus,iron_rod,laptop,3,False,False,True,True
EVT-41448496,CRM-0000168,front_door,evening_1600_1900,bank,on_foot,none,cash,2,True,False,False,False
EVT-39489870,CRM-0000025,fake_police,night_1900_2200,bus_stand,car,none,none,1,True,True,True,False
EVT-04227580,CRM-0000198,fake_delivery,early_morning_0400_0600,commercial,auto_rickshaw,iron_rod,mixed_valuables,1,True,True,True,True
EVT-62356319,CRM-0000231,roof_entry,late_night_2200_0400,vehicle_parked,public_bus,none,cash,4,True,False,True,False
EVT-85107907,CRM-0000078,rear_entry,morning_0600_0900,railway_station,car,none,mobile_phone,3,False,False,True,False
EVT-85618997,CRM-0000179,rear_entry,night_1900_2200,apartment,motorcycle,country_bomb,documents,1,True,True,True,True
EVT-62093196,CRM-0000238,window_entry,afternoon_1200_1600,shop,motorcycle,none,laptop,5,False,False,True,False
EVT-92145246,CRM-0000161,digital_access,early_morning_0400_0600,residential,auto_rickshaw,acid,gold_jewellery,2,True,False,True,True
EVT-82336658,,forced_entry,late_night_2200_0400,school,auto_rickshaw,knife,gold_jewellery,3,False,False,True,True
EVT-33803778,CRM-0000066,fake_police,night_1900_2200,highway,bicycle,none,cash,5,False,False,True,False
EVT-57097879,,window_entry,mid_morning_0900_1200,temple,public_bus,rope,vehicle,4,False,False,True,True
EVT-65999696,CRM-0000055,fake_police,late_night_2200_0400,school,car,acid,mobile_phone,4,True,False,True,True
EVT-97673418,CRM-0000162,digital_access,late_night_2200_0400,temple,foot,stone,mobile_phone,1,True,True,True,True
EVT-22094249,CRM-0000147,fake_police,morning_0600_0900,highway,on_foot,none,mixed_valuables,2,True,False,False,False
EVT-98234919,CRM-0000015,forced_entry,evening_1600_1900,bank,car,none,mobile_phone,2,False,False,True,False
EVT-88375303,CRM-0000037,fake_police,night_1900_2200,residential_house,auto_rickshaw,firearm,mobile_phone,4,True,False,True,True
EVT-30622335,,forced_entry,night_1900_2200,school,auto_rickshaw,country_bomb,livestock,2,True,False,True,True
EVT-74331575,CRM-0000093,roof_entry,late_night_2200_0400,atm,suv,iron_rod,none,5,True,False,True,True
EVT-93058991,CRM-0000003,rear_entry,late_night_2200_0400,residential,public_bus,iron_rod,livestock,2,True,False,True,True
EVT-71039947,CRM-0000127,fake_police,evening_1600_1900,commercial,unknown,none,cash,3,False,False,False,False
EVT-52705116,CRM-0000195,roof_entry,late_night_2200_0400,street,bicycle,none,vehicle,1,False,True,True,False
EVT-55901967,,tunneling,early_morning_0400_0600,residential_house,car,stone,mobile_phone,2,False,False,True,True
EVT-CAMP-51314849,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-65241149,,fake_police,mid_morning_0900_1200,vehicle_parked,on_foot,rope,livestock,2,True,False,False,True
EVT-88365960,,front_door,late_night_2200_0400,bank,unknown,country_bomb,none,2,True,False,False,True
EVT-CAMP-32044055,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-57222773,,digital_access,mid_morning_0900_1200,hospital,on_foot,firearm,laptop,2,False,False,False,True
EVT-24357637,,digital_access,late_night_2200_0400,atm,auto_rickshaw,knife,cash,5,False,False,True,True
EVT-CAMP-93677517,CRM-0000118,fake_police,mid_morning_0900_1200,highway,motorcycle,bare_hands,livestock,3,True,False,True,False
EVT-67870773,CRM-0000026,window_entry,night_1900_2200,shop,on_foot,country_bomb,none,2,True,False,False,True
EVT-61556134,CRM-0000151,digital_access,late_night_2200_0400,commercial,scooter,none,laptop,2,True,False,True,False
EVT-CAMP-13970345,CRM-0000118,fake_police,late_night_2200_0400,atm,motorcycle,bare_hands,mobile_phone,1,False,True,True,False
EVT-27672546,,roof_entry,afternoon_1200_1600,bank,public_bus,none,livestock,1,False,True,True,False
EVT-45853892,,front_door,night_1900_2200,vehicle_parked,bicycle,bare_hands,laptop,5,False,False,True,False
EVT-CAMP-09119637,CRM-0000118,fake_police,late_night_2200_0400,highway,car,bare_hands,mobile_phone,3,True,False,True,False
EVT-46580958,,front_door,evening_1600_1900,shop,motorcycle,bare_hands,mixed_valuables,3,True,False,True,False
EVT-82493169,CRM-0000067,forced_entry,early_morning_0400_0600,residential_house,motorcycle,rope,mobile_phone,3,True,False,True,True
EVT-CAMP-22579002,CRM-0000118,fake_police,late_night_2200_0400,bus_stand,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-53934530,CRM-0000216,social_engineering,morning_0600_0900,commercial,bicycle,none,mobile_phone,1,False,True,True,False
EVT-99893639,CRM-0000063,forced_entry,late_night_2200_0400,highway,auto_rickshaw,none,mobile_phone,1,True,True,True,False
EVT-CAMP-66037467,CRM-0000118,fake_police,night_1900_2200,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
