ping_id,phone_id,tower_id,timestamp,signal_strength
PING-00006015,PHN-00000603,TOW-02836,2021-11-20T04:48:00,-68
PING-00006016,PHN-00000603,TOW-02836,2021-11-20T05:03:00,-52
PING-00006017,PHN-00000603,TOW-02836,2021-11-20T05:18:00,-86
PING-00006018,PHN-00000603,TOW-02836,2021-11-20T05:33:00,-88
PING-00006019,PHN-00000603,TOW-02836,2021-11-20T05:48:00,-83
PING-00006020,PHN-00000603,TOW-02836,2021-11-20T06:03:00,-67
PING-00006021,PHN-00000603,TOW-01854,2021-11-20T08:20:00,-51
PING-00006022,PHN-00000603,TOW-01854,2021-11-20T08:35:00,-87
PING-00006023,PHN-00000603,TOW-01854,2021-11-20T08:50:00,-80
PING-00006024,PHN-00000603,TOW-01854,2021-11-20T09:05:00,-74
PING-00006025,PHN-00000603,TOW-01855,2021-11-20T09:20:00,-53
PING-00006026,PHN-00000603,TOW-01855,2021-11-20T09:35:00,-88
PING-00006027,PHN-00000603,TOW-01855,2021-11-20T09:50:00,-78
PING-00006028,PHN-00000603,TOW-01855,2021-11-20T10:05:00,-76
PING-00006029,PHN-00000603,TOW-01855,2021-11-20T10:20:00,-90
PING-00006030,PHN-00002448,TOW-00947,2021-11-20T21:22:00,-97
PING-00006031,PHN-00002448,TOW-00947,2021-11-20T21:37:00,-89
PING-00006032,PHN-00002448,TOW-00947,2021-11-20T21:52:00,-69
PING-00006033,PHN-00002448,TOW-00946,2021-11-20T22:07:00,-61
PING-00006034,PHN-00002448,TOW-00946,2021-11-20T22:22:00,-51
PING-00006035,PHN-00002448,TOW-00946,2021-11-20T22:37:00,-69
PING-00006036,PHN-00002448,TOW-00946,2021-11-20T22:52:00,-90
PING-00006037,PHN-00002448,TOW-00946,2021-11-20T23:07:00,-64
PING-00006038,PHN-00002448,TOW-00946,2021-11-20T23:22:00,-82
PING-00006039,PHN-00003689,TOW-00405,2021-11-21T16:27:00,-88
PING-00006040,PHN-00003689,TOW-00404,2021-11-21T16:42:00,-73
PING-00006041,PHN-00003689,TOW-00404,2021-11-21T16:57:00,-57
PING-00006042,PHN-00003689,TOW-00406,2021-11-21T17:12:00,-62
PING-00006043,PHN-00003689,TOW-00406,2021-11-21T17:27:00,-79
PING-00006044,PHN-00003689,TOW-00406,2021-11-21T17:42:00,-83
PING-00006045,PHN-00003689,TOW-00406,2021-11-21T17:57:00,-67
PING-00006046,PHN-00003689,TOW-00406,2021-11-21T18:12:00,-87
PING-00006047,PHN-00003689,TOW-00406,2021-11-21T18:27:00,-62
PING-00006048,PHN-00000603,TOW-02811,2021-11-21T05:20:00,-79
PING-00006049,PHN-00000603,TOW-02811,2021-11-21T05:35:00,-77
PING-00006050,PHN-00000603,TOW-02811,2021-11-21T05:50:00,-92
PING-00006051,PHN-00000603,TOW-02811,2021-11-21T06:05:00,-82
PING-00006052,PHN-00000603,TOW-02811,2021-11-21T06:20:00,-65
PING-00006053,PHN-00000603,TOW-02811,2021-11-21T06:35:00,-83
PING-00006054,PHN-00000603,TOW-02814,2021-11-21T06:50:00,-87
PING-00006055,PHN-00000603,TOW-02814,2021-11-21T07:05:00,-53
PING-00006056,PHN-00000603,TOW-02812,2021-11-21T07:20:00,-73
PING-00006057,PHN-00000603,TOW-02916,2021-11-21T21:39:00,-99
PING-00006058,PHN-00000603,TOW-02916,2021-11-21T21:54:00,-57
PING-00006059,PHN-00000603,TOW-02916,2021-11-21T22:09:00,-54
PING-00006060,PHN-00000603,TOW-02916,2021-11-21T22:24:00,-84
PING-00006061,PHN-00000603,TOW-02916,2021-11-21T22:39:00,-80
PING-00006062,PHN-00000603,TOW-02916,2021-11-21T22:54:00,-78
PING-00006063,PHN-00000603,TOW-02916,2021-11-21T23:09:00,-63
PING-00006064,PHN-00000603,TOW-02916,2021-11-21T23:24:00,-58
PING-00006065,PHN-00000603,TOW-02916,2021-11-21T23:39:00,-85
PING-00006066,PHN-00003689,TOW-00628,2021-11-22T18:48:00,-56
PING-00006067,PHN-00003689,TOW-00628,2021-11-22T19:03:00,-60
PING-00006068,PHN-00003689,TOW-00628,2021-11-22T19:18:00,-79
PING-00006069,PHN-00003689,TOW-00628,2021-11-22T19:33:00,-54
PING-00006070,PHN-00003689,TOW-00631,2021-11-22T19:48:00,-74
PING-00006071,PHN-00003689,TOW-00628,2021-11-22T20:03:00,-89
PING-00006072,PHN-00003689,TOW-00628,2021-11-22T20:18:00,-81
PING-00006073,PHN-00003689,TOW-00628,2021-11-22T20:33:00,-98
PING-00006074,PHN-00003689,TOW-00628,2021-11-22T20:48:00,-63
PING-00006075,PHN-00003689,TOW-00314,2021-11-22T21:05:00,-85
PING-00006076,PHN-00003689,TOW-00314,2021-11-22T21:20:00,-74
PING-00006077,PHN-00003689,TOW-00314,2021-11-22T21:35:00,-95
PING-00006078,PHN-00003689,TOW-00314,2021-11-22T21:50:00,-82
PING-00006079,PHN-00003689,TOW-00314,2021-11-22T22:05:00,-99
PING-00006080,PHN-00003689,TOW-00314,2021-11-22T22:20:00,-98
PING-00006081,PHN-00003689,TOW-00314,2021-11-22T22:35:00,-95
PING-00006082,PHN-00003689,TOW-00314,2021-11-22T22:50:00,-94
PING-00006083,PHN-00003689,TOW-00314,2021-11-22T23:05:00,-85
PING-00006084,PHN-00000603,TOW-02793,2021-11-22T20:50:00,-100
PING-00006085,PHN-00000603,TOW-02793,2021-11-22T21:05:00,-93
PING-00006086,PHN-00000603,TOW-02793,2021-11-22T21:20:00,-61
PING-00006087,PHN-00000603,TOW-02793,2021-11-22T21:35:00,-71
PING-00006088,PHN-00000603,TOW-02793,2021-11-22T21:50:00,-75
PING-00006089,PHN-00000603,TOW-02793,2021-11-22T22:05:00,-79
PING-00006090,PHN-00000603,TOW-02793,2021-11-22T22:20:00,-73
PING-00006091,PHN-00000603,TOW-02793,2021-11-22T22:35:00,-76
PING-00006092,PHN-00000603,TOW-02793,2021-11-22T22:50:00,-85
PING-00006093,PHN-00000603,TOW-02807,2021-11-23T19:59:00,-89
PING-00006094,PHN-00000603,TOW-02807,2021-11-23T20:14:00,-66
PING-00006095,PHN-00000603,TOW-02807,2021-11-23T20:29:00,-98
PING-00006096,PHN-00000603,TOW-02807,2021-11-23T20:44:00,-80
PING-00006097,PHN-00000603,TOW-02807,2021-11-23T20:59:00,-71
PING-00006098,PHN-00000603,TOW-02806,2021-11-23T21:14:00,-95
PING-00006099,PHN-00000603,TOW-02806,2021-11-23T21:29:00,-58
PING-00006100,PHN-00000603,TOW-02806,2021-11-23T21:44:00,-71
PING-00006101,PHN-00000603,TOW-02806,2021-11-23T21:59:00,-80
PING-00006102,PHN-00003689,TOW-00322,2021-11-24T21:08:00,-78
PING-00006103,PHN-00003689,TOW-00322,2021-11-24T21:23:00,-73
PING-00006104,PHN-00003689,TOW-00322,2021-11-24T21:38:00,-64
PING-00006105,PHN-00003689,TOW-00322,2021-11-24T21:53:00,-88
PING-00006106,PHN-00003689,TOW-00325,2021-11-24T22:08:00,-79
PING-00006107,PHN-00003689,TOW-00325,2021-11-24T22:23:00,-89
PING-00006108,PHN-00003689,TOW-00323,2021-11-24T22:38:00,-75
PING-00006109,PHN-00003689,TOW-00323,2021-11-24T22:53:00,-61
PING-00006110,PHN-00003689,TOW-00323,2021-11-24T23:08:00,-61
PING-00006111,PHN-00000603,TOW-02819,2021-11-24T04:01:00,-55
PING-00006112,PHN-00000603,TOW-02819,2021-11-24T04:16:00,-82
PING-00006113,PHN-00000603,TOW-02819,2021-11-24T04:31:00,-91
PING-00006114,PHN-00000603,TOW-02819,2021-11-24T04:46:00,-81
PING-00006115,PHN-00000603,TOW-02819,2021-11-24T05:01:00,-70
PING-00006116,PHN-00000603,TOW-02819,2021-11-24T05:16:00,-89
PING-00006117,PHN-00000603,TOW-02819,2021-11-24T05:31:00,-86
PING-00006118,PHN-00000603,TOW-02818,2021-11-24T05:46:00,-90
PING-00006119,PHN-00000603,TOW-02818,2021-11-24T06:01:00,-95
PING-00006120,PHN-00000603,TOW-02832,2021-11-25T04:20:00,-98
PING-00006121,PHN-00000603,TOW-02832,2021-11-25T04:35:00,-65
PING-00006122,PHN-00000603,TOW-02832,2021-11-25T04:50:00,-73
PING-00006123,PHN-00000603,TOW-02833,2021-11-25T05:05:00,-66
PING-00006124,PHN-00000603,TOW-02833,2021-11-25T05:20:00,-91
PING-00006125,PHN-00000603,TOW-02833,2021-11-25T05:35:00,-75
PING-00006126,PHN-00000603,TOW-02833,2021-11-25T05:50:00,-65
PING-00006127,PHN-00000603,TOW-02835,2021-11-25T06:05:00,-54
PING-00006128,PHN-00000603,TOW-02835,2021-11-25T06:20:00,-62
PING-00006129,PHN-00001194,TOW-00639,2021-11-25T09:17:00,-56
PING-00006130,PHN-00001194,TOW-00639,2021-11-25T09:32:00,-95
PING-00006131,PHN-00001194,TOW-00639,2021-11-25T09:47:00,-85
PING-00006132,PHN-00001194,TOW-00639,2021-11-25T10:02:00,-73
PING-00006133,PHN-00001194,TOW-00639,2021-11-25T10:17:00,-97
PING-00006134,PHN-00001194,TOW-00639,2021-11-25T10:32:00,-53
PING-00006135,PHN-00001194,TOW-00639,2021-11-25T10:47:00,-99
PING-00006136,PHN-00001194,TOW-00639,2021-11-25T11:02:00,-63
PING-00006137,PHN-00001194,TOW-00639,2021-11-25T11:17:00,-72
PING-00006138,PHN-00003689,TOW-00619,2021-11-26T22:00:00,-53
PING-00006139,PHN-00003689,TOW-00619,2021-11-26T22:15:00,-68
PING-00006140,PHN-00003689,TOW-00622,2021-11-26T22:30:00,-93
PING-00006141,PHN-00003689,TOW-00622,2021-11-26T22:45:00,-67
PING-00006142,PHN-00003689,TOW-00622,2021-11-26T23:00:00,-61
PING-00006143,PHN-00003689,TOW-00622,2021-11-26T23:15:00,-84
PING-00006144,PHN-00003689,TOW-00622,2021-11-26T23:30:00,-91
PING-00006145,PHN-00003689,TOW-00622,2021-11-26T23:45:00,-80
PING-00006146,PHN-00003689,TOW-00620,2021-11-27T00:00:00,-88
PING-00006147,PHN-00000603,TOW-02826,2021-11-26T03:17:00,-94
PING-00006148,PHN-00000603,TOW-02826,2021-11-26T03:32:00,-56
PING-00006149,PHN-00000603,TOW-02826,2021-11-26T03:47:00,-90
PING-00006150,PHN-00000603,TOW-02828,2021-11-26T04:02:00,-96
PING-00006151,PHN-00000603,TOW-02825,2021-11-26T04:17:00,-62
PING-00006152,PHN-00000603,TOW-02825,2021-11-26T04:32:00,-53
PING-00006153,PHN-00000603,TOW-02825,2021-11-26T04:47:00,-58
PING-00006154,PHN-00000603,TOW-02825,2021-11-26T05:02:00,-84
PING-00006155,PHN-00000603,TOW-02825,2021-11-26T05:17:00,-62
PING-00006156,PHN-00001279,TOW-00952,2021-11-26T05:18:00,-74
PING-00006157,PHN-00001279,TOW-00952,2021-11-26T05:33:00,-79
PING-00006158,PHN-00001279,TOW-00952,2021-11-26T05:48:00,-80
PING-00006159,PHN-00001279,TOW-00953,2021-11-26T06:03:00,-85
PING-00006160,PHN-00001279,TOW-00953,2021-11-26T06:18:00,-71
PING-00006161,PHN-00001279,TOW-00953,2021-11-26T06:33:00,-65
PING-00006162,PHN-00001279,TOW-00952,2021-11-26T06:48:00,-98
PING-00006163,PHN-00001279,TOW-00952,2021-11-26T07:03:00,-65
PING-00006164,PHN-00001279,TOW-00952,2021-11-26T07:18:00,-95
PING-00006165,PHN-00000603,TOW-02849,2021-11-27T03:22:00,-87
PING-00006166,PHN-00000603,TOW-02849,2021-11-27T03:37:00,-79
PING-00006167,PHN-00000603,TOW-02849,2021-11-27T03:52:00,-55
PING-00006168,PHN-00000603,TOW-02848,2021-11-27T04:07:00,-66
PING-00006169,PHN-00000603,TOW-02848,2021-11-27T04:22:00,-69
PING-00006170,PHN-00000603,TOW-02848,2021-11-27T04:37:00,-72
PING-00006171,PHN-00000603,TOW-02848,2021-11-27T04:52:00,-73
PING-00006172,PHN-00000603,TOW-02848,2021-11-27T05:07:00,-56
PING-00006173,PHN-00000603,TOW-02849,2021-11-27T05:22:00,-58
PING-00006174,PHN-00002468,TOW-01048,2021-11-27T17:30:00,-65
PING-00006175,PHN-00002468,TOW-01048,2021-11-27T17:45:00,-71
PING-00006176,PHN-00002468,TOW-01048,2021-11-27T18:00:00,-57
PING-00006177,PHN-00002468,TOW-01048,2021-11-27T18:15:00,-81
PING-00006178,PHN-00002468,TOW-01050,2021-11-27T18:30:00,-66
PING-00006179,PHN-00002468,TOW-01048,2021-11-27T18:45:00,-88
PING-00006180,PHN-00002468,TOW-01048,2021-11-27T19:00:00,-59
PING-00006181,PHN-00002468,TOW-01048,2021-11-27T19:15:00,-74
PING-00006182,PHN-00002468,TOW-01048,2021-11-27T19:30:00,-86
PING-00006183,PHN-00001114,TOW-02712,2021-11-27T22:10:00,-57
PING-00006184,PHN-00001114,TOW-02712,2021-11-27T22:25:00,-94
PING-00006185,PHN-00001114,TOW-02712,2021-11-27T22:40:00,-68
PING-00006186,PHN-00001114,TOW-02710,2021-11-27T22:55:00,-70
PING-00006187,PHN-00001114,TOW-02710,2021-11-27T23:10:00,-71
PING-00006188,PHN-00001114,TOW-02710,2021-11-27T23:25:00,-76
PING-00006189,PHN-00001114,TOW-02710,2021-11-27T23:40:00,-96
PING-00006190,PHN-00001114,TOW-02710,2021-11-27T23:55:00,-76
PING-00006191,PHN-00001114,TOW-02710,2021-11-28T00:10:00,-99
PING-00006192,PHN-00000603,TOW-02870,2021-11-28T03:02:00,-78
PING-00006193,PHN-00000603,TOW-02870,2021-11-28T03:17:00,-90
PING-00006194,PHN-00000603,TOW-02870,2021-11-28T03:32:00,-71
PING-00006195,PHN-00000603,TOW-02872,2021-11-28T03:47:00,-55
PING-00006196,PHN-00000603,TOW-02872,2021-11-28T04:02:00,-64
PING-00006197,PHN-00000603,TOW-02872,2021-11-28T04:17:00,-61
PING-00006198,PHN-00000603,TOW-02872,2021-11-28T04:32:00,-99
PING-00006199,PHN-00000603,TOW-02872,2021-11-28T04:47:00,-90
PING-00006200,PHN-00000603,TOW-02872,2021-11-28T05:02:00,-92
PING-00006201,PHN-00003025,TOW-00276,2021-11-28T15:49:00,-99
PING-00006202,PHN-00003025,TOW-00276,2021-11-28T16:04:00,-78
PING-00006203,PHN-00003025,TOW-00276,2021-11-28T16:19:00,-93
PING-00006204,PHN-00003025,TOW-00276,2021-11-28T16:34:00,-69
PING-00006205,PHN-00003025,TOW-00276,2021-11-28T16:49:00,-62
PING-00006206,PHN-00003025,TOW-00274,2021-11-28T17:04:00,-93
PING-00006207,PHN-00003025,TOW-00274,2021-11-28T17:19:00,-93
PING-00006208,PHN-00003025,TOW-00274,2021-11-28T17:34:00,-80
PING-00006209,PHN-00003025,TOW-00274,2021-11-28T17:49:00,-82
PING-00006210,PHN-00004082,TOW-01113,2021-11-28T22:11:00,-86
PING-00006211,PHN-00004082,TOW-01113,2021-11-28T22:26:00,-100
PING-00006212,PHN-00004082,TOW-01113,2021-11-28T22:41:00,-65
PING-00006213,PHN-00004082,TOW-01113,2021-11-28T22:56:00,-73
PING-00006214,PHN-00004082,TOW-01113,2021-11-28T23:11:00,-88
PING-00006215,PHN-00004082,TOW-01113,2021-11-28T23:26:00,-95
PING-00006216,PHN-00004082,TOW-01113,2021-11-28T23:41:00,-92
PING-00006217,PHN-00004082,TOW-01113,2021-11-28T23:56:00,-86
PING-00006218,PHN-00004082,TOW-01113,2021-11-29T00:11:00,-55
PING-00006219,PHN-00001248,TOW-00599,2021-11-28T21:45:00,-95
PING-00006220,PHN-00001248,TOW-00599,2021-11-28T22:00:00,-77
PING-00006221,PHN-00001248,TOW-00599,2021-11-28T22:15:00,-74
PING-00006222,PHN-00001248,TOW-00599,2021-11-28T22:30:00,-76
PING-00006223,PHN-00001248,TOW-00599,2021-11-28T22:45:00,-77
PING-00006224,PHN-00001248,TOW-00599,2021-11-28T23:00:00,-91
PING-00006225,PHN-00001248,TOW-00599,2021-11-28T23:15:00,-58
PING-00006226,PHN-00001248,TOW-00599,2021-11-28T23:30:00,-91
PING-00006227,PHN-00001248,TOW-00599,2021-11-28T23:45:00,-100
PING-00006228,PHN-00000603,TOW-02846,2021-11-29T04:03:00,-79
PING-00006229,PHN-00000603,TOW-02845,2021-11-29T04:18:00,-83
PING-00006230,PHN-00000603,TOW-02845,2021-11-29T04:33:00,-71
PING-00006231,PHN-00000603,TOW-02845,2021-11-29T04:48:00,-71
PING-00006232,PHN-00000603,TOW-02845,2021-11-29T05:03:00,-66
PING-00006233,PHN-00000603,TOW-02845,2021-11-29T05:18:00,-94
PING-00006234,PHN-00000603,TOW-02845,2021-11-29T05:33:00,-93
PING-00006235,PHN-00000603,TOW-02845,2021-11-29T05:48:00,-72
PING-00006236,PHN-00000603,TOW-02845,2021-11-29T06:03:00,-80
PING-00006237,PHN-00004072,TOW-02804,2021-11-29T17:39:00,-92
PING-00006238,PHN-00004072,TOW-02804,2021-11-29T17:54:00,-69
PING-00006239,PHN-00004072,TOW-02804,2021-11-29T18:09:00,-84
PING-00006240,PHN-00004072,TOW-02804,2021-11-29T18:24:00,-97
PING-00006241,PHN-00004072,TOW-02804,2021-11-29T18:39:00,-90
PING-00006242,PHN-00004072,TOW-02804,2021-11-29T18:54:00,-73
PING-00006243,PHN-00004072,TOW-02804,2021-11-29T19:09:00,-59
PING-00006244,PHN-00004072,TOW-02804,2021-11-29T19:24:00,-55
PING-00006245,PHN-00004072,TOW-02804,2021-11-29T19:39:00,-80
PING-00006246,PHN-00000603,TOW-02821,2021-11-30T05:32:00,-89
PING-00006247,PHN-00000603,TOW-02822,2021-11-30T05:47:00,-68
PING-00006248,PHN-00000603,TOW-02818,2021-11-30T06:02:00,-59
PING-00006249,PHN-00000603,TOW-02818,2021-11-30T06:17:00,-98
PING-00006250,PHN-00000603,TOW-02818,2021-11-30T06:32:00,-60
PING-00006251,PHN-00000603,TOW-02818,2021-11-30T06:47:00,-98
PING-00006252,PHN-00000603,TOW-02818,2021-11-30T07:02:00,-84
PING-00006253,PHN-00000603,TOW-02818,2021-11-30T07:17:00,-59
PING-00006254,PHN-00000603,TOW-02818,2021-11-30T07:32:00,-66
PING-00006255,PHN-00000306,TOW-00579,2021-11-30T09:03:00,-89
PING-00006256,PHN-00000306,TOW-00579,2021-11-30T09:18:00,-55
PING-00006257,PHN-00000306,TOW-00578,2021-11-30T09:33:00,-61
PING-00006258,PHN-00000306,TOW-00578,2021-11-30T09:48:00,-85
PING-00006259,PHN-00000306,TOW-00578,2021-11-30T10:03:00,-75
PING-00006260,PHN-00000306,TOW-00578,2021-11-30T10:18:00,-52
PING-00006261,PHN-00000306,TOW-00578,2021-11-30T10:33:00,-74
PING-00006262,PHN-00000306,TOW-00579,2021-11-30T10:48:00,-78
PING-00006263,PHN-00000306,TOW-00579,2021-11-30T11:03:00,-57
PING-00006264,PHN-00003845,TOW-00929,2021-12-01T22:44:00,-90
PING-00006265,PHN-00003845,TOW-00929,2021-12-01T22:59:00,-52
PING-00006266,PHN-00003845,TOW-00927,2021-12-01T23:14:00,-97
PING-00006267,PHN-00003845,TOW-00927,2021-12-01T23:29:00,-58
PING-00006268,PHN-00003845,TOW-00927,2021-12-01T23:44:00,-76
PING-00006269,PHN-00003845,TOW-00927,2021-12-01T23:59:00,-93
PING-00006270,PHN-00003845,TOW-00929,2021-12-02T00:14:00,-54
PING-00006271,PHN-00003845,TOW-00929,2021-12-02T00:29:00,-56
PING-00006272,PHN-00003845,TOW-00929,2021-12-02T00:44:00,-87
PING-00006273,PHN-00000667,TOW-03000,2021-12-01T21:25:00,-93
PING-00006274,PHN-00000667,TOW-03000,2021-12-01T21:40:00,-55
PING-00006275,PHN-00000667,TOW-03000,2021-12-01T21:55:00,-100
PING-00006276,PHN-00000667,TOW-03000,2021-12-01T22:10:00,-55
PING-00006277,PHN-00000667,TOW-03000,2021-12-01T22:25:00,-70
PING-00006278,PHN-00000667,TOW-03000,2021-12-01T22:40:00,-82
PING-00006279,PHN-00000667,TOW-03000,2021-12-01T22:55:00,-83
PING-00006280,PHN-00000667,TOW-02997,2021-12-01T23:10:00,-55
PING-00006281,PHN-00000667,TOW-02997,2021-12-01T23:25:00,-77
PING-00006282,PHN-00001397,TOW-01124,2021-12-01T22:35:00,-80
PING-00006283,PHN-00001397,TOW-01124,2021-12-01T22:50:00,-99
PING-00006284,PHN-00001397,TOW-01123,2021-12-01T23:05:00,-55
PING-00006285,PHN-00001397,TOW-01122,2021-12-01T23:20:00,-62
PING-00006286,PHN-00001397,TOW-01122,2021-12-01T23:35:00,-51
PING-00006287,PHN-00001397,TOW-01126,2021-12-01T23:50:00,-82
PING-00006288,PHN-00001397,TOW-01125,2021-12-02T00:05:00,-67
PING-00006289,PHN-00001397,TOW-01125,2021-12-02T00:20:00,-100
PING-00006290,PHN-00001397,TOW-01125,2021-12-02T00:35:00,-87
PING-00006291,PHN-00004099,TOW-03028,2021-12-02T17:21:00,-66
PING-00006292,PHN-00004099,TOW-03028,2021-12-02T17:36:00,-59
PING-00006293,PHN-00004099,TOW-03028,2021-12-02T17:51:00,-51
PING-00006294,PHN-00004099,TOW-03028,2021-12-02T18:06:00,-62
PING-00006295,PHN-00004099,TOW-03033,2021-12-02T18:21:00,-70
PING-00006296,PHN-00004099,TOW-03028,2021-12-02T18:36:00,-99
PING-00006297,PHN-00004099,TOW-03028,2021-12-02T18:51:00,-90
PING-00006298,PHN-00004099,TOW-03031,2021-12-02T19:06:00,-90
PING-00006299,PHN-00004099,TOW-03031,2021-12-02T19:21:00,-88
PING-00006300,PHN-00002856,TOW-01957,2021-12-02T08:11:00,-60
PING-00006301,PHN-00002856,TOW-01957,2021-12-02T08:26:00,-67
PING-00006302,PHN-00002856,TOW-01959,2021-12-02T08:41:00,-52
PING-00006303,PHN-00002856,TOW-01959,2021-12-02T08:56:00,-53
PING-00006304,PHN-00002856,TOW-01955,2021-12-02T09:11:00,-89
PING-00006305,PHN-00002856,TOW-01956,2021-12-02T09:26:00,-69
PING-00006306,PHN-00002856,TOW-01956,2021-12-02T09:41:00,-58
PING-00006307,PHN-00002856,TOW-01958,2021-12-02T09:56:00,-67
PING-00006308,PHN-00002856,TOW-01958,2021-12-02T10:11:00,-74
PING-00006309,PHN-00003353,TOW-00809,2021-12-03T18:36:00,-69
PING-00006310,PHN-00003353,TOW-00809,2021-12-03T18:51:00,-54
PING-00006311,PHN-00003353,TOW-00809,2021-12-03T19:06:00,-51
PING-00006312,PHN-00003353,TOW-00809,2021-12-03T19:21:00,-67
PING-00006313,PHN-00003353,TOW-00809,2021-12-03T19:36:00,-97
PING-00006314,PHN-00003353,TOW-00809,2021-12-03T19:51:00,-57
PING-00006315,PHN-00003353,TOW-00812,2021-12-03T20:06:00,-84
PING-00006316,PHN-00003353,TOW-00812,2021-12-03T20:21:00,-89
PING-00006317,PHN-00003353,TOW-00812,2021-12-03T20:36:00,-57
PING-00006318,PHN-00002448,TOW-01953,2021-12-04T08:36:00,-60
PING-00006319,PHN-00002448,TOW-01953,2021-12-04T08:51:00,-55
PING-00006320,PHN-00002448,TOW-01953,2021-12-04T09:06:00,-79
PING-00006321,PHN-00002448,TOW-01956,2021-12-04T09:21:00,-68
PING-00006322,PHN-00002448,TOW-01956,2021-12-04T09:36:00,-100
PING-00006323,PHN-00002448,TOW-01956,2021-12-04T09:51:00,-69
PING-00006324,PHN-00002448,TOW-01956,2021-12-04T10:06:00,-96
PING-00006325,PHN-00002448,TOW-01953,2021-12-04T10:21:00,-51
PING-00006326,PHN-00002448,TOW-01953,2021-12-04T10:36:00,-60
PING-00006327,PHN-00003113,TOW-00093,2021-12-04T11:12:00,-74
PING-00006328,PHN-00003113,TOW-00093,2021-12-04T11:27:00,-55
PING-00006329,PHN-00003113,TOW-00092,2021-12-04T11:42:00,-53
PING-00006330,PHN-00003113,TOW-00092,2021-12-04T11:57:00,-84
PING-00006331,PHN-00003113,TOW-00092,2021-12-04T12:12:00,-59
PING-00006332,PHN-00003113,TOW-00092,2021-12-04T12:27:00,-100
PING-00006333,PHN-00003113,TOW-00094,2021-12-04T12:42:00,-95
PING-00006334,PHN-00003113,TOW-00094,2021-12-04T12:57:00,-92
PING-00006335,PHN-00003113,TOW-00089,2021-12-04T13:12:00,-55
PING-00006336,PHN-00001673,TOW-00845,2021-12-04T11:48:00,-61
PING-00006337,PHN-00001673,TOW-00845,2021-12-04T12:03:00,-72
PING-00006338,PHN-00001673,TOW-00847,2021-12-04T12:18:00,-54
PING-00006339,PHN-00001673,TOW-00848,2021-12-04T12:33:00,-74
PING-00006340,PHN-00001673,TOW-00848,2021-12-04T12:48:00,-60
PING-00006341,PHN-00001673,TOW-00848,2021-12-04T13:03:00,-96
PING-00006342,PHN-00001673,TOW-00848,2021-12-04T13:18:00,-80
PING-00006343,PHN-00001673,TOW-00848,2021-12-04T13:33:00,-94
PING-00006344,PHN-00001673,TOW-00848,2021-12-04T13:48:00,-96
PING-00006345,PHN-00002448,TOW-01978,2021-12-05T09:31:00,-85
PING-00006346,PHN-00002448,TOW-01978,2021-12-05T09:46:00,-91
PING-00006347,PHN-00002448,TOW-01978,2021-12-05T10:01:00,-99
PING-00006348,PHN-00002448,TOW-01979,2021-12-05T10:16:00,-58
PING-00006349,PHN-00002448,TOW-01979,2021-12-05T10:31:00,-96
PING-00006350,PHN-00002448,TOW-01979,2021-12-05T10:46:00,-94
PING-00006351,PHN-00002448,TOW-01978,2021-12-05T11:01:00,-93
PING-00006352,PHN-00002448,TOW-01978,2021-12-05T11:16:00,-60
PING-00006353,PHN-00002448,TOW-01978,2021-12-05T11:31:00,-62
PING-00006354,PHN-00003619,TOW-00000,2021-12-05T03:53:00,-67
PING-00006355,PHN-00003619,TOW-00000,2021-12-05T04:08:00,-88
PING-00006356,PHN-00003619,TOW-00002,2021-12-05T04:23:00,-79
PING-00006357,PHN-00003619,TOW-00001,2021-12-05T04:38:00,-98
PING-00006358,PHN-00003619,TOW-00001,2021-12-05T04:53:00,-58
PING-00006359,PHN-00003619,TOW-00002,2021-12-05T05:08:00,-60
PING-00006360,PHN-00003619,TOW-00002,2021-12-05T05:23:00,-96
PING-00006361,PHN-00003619,TOW-00002,2021-12-05T05:38:00,-99
PING-00006362,PHN-00003619,TOW-00002,2021-12-05T05:53:00,-56
PING-00006363,PHN-00004115,TOW-00267,2021-12-05T03:20:00,-78
PING-00006364,PHN-00004115,TOW-00267,2021-12-05T03:35:00,-51
PING-00006365,PHN-00004115,TOW-00268,2021-12-05T03:50:00,-91
PING-00006366,PHN-00004115,TOW-00268,2021-12-05T04:05:00,-92
PING-00006367,PHN-00004115,TOW-00268,2021-12-05T04:20:00,-86
PING-00006368,PHN-00004115,TOW-00268,2021-12-05T04:35:00,-65
PING-00006369,PHN-00004115,TOW-00265,2021-12-05T04:50:00,-88
PING-00006370,PHN-00004115,TOW-00266,2021-12-05T05:05:00,-75
PING-00006371,PHN-00004115,TOW-00266,2021-12-05T05:20:00,-66
PING-00006372,PHN-00000667,TOW-02964,2021-12-06T22:33:00,-65
PING-00006373,PHN-00000667,TOW-02964,2021-12-06T22:48:00,-53
PING-00006374,PHN-00000667,TOW-02964,2021-12-06T23:03:00,-91
PING-00006375,PHN-00000667,TOW-02964,2021-12-06T23:18:00,-79
PING-00006376,PHN-00000667,TOW-02964,2021-12-06T23:33:00,-60
PING-00006377,PHN-00000667,TOW-02964,2021-12-06T23:48:00,-72
PING-00006378,PHN-00000667,TOW-02964,2021-12-07T00:03:00,-62
PING-00006379,PHN-00000667,TOW-02964,2021-12-07T00:18:00,-93
PING-00006380,PHN-00000667,TOW-02964,2021-12-07T00:33:00,-64
PING-00006381,PHN-00002448,TOW-02012,2021-12-07T11:32:00,-82
