evidence_id,fir_id,evidence_type,description,collection_date,collection_officer_id,collection_location,condition,is_forensic,forensic_report_id,lab_name,lab_received_date,lab_result,is_recovered_property,estimated_value_inr,tags
EVI-00001958,FIR-BLRR-2021-00070,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-20,OFF-0000623,"Crime scene near lat:13.208176, lng:77.559855",contaminated,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001959,FIR-BLRR-2021-00070,witness_statement,Statement of shop keeper recorded,2021-11-23,OFF-0000625,"Crime scene near lat:13.208176, lng:77.559855",contaminated,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001960,FIR-CTV-2021-00021,cctv_footage,Shop CCTV footage showing accused vehicle,2021-11-17,OFF-0003381,"Crime scene near lat:14.336613, lng:76.414258",partial,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001961,FIR-CTV-2021-00021,witness_statement,Voluntary statement of witness given,2021-11-17,OFF-0003378,"Crime scene near lat:14.336613, lng:76.414258",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001962,FIR-CTV-2021-00022,witness_statement,Voluntary statement of witness given,2021-11-24,OFF-0003333,"Crime scene near lat:14.231927, lng:76.738699",contaminated,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001963,FIR-CTV-2021-00022,cctv_footage,Market CCTV footage retrieved,2021-11-24,OFF-0003331,"Crime scene near lat:14.231927, lng:76.738699",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001964,FIR-CHB-2021-00015,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-25,OFF-0002923,"Crime scene near lat:13.815948, lng:77.759298",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001965,FIR-CHB-2021-00015,recovered_property,Stolen jewellery identified and recovered,2021-11-22,OFF-0002927,"Crime scene near lat:13.815948, lng:77.759298",good,false,,,,,true,556181.12,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001966,FIR-CHB-2021-00015,vehicle_tracking,FASTag records showing vehicle movement,2021-11-21,OFF-0002924,"Crime scene near lat:13.815948, lng:77.759298",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001967,FIR-RCR-2021-00027,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-11-19,OFF-0002030,"Crime scene near lat:15.993943, lng:77.058321",good,false,,,,,false,0.0,witness_statement|DRUNK_DRV|traffic
EVI-00001968,FIR-CTV-2021-00023,witness_statement,Statement of shop keeper recorded,2021-11-21,OFF-0003355,"Crime scene near lat:14.623354, lng:76.887604",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001969,FIR-CTV-2021-00023,physical_object,Stolen two-wheeler recovered,2021-11-22,OFF-0003356,"Crime scene near lat:14.623354, lng:76.887604",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001970,FIR-CTV-2021-00023,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-22,OFF-0003357,"Crime scene near lat:14.623354, lng:76.887604",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001971,FIR-BLR2-2021-00037,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-11-27,OFF-0003484,"Crime scene near lat:14.97538, lng:76.743285",good,true,FSL-0001972,KFSL Bengaluru,2021-12-03,No match found,false,0.0,fingerprints|THEFT|property
EVI-00001972,FIR-BLR2-2021-00038,physical_object,Stolen mobile phone recovered from accused,2021-12-01,OFF-0003448,"Crime scene near lat:14.910627, lng:76.894057",damaged,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00001973,FIR-BLR2-2021-00038,forensic_report,Chemical analysis of seized narcotic,2021-11-28,OFF-0003449,"Crime scene near lat:14.910627, lng:76.894057",contaminated,true,FSL-0001974,KFSL Bengaluru,2021-12-02,Positive for narcotics,false,0.0,forensic_report|BURGLARY|property
EVI-00001974,FIR-BLR2-2021-00038,witness_statement,Statement of auto driver who saw accused,2021-11-25,OFF-0003449,"Crime scene near lat:14.910627, lng:76.894057",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00001975,FIR-BLR2-2021-00038,cctv_footage,Market CCTV footage retrieved,2021-11-29,OFF-0003449,"Crime scene near lat:14.910627, lng:76.894057",good,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00001976,FIR-BLRR-2021-00071,cctv_footage,Shop CCTV footage showing accused vehicle,2021-11-26,OFF-0000631,"Crime scene near lat:13.187968, lng:77.344388",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001977,FIR-CTV-2021-00024,witness_statement,Statement of shop keeper recorded,2021-11-21,OFF-0003338,"Crime scene near lat:14.512595, lng:76.472393",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001978,FIR-CTV-2021-00024,physical_object,Stolen mobile phone recovered from accused,2021-11-27,OFF-0003338,"Crime scene near lat:14.512595, lng:76.472393",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001979,FIR-CKM-2021-00007,witness_statement,Statement of auto driver who saw accused,2021-11-26,OFF-0002387,"Crime scene near lat:13.276377, lng:75.850027",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001980,FIR-CKM-2021-00007,physical_object,Broken window glass collected from scene,2021-11-27,OFF-0002389,"Crime scene near lat:13.276377, lng:75.850027",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001981,FIR-BLG-2021-00061,dna_sample,Saliva sample from cigarette butt,2021-11-22,OFF-0001386,"Crime scene near lat:15.577259, lng:74.766221",partial,true,FSL-0001982,Regional Forensic Lab Mangaluru,2021-12-01,DNA matches accused profile,false,0.0,dna_sample|ASSAULT|violent
EVI-00001982,FIR-BLG-2021-00061,forensic_report,Tool mark examination report,2021-11-26,OFF-0001382,"Crime scene near lat:15.577259, lng:74.766221",good,true,FSL-0001983,KFSL Hubballi,2021-12-03,Positive for narcotics,false,0.0,forensic_report|ASSAULT|violent
EVI-00001983,FIR-BLG-2021-00061,witness_statement,Neighbour's statement recorded,2021-11-26,OFF-0001386,"Crime scene near lat:15.577259, lng:74.766221",contaminated,false,,,,,false,0.0,witness_statement|ASSAULT|violent
EVI-00001984,FIR-BLRR-2021-00072,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-11-28,OFF-0000650,"Crime scene near lat:13.097342, lng:77.440706",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001985,FIR-BLRR-2021-00072,physical_object,Stolen two-wheeler recovered,2021-11-23,OFF-0000649,"Crime scene near lat:13.097342, lng:77.440706",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001986,FIR-CTV-2021-00025,witness_statement,Statement of auto driver who saw accused,2021-11-26,OFF-0003321,"Crime scene near lat:14.051106, lng:76.586412",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001987,FIR-BLR2-2021-00039,vehicle_tracking,FASTag records showing vehicle movement,2021-11-26,OFF-0003390,"Crime scene near lat:15.248904, lng:76.806489",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001988,FIR-BLR2-2021-00039,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-30,OFF-0003390,"Crime scene near lat:15.248904, lng:76.806489",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001989,FIR-BLR2-2021-00039,recovered_property,Recovered vehicle from accused's possession,2021-11-27,OFF-0003388,"Crime scene near lat:15.248904, lng:76.806489",good,false,,,,,true,26031.72,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001990,FIR-BLR2-2021-00040,physical_object,Seized iron rod used as weapon,2021-11-28,OFF-0003408,"Crime scene near lat:15.309097, lng:76.957898",partial,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00001991,FIR-BLR2-2021-00040,cctv_footage,Traffic camera footage of escape route,2021-11-26,OFF-0003412,"Crime scene near lat:15.309097, lng:76.957898",damaged,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00001992,FIR-BLR2-2021-00040,witness_statement,Statement of shop keeper recorded,2021-11-21,OFF-0003413,"Crime scene near lat:15.309097, lng:76.957898",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00001993,FIR-BLR2-2021-00040,forensic_report,Ballistic report on firearm,2021-11-25,OFF-0003410,"Crime scene near lat:15.309097, lng:76.957898",good,true,FSL-0001994,Regional Forensic Lab Mangaluru,2021-11-27,Positive for narcotics,false,0.0,forensic_report|BURGLARY|property
EVI-00001994,FIR-BLR2-2021-00040,fingerprints,Palm print lifted from window sill,2021-11-26,OFF-0003411,"Crime scene near lat:15.309097, lng:76.957898",good,true,FSL-0001995,KFSL Mysuru,2021-11-30,DNA matches accused profile,false,0.0,fingerprints|BURGLARY|property
EVI-00001995,FIR-MGL-2021-00070,call_records,CDR of accused mobile obtained from service provider,2021-11-30,OFF-0000915,"Crime scene near lat:12.746299, lng:75.25477",contaminated,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001996,FIR-BLRR-2021-00073,witness_statement,Neighbour's statement recorded,2021-11-25,OFF-0000569,"Crime scene near lat:13.109166, lng:77.285015",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001997,FIR-BLRR-2021-00073,physical_object,Stolen two-wheeler recovered,2021-11-26,OFF-0000568,"Crime scene near lat:13.109166, lng:77.285015",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001998,FIR-BLRR-2021-00073,cctv_footage,Shop CCTV footage showing accused vehicle,2021-11-30,OFF-0000567,"Crime scene near lat:13.109166, lng:77.285015",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001999,FIR-CTV-2021-00026,cctv_footage,Hotel CCTV showing accused check-in,2021-11-25,OFF-0003299,"Crime scene near lat:14.236164, lng:76.726267",contaminated,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002000,FIR-CTV-2021-00026,physical_object,Stolen mobile phone recovered from accused,2021-11-24,OFF-0003301,"Crime scene near lat:14.236164, lng:76.726267",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00002001,FIR-CTV-2021-00027,cctv_footage,Shop CCTV footage showing accused vehicle,2021-12-01,OFF-0003315,"Crime scene near lat:13.950832, lng:77.039983",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002002,FIR-BLR-2021-00129,cctv_footage,Hotel CCTV showing accused check-in,2021-11-29,OFF-0000507,"Crime scene near lat:13.093389, lng:77.428393",damaged,false,,,,,false,0.0,cctv_footage|ROBBERY|property
EVI-00002003,FIR-BLR-2021-00129,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-11-23,OFF-0000504,"Crime scene near lat:13.093389, lng:77.428393",good,false,,,,,false,0.0,witness_statement|ROBBERY|property
EVI-00002004,FIR-BLR-2021-00129,recovered_property,Stolen jewellery identified and recovered,2021-11-23,OFF-0000497,"Crime scene near lat:13.093389, lng:77.428393",good,false,,,,,true,117608.71,recovered_property|ROBBERY|property|recovered_property
EVI-00002005,FIR-BLG-2021-00062,cctv_footage,Market CCTV footage retrieved,2021-11-26,OFF-0001278,"Crime scene near lat:15.546566, lng:75.144944",good,false,,,,,false,0.0,cctv_footage|PICK|property
EVI-00002006,FIR-BLG-2021-00062,physical_object,Recovered stolen gold jewellery,2021-11-30,OFF-0001280,"Crime scene near lat:15.546566, lng:75.144944",damaged,false,,,,,false,0.0,physical_object|PICK|property
EVI-00002007,FIR-BLRR-2021-00074,physical_object,Broken window glass collected from scene,2021-11-25,OFF-0000581,"Crime scene near lat:12.987744, lng:77.667961",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00002008,FIR-BLRR-2021-00074,witness_statement,Statement of auto driver who saw accused,2021-12-02,OFF-0000582,"Crime scene near lat:12.987744, lng:77.667961",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00002009,FIR-CTV-2021-00028,physical_object,Recovered stolen gold jewellery,2021-12-03,OFF-0003327,"Crime scene near lat:14.195433, lng:76.805305",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00002010,FIR-CTV-2021-00028,cctv_footage,Traffic camera footage of escape route,2021-11-30,OFF-0003326,"Crime scene near lat:14.195433, lng:76.805305",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002011,FIR-BLR-2021-00130,witness_statement,Statement of shop keeper recorded,2021-11-30,OFF-0000495,"Crime scene near lat:12.814066, lng:77.719683",partial,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002012,FIR-BLR-2021-00130,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-26,OFF-0000493,"Crime scene near lat:12.814066, lng:77.719683",partial,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00002013,FIR-BLR-2021-00130,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-11-26,OFF-0000489,"Crime scene near lat:12.814066, lng:77.719683",damaged,true,FSL-0002014,District Forensic Lab,2021-12-04,Positive for narcotics,false,0.0,fingerprints|THEFT|property
EVI-00002014,FIR-BLR-2021-00130,physical_object,Stolen two-wheeler recovered,2021-11-25,OFF-0000485,"Crime scene near lat:12.814066, lng:77.719683",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002015,FIR-CTV-2021-00029,witness_statement,Voluntary statement of witness given,2021-12-01,OFF-0003334,"Crime scene near lat:14.155074, lng:76.853038",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00002016,FIR-CTV-2021-00029,cctv_footage,Shop CCTV footage showing accused vehicle,2021-12-01,OFF-0003334,"Crime scene near lat:14.155074, lng:76.853038",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002017,FIR-MGL-2021-00071,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-11-27,OFF-0000937,"Crime scene near lat:12.469319, lng:74.910402",partial,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00002018,FIR-MGL-2021-00071,vehicle_tracking,Toll plaza records with vehicle photograph,2021-11-29,OFF-0000938,"Crime scene near lat:12.469319, lng:74.910402",partial,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00002019,FIR-MGL-2021-00071,recovered_property,Recovered vehicle from accused's possession,2021-11-30,OFF-0000938,"Crime scene near lat:12.469319, lng:74.910402",damaged,false,,,,,true,212954.02,recovered_property|VEH_THEFT|property|recovered_property
EVI-00002020,FIR-VJP-2021-00003,cctv_footage,Traffic camera footage of escape route,2021-11-26,OFF-0002163,"Crime scene near lat:16.914732993878452, lng:76.47564905353829",good,false,,,,,false,0.0,cctv_footage|ROBBERY|property
EVI-00002021,FIR-VJP-2021-00003,witness_statement,Statement of shop keeper recorded,2021-11-29,OFF-0002162,"Crime scene near lat:16.914732993878452, lng:76.47564905353829",good,false,,,,,false,0.0,witness_statement|ROBBERY|property
EVI-00002022,FIR-MGL-2021-00072,call_records,Tower location data obtained for accused phone,2021-12-02,OFF-0000910,"Crime scene near lat:13.009161, lng:74.96984",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00002023,FIR-MGL-2021-00072,physical_object,Seized iron rod used as weapon,2021-11-29,OFF-0000912,"Crime scene near lat:13.009161, lng:74.96984",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00002024,FIR-CTV-2021-00030,cctv_footage,Market CCTV footage retrieved,2021-11-29,OFF-0003332,"Crime scene near lat:14.227374, lng:76.734856",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002025,FIR-BLG-2021-00063,cctv_footage,Traffic camera footage of escape route,2021-11-30,OFF-0001404,"Crime scene near lat:16.20208, lng:74.398492",partial,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00002026,FIR-BLG-2021-00063,vehicle_tracking,GPS tracker data from accused vehicle,2021-12-02,OFF-0001404,"Crime scene near lat:16.20208, lng:74.398492",damaged,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00002027,FIR-CTV-2021-00031,cctv_footage,Hotel CCTV showing accused check-in,2021-12-05,OFF-0003347,"Crime scene near lat:14.292235, lng:76.527448",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002028,FIR-KLP-2021-00081,cctv_footage,Traffic camera footage of escape route,2021-11-30,OFF-0001543,"Crime scene near lat:17.692377, lng:76.686963",partial,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00002029,FIR-KLP-2021-00081,witness_statement,Voluntary statement of witness given,2021-11-27,OFF-0001541,"Crime scene near lat:17.692377, lng:76.686963",good,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00002030,FIR-VKT-2021-00032,physical_object,Seized iron rod used as weapon,2021-12-03,OFF-0003212,"Crime scene near lat:15.267615, lng:76.136143",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002031,FIR-VKT-2021-00032,fingerprints,Palm print lifted from window sill,2021-12-01,OFF-0003213,"Crime scene near lat:15.267615, lng:76.136143",partial,true,FSL-0002032,Regional Forensic Lab Mangaluru,2021-12-13,Fingerprint matched with accused,false,0.0,fingerprints|THEFT|property
EVI-00002032,FIR-VKT-2021-00032,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-12-02,OFF-0003212,"Crime scene near lat:15.267615, lng:76.136143",partial,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002033,FIR-HBL-2021-00041,cctv_footage,Traffic camera footage of escape route,2021-11-28,OFF-0001198,"Crime scene near lat:15.089438, lng:75.224743",good,false,,,,,false,0.0,cctv_footage|PICK|property
EVI-00002034,FIR-CTV-2021-00032,physical_object,Recovered stolen gold jewellery,2021-12-05,OFF-0003371,"Crime scene near lat:13.937013, lng:76.753259",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00002035,FIR-BLR-2021-00131,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-11-30,OFF-0000510,"Crime scene near lat:12.973639, lng:77.695477",good,true,FSL-0002036,District Forensic Lab,2021-12-13,Positive for narcotics,false,0.0,fingerprints|BURGLARY|property
EVI-00002036,FIR-BLR-2021-00131,physical_object,Broken window glass collected from scene,2021-12-02,OFF-0000513,"Crime scene near lat:12.973639, lng:77.695477",damaged,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00002037,FIR-BLR-2021-00131,forensic_report,DNA analysis report,2021-11-29,OFF-0000513,"Crime scene near lat:12.973639, lng:77.695477",partial,true,FSL-0002038,Regional Forensic Lab Mangaluru,2021-12-03,Matches with accused sample,false,0.0,forensic_report|BURGLARY|property
EVI-00002038,FIR-BLR-2021-00131,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-12-01,OFF-0000512,"Crime scene near lat:12.973639, lng:77.695477",damaged,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00002039,FIR-BLR-2021-00131,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-11-30,OFF-0000512,"Crime scene near lat:12.973639, lng:77.695477",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00002040,FIR-KLP-2021-00082,forensic_report,DNA analysis report,2021-12-01,OFF-0001623,"Crime scene near lat:17.451573, lng:77.076132",partial,true,FSL-0002041,District Forensic Lab,2021-12-15,Positive for narcotics,false,0.0,forensic_report|ASSAULT|violent
EVI-00002041,FIR-KLP-2021-00082,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-11-30,OFF-0001619,"Crime scene near lat:17.451573, lng:77.076132",good,false,,,,,false,0.0,witness_statement|ASSAULT|violent
EVI-00002042,FIR-KLP-2021-00082,dna_sample,Hair sample collected from crime scene,2021-12-04,OFF-0001621,"Crime scene near lat:17.451573, lng:77.076132",good,true,FSL-0002043,District Forensic Lab,2021-12-13,DNA matches accused profile,false,0.0,dna_sample|ASSAULT|violent
EVI-00002043,FIR-MGL-2021-00073,cctv_footage,Market CCTV footage retrieved,2021-11-30,OFF-0000876,"Crime scene near lat:12.33151, lng:75.312377",damaged,false,,,,,false,0.0,cctv_footage|ROBBERY|property
EVI-00002044,FIR-MGL-2021-00073,recovered_property,Recovered vehicle from accused's possession,2021-12-02,OFF-0000879,"Crime scene near lat:12.33151, lng:75.312377",good,false,,,,,true,45075.98,recovered_property|ROBBERY|property|recovered_property
EVI-00002045,FIR-MGL-2021-00073,physical_object,Recovered stolen gold jewellery,2021-12-05,OFF-0000877,"Crime scene near lat:12.33151, lng:75.312377",good,false,,,,,false,0.0,physical_object|ROBBERY|property
EVI-00002046,FIR-MGL-2021-00073,witness_statement,Neighbour's statement recorded,2021-12-01,OFF-0000879,"Crime scene near lat:12.33151, lng:75.312377",damaged,false,,,,,false,0.0,witness_statement|ROBBERY|property
EVI-00002047,FIR-CTV-2021-00033,cctv_footage,Shop CCTV footage showing accused vehicle,2021-12-06,OFF-0003351,"Crime scene near lat:14.240279, lng:76.600414",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002048,FIR-CTV-2021-00033,physical_object,Stolen mobile phone recovered from accused,2021-12-06,OFF-0003346,"Crime scene near lat:14.240279, lng:76.600414",damaged,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00002049,FIR-CTV-2021-00033,witness_statement,Statement of auto driver who saw accused,2021-12-03,OFF-0003344,"Crime scene near lat:14.240279, lng:76.600414",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00002050,FIR-CTV-2021-00034,witness_statement,Statement of shop keeper recorded,2021-11-30,OFF-0003316,"Crime scene near lat:14.021833, lng:76.937437",damaged,false,,,,,false,0.0,witness_statement|FRAUD|fraud
EVI-00002051,FIR-CTV-2021-00034,bank_records,ATM withdrawal records from crime location,2021-12-04,OFF-0003316,"Crime scene near lat:14.021833, lng:76.937437",damaged,false,,,,,false,0.0,bank_records|FRAUD|fraud
EVI-00002052,FIR-CTV-2021-00034,digital_evidence,Laptop seized with fraud-related files,2021-12-05,OFF-0003315,"Crime scene near lat:14.021833, lng:76.937437",good,false,,,,,false,0.0,digital_evidence|FRAUD|fraud
EVI-00002053,FIR-BLR-2021-00132,physical_object,Country-made weapon seized,2021-12-04,OFF-0000529,"Crime scene near lat:13.1967803494867, lng:77.50745432586088",damaged,false,,,,,false,0.0,physical_object|DRUNK_DRV|traffic
EVI-00002054,FIR-CTV-2021-00035,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-12-06,OFF-0003328,"Crime scene near lat:14.159256, lng:76.822462",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00002055,FIR-BDR-2021-00005,vehicle_tracking,Toll plaza records with vehicle photograph,2021-12-08,OFF-0002051,"Crime scene near lat:18.27824, lng:77.348574",partial,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00002056,FIR-MGL-2021-00074,physical_object,Seized iron rod used as weapon,2021-12-03,OFF-0000839,"Crime scene near lat:12.729814, lng:74.985753",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002057,FIR-MGL-2021-00074,fingerprints,Palm print lifted from window sill,2021-12-07,OFF-0000846,"Crime scene near lat:12.729814, lng:74.985753",partial,true,FSL-0002058,Regional Forensic Lab Mangaluru,2021-12-10,Positive for narcotics,false,0.0,fingerprints|THEFT|property
EVI-00002058,FIR-BLG-2021-00064,witness_statement,Statement of auto driver who saw accused,2021-12-08,OFF-0001350,"Crime scene near lat:15.668024, lng:74.491325",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002059,FIR-BLG-2021-00064,fingerprints,Palm print lifted from window sill,2021-12-07,OFF-0001344,"Crime scene near lat:15.668024, lng:74.491325",good,true,FSL-0002060,KFSL Mysuru,2021-12-17,Matches with accused sample,false,0.0,fingerprints|THEFT|property
EVI-00002060,FIR-BLG-2021-00064,physical_object,Stolen two-wheeler recovered,2021-12-04,OFF-0001347,"Crime scene near lat:15.668024, lng:74.491325",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002061,FIR-BLR2-2021-00041,vehicle_tracking,FASTag records showing vehicle movement,2021-12-12,OFF-0003519,"Crime scene near lat:15.476358, lng:76.733664",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00002062,FIR-BLR2-2021-00041,cctv_footage,Hotel CCTV showing accused check-in,2021-12-08,OFF-0003520,"Crime scene near lat:15.476358, lng:76.733664",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00002063,FIR-KLP-2021-00083,call_records,Tower location data obtained for accused phone,2021-12-07,OFF-0001659,"Crime scene near lat:17.398477, lng:76.799433",damaged,false,,,,,false,0.0,call_records|FRAUD|fraud
EVI-00002064,FIR-KLP-2021-00083,witness_statement,Statement of auto driver who saw accused,2021-12-07,OFF-0001654,"Crime scene near lat:17.398477, lng:76.799433",partial,false,,,,,false,0.0,witness_statement|FRAUD|fraud
EVI-00002065,FIR-HBL-2021-00042,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-12-06,OFF-0001205,"Crime scene near lat:15.119869, lng:75.263454",damaged,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00002066,FIR-BLR2-2021-00042,witness_statement,Statement of shop keeper recorded,2021-12-08,OFF-0003569,"Crime scene near lat:15.554232, lng:76.583092",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002067,FIR-UDR-2021-00056,witness_statement,Neighbour's statement recorded,2021-12-09,OFF-0002477,"Crime scene near lat:13.285271, lng:74.688434",contaminated,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002068,FIR-UDR-2021-00056,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-12-05,OFF-0002478,"Crime scene near lat:13.285271, lng:74.688434",good,true,FSL-0002069,KFSL Bengaluru,2021-12-17,Inconclusive,false,0.0,fingerprints|THEFT|property
EVI-00002069,FIR-UDR-2021-00056,physical_object,Recovered stolen gold jewellery,2021-12-04,OFF-0002476,"Crime scene near lat:13.285271, lng:74.688434",damaged,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002070,FIR-UDR-2021-00056,cctv_footage,Shop CCTV footage showing accused vehicle,2021-12-04,OFF-0002476,"Crime scene near lat:13.285271, lng:74.688434",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00002071,FIR-HBL-2021-00043,physical_object,Stolen mobile phone recovered from accused,2021-12-08,OFF-0001206,"Crime scene near lat:15.115181, lng:75.245798",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00002072,FIR-HBL-2021-00043,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-12-04,OFF-0001204,"Crime scene near lat:15.115181, lng:75.245798",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00002073,FIR-HBL-2021-00043,fingerprints,Palm print lifted from window sill,2021-12-06,OFF-0001203,"Crime scene near lat:15.115181, lng:75.245798",good,true,FSL-0002074,District Forensic Lab,2021-12-16,Inconclusive,false,0.0,fingerprints|THEFT|property
EVI-00002074,FIR-HBL-2021-00043,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-12-05,OFF-0001203,"Crime scene near lat:15.115181, lng:75.245798",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00002075,FIR-BLR2-2021-00043,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-12-05,OFF-0003519,"Crime scene near lat:15.493908, lng:76.702775",damaged,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00002076,FIR-BLR2-2021-00043,vehicle_tracking,Toll plaza records with vehicle photograph,2021-12-10,OFF-0003521,"Crime scene near lat:15.493908, lng:76.702775",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
