cctv_event_id,camera_id,camera_type,camera_owner,location_description,latitude,longitude,district_id,station_id,event_timestamp,vehicle_plate_captured,vehicle_type,vehicle_color,person_silhouette_class,num_persons_captured,linked_fir_id,is_primary_evidence,footage_available,footage_quality
CCTV-00000290,CAM-KA-BDR-8212,atm_internal,Bank,"Near crime scene, Bidar, Bidar",17.619547,77.073783,KA-BDR,STN-KA-BDR-0005,2021-05-23T04:46:00,KA-20 NO 5149,car,red,female_adult,4,FIR-BDR-2021-00004,false,false,medium_res
CCTV-00000291,CAM-KA-TKR-4304,ptz,KSTDC,"Near crime scene, Tumakuru, Tumakuru",13.104413,77.198444,KA-TKR,STN-KA-TKR-0000,2021-05-25T02:27:00,,,,male_adult,2,FIR-TKR-2021-00014,false,true,medium_res
CCTV-00000292,CAM-KA-TKR-1472,ptz,Traffic Police,"Near crime scene, Tumakuru, Tumakuru",13.106192,77.1997,KA-TKR,STN-KA-TKR-0000,2021-05-25T06:08:00,,,,juvenile,4,FIR-TKR-2021-00014,false,false,medium_res
CCTV-00000293,CAM-KA-TKR-3779,ptz,KSTDC,"Near crime scene, Tumakuru, Tumakuru",13.700562,77.137142,KA-TKR,STN-KA-TKR-0003,2021-05-26T20:02:00,KA-14 IY 2306,car,green,unidentifiable,4,FIR-TKR-2021-00015,false,false,medium_res
CCTV-00000294,CAM-KA-TKR-3580,bullet,BBMP,"Near crime scene, Tumakuru, Tumakuru",13.70303,77.134485,KA-TKR,STN-KA-TKR-0003,2021-05-26T07:55:00,KA-04 BE 3483,motorcycle,green,group_2,4,FIR-TKR-2021-00015,true,true,low_res
CCTV-00000295,CAM-KA-MYS-7164,traffic_enforcement,Private Business,"Near crime scene, Hunsur, Mysuru",12.342292,76.660505,KA-MYS,STN-KA-MYS-0012,2021-05-27T06:46:00,KA-22 LQ 4073,motorcycle,green,female_adult,2,FIR-MYS-2021-00017,true,true,low_res
CCTV-00000296,CAM-KA-TKR-9856,dome,Bank,"Near crime scene, Chikkanayakanahalli, Tumakuru",13.620644,76.635114,KA-TKR,STN-KA-TKR-0016,2021-05-30T23:11:00,KA-06 DG 6076,auto_rickshaw,white,group_3plus,3,FIR-TKR-2021-00019,true,true,corrupted
CCTV-00000297,CAM-KA-TKR-2679,traffic_enforcement,Private Business,"Near crime scene, Pavagada, Tumakuru",13.241205,76.526131,KA-TKR,STN-KA-TKR-0013,2021-05-31T04:23:00,KA-26 KI 4594,car,white,group_3plus,2,FIR-TKR-2021-00022,true,false,high_res
CCTV-00000298,CAM-KA-TKR-4269,atm_internal,Private Business,"Near crime scene, Pavagada, Tumakuru",13.242741,76.528769,KA-TKR,STN-KA-TKR-0013,2021-05-31T23:03:00,KA-25 XJ 5210,van,black,group_3plus,3,FIR-TKR-2021-00022,true,true,corrupted
CCTV-00000299,CAM-KA-TKR-3129,dome,Traffic Police,"Near crime scene, Pavagada, Tumakuru",13.245022,76.527253,KA-TKR,STN-KA-TKR-0013,2021-05-31T22:42:00,,,,group_2,2,FIR-TKR-2021-00022,true,false,medium_res
CCTV-00000300,CAM-KA-TKR-1047,bodycam,Traffic Police,"Near crime scene, Tumakuru, Tumakuru",13.687727,77.125124,KA-TKR,STN-KA-TKR-0003,2021-06-01T12:58:00,,,,male_adult,1,FIR-TKR-2021-00024,false,false,high_res
CCTV-00000301,CAM-KA-TKR-6932,bullet,Traffic Police,"Near crime scene, Tumakuru, Tumakuru",13.686019,77.125109,KA-TKR,STN-KA-TKR-0003,2021-06-01T13:29:00,KA-02 NK 7504,van,blue,juvenile,2,FIR-TKR-2021-00024,false,true,medium_res
CCTV-00000302,CAM-KA-TKR-8352,dome,Bank,"Near crime scene, Tumakuru, Tumakuru",13.686069,77.12394,KA-TKR,STN-KA-TKR-0003,2021-06-01T09:26:00,,,,group_2,2,FIR-TKR-2021-00024,false,true,medium_res
CCTV-00000303,CAM-KA-TKR-3968,atm_internal,KSTDC,"Near crime scene, Tiptur, Tumakuru",13.772497,77.243822,KA-TKR,STN-KA-TKR-0006,2021-06-02T15:38:00,KA-42 CW 4511,motorcycle,grey,group_3plus,1,FIR-TKR-2021-00025,false,true,high_res
CCTV-00000304,CAM-KA-TKR-6253,atm_internal,Private Business,"Near crime scene, Chikkanayakanahalli, Tumakuru",13.63496,76.625169,KA-TKR,STN-KA-TKR-0016,2021-06-04T09:40:00,,,,group_3plus,1,FIR-TKR-2021-00027,true,false,high_res
CCTV-00000305,CAM-KA-HBL-4408,bullet,Traffic Police,"Near crime scene, Navalgund, Hubballi-Dharwad",15.351254,75.163283,KA-HBL,STN-KA-HBL-0018,2021-06-04T18:20:00,,,,male_adult,4,FIR-HBL-2021-00053,false,true,low_res
CCTV-00000306,CAM-KA-HBL-1150,atm_internal,Private Business,"Near crime scene, Navalgund, Hubballi-Dharwad",15.352072,75.16455,KA-HBL,STN-KA-HBL-0018,2021-06-04T05:25:00,KA-10 UM 4917,auto_rickshaw,grey,male_adult,3,FIR-HBL-2021-00053,true,false,high_res
CCTV-00000307,CAM-KA-HBL-9043,bullet,KSTDC,"Near crime scene, Navalgund, Hubballi-Dharwad",15.350936,75.164525,KA-HBL,STN-KA-HBL-0018,2021-06-04T17:51:00,KA-23 OL 1217,auto_rickshaw,blue,female_adult,3,FIR-HBL-2021-00053,false,true,low_res
CCTV-00000308,CAM-KA-TKR-9371,bodycam,BBMP,"Near crime scene, Tumakuru, Tumakuru",13.881066,76.59842,KA-TKR,STN-KA-TKR-0001,2021-06-07T12:19:00,KA-05 NG 1291,auto_rickshaw,red,unidentifiable,3,FIR-TKR-2021-00030,true,false,medium_res
CCTV-00000309,CAM-KA-TKR-1711,ptz,Traffic Police,"Near crime scene, Tumakuru, Tumakuru",13.882945,76.597658,KA-TKR,STN-KA-TKR-0001,2021-06-07T11:36:00,KA-25 VC 7056,auto_rickshaw,silver,group_2,1,FIR-TKR-2021-00030,true,true,medium_res
CCTV-00000310,CAM-KA-TKR-4127,ptz,Police Department,"Near crime scene, Tumakuru, Tumakuru",13.87997,76.597576,KA-TKR,STN-KA-TKR-0001,2021-06-07T07:45:00,KA-22 OD 9268,van,silver,juvenile,4,FIR-TKR-2021-00030,false,true,low_res
CCTV-00000311,CAM-KA-BLR2-5968,traffic_enforcement,Bank,"Near crime scene, Hagaribommanahalli, Ballari",14.98556,76.805961,KA-BLR2,STN-KA-BLR2-0015,2021-06-10T09:41:00,,,,group_3plus,2,FIR-BLR2-2021-00016,false,true,high_res
CCTV-00000312,CAM-KA-BLR2-5668,atm_internal,Private Business,"Near crime scene, Hagaribommanahalli, Ballari",14.986705,76.80477,KA-BLR2,STN-KA-BLR2-0015,2021-06-10T02:47:00,,,,group_2,1,FIR-BLR2-2021-00016,false,true,corrupted
CCTV-00000313,CAM-KA-BLR2-2310,atm_internal,BBMP,"Near crime scene, Hagaribommanahalli, Ballari",14.985831,76.804588,KA-BLR2,STN-KA-BLR2-0015,2021-06-10T18:11:00,,,,group_2,2,FIR-BLR2-2021-00016,true,true,medium_res
CCTV-00000314,CAM-KA-CHB-4029,ptz,Private Business,"Near crime scene, Chikkaballapura, Chikkaballapura",13.33152,77.741865,KA-CHB,STN-KA-CHB-0002,2021-06-12T03:04:00,,,,female_adult,1,FIR-CHB-2021-00008,true,false,corrupted
CCTV-00000315,CAM-KA-CHB-3299,traffic_enforcement,Traffic Police,"Near crime scene, Gudibande, Chikkaballapura",13.670475,77.781466,KA-CHB,STN-KA-CHB-0013,2021-06-13T16:39:00,,,,female_adult,2,FIR-CHB-2021-00009,false,false,medium_res
CCTV-00000316,CAM-KA-CHB-4023,bullet,Traffic Police,"Near crime scene, Gudibande, Chikkaballapura",13.672068,77.782076,KA-CHB,STN-KA-CHB-0013,2021-06-13T02:28:00,KA-08 PN 7862,motorcycle,grey,group_3plus,2,FIR-CHB-2021-00009,true,true,medium_res
CCTV-00000317,CAM-KA-BLR-6562,traffic_enforcement,Traffic Police,"Near crime scene, Yelahanka, Bengaluru Urban",12.921565,77.627275,KA-BLR,STN-KA-BLR-0038,2021-06-15T12:15:00,KA-01 HB 3082,motorcycle,black,group_2,3,FIR-BLR-2021-00084,true,false,low_res
CCTV-00000318,CAM-KA-CHB-4825,bullet,Police Department,"Near crime scene, Gauribidanur, Chikkaballapura",13.694699,77.677305,KA-CHB,STN-KA-CHB-0009,2021-06-17T13:21:00,KA-20 OL 2717,auto_rickshaw,orange,unidentifiable,1,FIR-CHB-2021-00011,false,true,medium_res
CCTV-00000319,CAM-KA-CHB-8102,dome,Traffic Police,"Near crime scene, Gauribidanur, Chikkaballapura",13.697099,77.675199,KA-CHB,STN-KA-CHB-0009,2021-06-17T07:27:00,KA-06 ES 4438,van,red,group_2,1,FIR-CHB-2021-00011,true,true,medium_res
CCTV-00000320,CAM-KA-BLR-2974,atm_internal,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",12.82686,77.597863,KA-BLR,STN-KA-BLR-0011,2021-06-17T17:37:00,KA-10 EV 4792,auto_rickshaw,yellow,male_adult,2,FIR-BLR-2021-00086,false,true,medium_res
CCTV-00000321,CAM-KA-BLR-5071,dome,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",12.82664,77.598254,KA-BLR,STN-KA-BLR-0011,2021-06-17T07:32:00,,,,male_adult,3,FIR-BLR-2021-00086,true,true,low_res
CCTV-00000322,CAM-KA-BLR-9527,traffic_enforcement,Bank,"Near crime scene, Bengaluru North, Bengaluru Urban",12.82584,77.597582,KA-BLR,STN-KA-BLR-0011,2021-06-17T21:35:00,,,,unidentifiable,1,FIR-BLR-2021-00086,true,true,medium_res
CCTV-00000323,CAM-KA-CHB-4842,bullet,KSTDC,"Near crime scene, Gauribidanur, Chikkaballapura",13.691245,77.681363,KA-CHB,STN-KA-CHB-0009,2021-06-19T05:43:00,,,,juvenile,2,FIR-CHB-2021-00013,false,false,medium_res
CCTV-00000324,CAM-KA-CHB-9118,bodycam,Bank,"Near crime scene, Gauribidanur, Chikkaballapura",13.693897,77.682253,KA-CHB,STN-KA-CHB-0009,2021-06-19T10:16:00,,,,unidentifiable,4,FIR-CHB-2021-00013,false,false,high_res
CCTV-00000325,CAM-KA-CHB-6520,bodycam,Police Department,"Near crime scene, Gauribidanur, Chikkaballapura",13.691456,77.680662,KA-CHB,STN-KA-CHB-0009,2021-06-19T08:28:00,,,,unidentifiable,4,FIR-CHB-2021-00013,true,true,high_res
CCTV-00000326,CAM-KA-BLR-5156,bodycam,Private Business,"Near crime scene, Yelahanka, Bengaluru Urban",12.897568,77.592736,KA-BLR,STN-KA-BLR-0040,2021-06-22T12:03:00,KA-09 AW 8337,motorcycle,grey,group_3plus,4,FIR-BLR-2021-00094,true,true,medium_res
CCTV-00000327,CAM-KA-BLR-1125,dome,KSTDC,"Near crime scene, Yelahanka, Bengaluru Urban",12.898853,77.590511,KA-BLR,STN-KA-BLR-0040,2021-06-22T13:22:00,,,,juvenile,2,FIR-BLR-2021-00094,false,true,medium_res
CCTV-00000328,CAM-KA-BLR-6423,traffic_enforcement,Bank,"Near crime scene, Bengaluru North, Bengaluru Urban",13.186202,77.710169,KA-BLR,STN-KA-BLR-0008,2021-06-23T00:21:00,KA-02 VI 2535,motorcycle,red,female_adult,1,FIR-BLR-2021-00095,true,true,high_res
CCTV-00000329,CAM-KA-BLR-2637,ptz,Traffic Police,"Near crime scene, Bengaluru North, Bengaluru Urban",13.189313,77.710472,KA-BLR,STN-KA-BLR-0008,2021-06-23T19:35:00,,,,unidentifiable,2,FIR-BLR-2021-00095,false,true,high_res
CCTV-00000330,CAM-KA-CHB-9583,ptz,Private Business,"Near crime scene, Bagepalli, Chikkaballapura",13.391748,78.143082,KA-CHB,STN-KA-CHB-0003,2021-06-24T07:35:00,KA-03 XI 1296,motorcycle,yellow,unidentifiable,2,FIR-CHB-2021-00014,true,true,high_res
CCTV-00000331,CAM-KA-CHB-4664,atm_internal,KSTDC,"Near crime scene, Bagepalli, Chikkaballapura",13.394101,78.143761,KA-CHB,STN-KA-CHB-0003,2021-06-24T01:14:00,KA-03 LB 5123,motorcycle,green,group_3plus,2,FIR-CHB-2021-00014,false,true,high_res
CCTV-00000332,CAM-KA-CHB-5969,bullet,Traffic Police,"Near crime scene, Bagepalli, Chikkaballapura",13.391201,78.143366,KA-CHB,STN-KA-CHB-0003,2021-06-24T15:29:00,KA-07 AF 5372,car,blue,male_adult,2,FIR-CHB-2021-00014,true,false,high_res
CCTV-00000333,CAM-KA-BLR-6382,ptz,KSTDC,"Near crime scene, Bengaluru North, Bengaluru Urban",13.097719,77.600386,KA-BLR,STN-KA-BLR-0004,2021-06-24T18:31:00,KA-11 TZ 4261,van,orange,male_adult,4,FIR-BLR-2021-00098,true,true,low_res
CCTV-00000334,CAM-KA-BLR-9114,dome,Bank,"Near crime scene, Bengaluru North, Bengaluru Urban",13.098699,77.601362,KA-BLR,STN-KA-BLR-0004,2021-06-24T08:48:00,KA-10 HG 1314,motorcycle,blue,female_adult,2,FIR-BLR-2021-00098,true,false,medium_res
CCTV-00000335,CAM-KA-BLR-2523,dome,KSTDC,"Near crime scene, Bengaluru North, Bengaluru Urban",13.111448,77.624929,KA-BLR,STN-KA-BLR-0004,2021-06-25T04:13:00,KA-38 VM 9218,van,orange,juvenile,1,FIR-BLR-2021-00099,false,false,medium_res
CCTV-00000336,CAM-KA-BLR-4101,bullet,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",13.112308,77.625624,KA-BLR,STN-KA-BLR-0004,2021-06-25T06:23:00,KA-28 XX 5946,van,orange,unidentifiable,3,FIR-BLR-2021-00099,false,false,medium_res
CCTV-00000337,CAM-KA-SHV-4142,bodycam,BBMP,"Near crime scene, Bhadravati, Shivamogga",13.885981,75.209967,KA-SHV,STN-KA-SHV-0005,2021-06-25T06:03:00,KA-41 DY 3980,car,red,group_2,4,FIR-SHV-2021-00009,true,true,medium_res
CCTV-00000338,CAM-KA-SHV-7218,atm_internal,KSTDC,"Near crime scene, Bhadravati, Shivamogga",13.887381,75.209073,KA-SHV,STN-KA-SHV-0005,2021-06-25T08:52:00,,,,juvenile,3,FIR-SHV-2021-00009,true,true,low_res
CCTV-00000339,CAM-KA-SHV-2257,atm_internal,Police Department,"Near crime scene, Bhadravati, Shivamogga",13.886861,75.209006,KA-SHV,STN-KA-SHV-0005,2021-06-25T19:45:00,KA-57 JP 4418,motorcycle,red,unidentifiable,1,FIR-SHV-2021-00009,false,false,medium_res
CCTV-00000340,CAM-KA-CHB-3165,bullet,KSTDC,"Near crime scene, Bagepalli, Chikkaballapura",13.378074,78.196297,KA-CHB,STN-KA-CHB-0004,2021-06-26T03:52:00,,,,juvenile,3,FIR-CHB-2021-00015,false,true,medium_res
CCTV-00000341,CAM-KA-CHB-1680,bullet,Traffic Police,"Near crime scene, Bagepalli, Chikkaballapura",13.378878,78.194605,KA-CHB,STN-KA-CHB-0004,2021-06-26T22:55:00,,,,male_adult,2,FIR-CHB-2021-00015,true,true,medium_res
CCTV-00000342,CAM-KA-BLR-2305,atm_internal,Private Business,"Near crime scene, Bengaluru North, Bengaluru Urban",13.231155,77.525327,KA-BLR,STN-KA-BLR-0002,2021-06-26T06:44:00,,,,group_3plus,4,FIR-BLR-2021-00101,false,false,medium_res
CCTV-00000343,CAM-KA-BLR-5393,bodycam,KSTDC,"Near crime scene, Bengaluru North, Bengaluru Urban",13.231504,77.524408,KA-BLR,STN-KA-BLR-0002,2021-06-26T05:15:00,KA-18 SP 7876,motorcycle,yellow,juvenile,4,FIR-BLR-2021-00101,false,true,low_res
CCTV-00000344,CAM-KA-BLR-5877,bullet,Traffic Police,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.850386,77.679121,KA-BLR,STN-KA-BLR-0050,2021-06-27T13:24:00,KA-04 AG 1806,van,orange,juvenile,3,FIR-BLR-2021-00103,false,true,high_res
CCTV-00000345,CAM-KA-BLR-8165,bodycam,BBMP,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.847483,77.677355,KA-BLR,STN-KA-BLR-0050,2021-06-27T13:25:00,KA-57 NS 6553,auto_rickshaw,grey,group_2,2,FIR-BLR-2021-00103,true,true,high_res
CCTV-00000346,CAM-KA-CHB-8401,atm_internal,KSTDC,"Near crime scene, Chintamani, Chikkaballapura",13.597107,77.867606,KA-CHB,STN-KA-CHB-0006,2021-06-28T22:42:00,KA-41 BP 8366,auto_rickshaw,black,unidentifiable,2,FIR-CHB-2021-00017,false,false,medium_res
CCTV-00000347,CAM-KA-CHB-8534,atm_internal,Bank,"Near crime scene, Gudibande, Chikkaballapura",13.558111,77.5589,KA-CHB,STN-KA-CHB-0014,2021-06-29T01:13:00,KA-17 PD 9010,motorcycle,green,juvenile,1,FIR-CHB-2021-00018,false,false,medium_res
CCTV-00000348,CAM-KA-CHB-2151,bodycam,Private Business,"Near crime scene, Gudibande, Chikkaballapura",13.556248,77.558434,KA-CHB,STN-KA-CHB-0014,2021-06-29T01:14:00,,,,unidentifiable,1,FIR-CHB-2021-00018,true,false,high_res
CCTV-00000349,CAM-KA-BLR-6360,bullet,Police Department,"Near crime scene, Yelahanka, Bengaluru Urban",13.017442,77.452354,KA-BLR,STN-KA-BLR-0043,2021-06-29T03:59:00,KA-12 TK 2690,auto_rickshaw,silver,female_adult,4,FIR-BLR-2021-00106,true,false,high_res
CCTV-00000350,CAM-KA-BLR-4217,dome,KSTDC,"Near crime scene, Yelahanka, Bengaluru Urban",13.015049,77.454833,KA-BLR,STN-KA-BLR-0043,2021-06-29T10:45:00,KA-23 IM 7502,van,green,unidentifiable,3,FIR-BLR-2021-00106,true,true,medium_res
CCTV-00000351,CAM-KA-BLR-8724,bullet,Bank,"Near crime scene, Bengaluru East, Bengaluru Urban",13.142154,77.833979,KA-BLR,STN-KA-BLR-0024,2021-06-29T20:15:00,,,,group_3plus,1,FIR-BLR-2021-00107,false,false,high_res
CCTV-00000352,CAM-KA-BLR-4549,atm_internal,Traffic Police,"Near crime scene, Bengaluru East, Bengaluru Urban",13.143512,77.832307,KA-BLR,STN-KA-BLR-0024,2021-06-29T19:45:00,,,,male_adult,2,FIR-BLR-2021-00107,false,true,high_res
CCTV-00000353,CAM-KA-BLR-9231,ptz,Police Department,"Near crime scene, Bengaluru East, Bengaluru Urban",13.14123,77.833732,KA-BLR,STN-KA-BLR-0024,2021-06-29T20:57:00,,,,unidentifiable,3,FIR-BLR-2021-00107,false,false,low_res
CCTV-00000354,CAM-KA-BLR-2750,ptz,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",13.092304,77.583256,KA-BLR,STN-KA-BLR-0004,2021-07-03T06:41:00,,,,male_adult,2,FIR-BLR-2021-00110,false,false,low_res
CCTV-00000355,CAM-KA-BLR-3934,bullet,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",13.094001,77.580988,KA-BLR,STN-KA-BLR-0004,2021-07-03T08:22:00,,,,unidentifiable,1,FIR-BLR-2021-00110,false,true,medium_res
CCTV-00000356,CAM-KA-VKT-6255,bullet,BBMP,"Near crime scene, Hadagali, Vijayanagara",15.248612,76.305385,KA-VKT,STN-KA-VKT-0009,2021-07-03T11:00:00,KA-04 RJ 6247,auto_rickshaw,silver,group_3plus,4,FIR-VKT-2021-00024,false,true,corrupted
CCTV-00000357,CAM-KA-VKT-9680,atm_internal,Bank,"Near crime scene, Hadagali, Vijayanagara",15.24888,76.302833,KA-VKT,STN-KA-VKT-0009,2021-07-03T18:17:00,,,,group_3plus,4,FIR-VKT-2021-00024,false,true,medium_res
CCTV-00000358,CAM-KA-VKT-7442,bodycam,Police Department,"Near crime scene, Hadagali, Vijayanagara",15.247076,76.302801,KA-VKT,STN-KA-VKT-0009,2021-07-03T13:57:00,KA-18 FD 8150,car,silver,female_adult,1,FIR-VKT-2021-00024,false,false,low_res
CCTV-00000359,CAM-KA-VJP-3635,ptz,Private Business,"Near crime scene, Vijayapura, Vijayapura",16.67213,75.902833,KA-VJP,STN-KA-VJP-0003,2021-07-10T19:18:00,KA-10 XX 2456,van,orange,group_3plus,2,FIR-VJP-2021-00016,false,false,medium_res
CCTV-00000360,CAM-KA-VJP-8962,bodycam,Police Department,"Near crime scene, Vijayapura, Vijayapura",16.674099,75.899166,KA-VJP,STN-KA-VJP-0003,2021-07-10T23:32:00,KA-17 IF 9282,auto_rickshaw,red,female_adult,3,FIR-VJP-2021-00016,false,true,medium_res
CCTV-00000361,CAM-KA-UDR-6637,atm_internal,KSTDC,"Near crime scene, Kundapura, Udupi",13.436069,74.606378,KA-UDR,STN-KA-UDR-0013,2021-07-10T22:28:00,KA-38 GX 3254,motorcycle,red,female_adult,2,FIR-UDR-2021-00006,true,true,low_res
CCTV-00000362,CAM-KA-UDR-1509,dome,Private Business,"Near crime scene, Kundapura, Udupi",13.437179,74.607474,KA-UDR,STN-KA-UDR-0013,2021-07-10T13:36:00,KA-08 LO 6335,van,silver,group_2,1,FIR-UDR-2021-00006,true,true,medium_res
CCTV-00000363,CAM-KA-HSN-9905,atm_internal,BBMP,"Near crime scene, Hassan, Hassan",13.115855,76.614026,KA-HSN,STN-KA-HSN-0001,2021-07-11T01:00:00,KA-20 TN 4429,car,red,group_3plus,1,FIR-HSN-2021-00004,false,true,high_res
CCTV-00000364,CAM-KA-HSN-5766,atm_internal,Traffic Police,"Near crime scene, Hassan, Hassan",13.117108,76.614158,KA-HSN,STN-KA-HSN-0001,2021-07-11T16:43:00,,,,unidentifiable,3,FIR-HSN-2021-00004,true,false,high_res
CCTV-00000365,CAM-KA-HSN-8509,traffic_enforcement,Private Business,"Near crime scene, Hassan, Hassan",13.118782,76.61561,KA-HSN,STN-KA-HSN-0001,2021-07-11T17:35:00,KA-36 AN 3211,auto_rickshaw,green,unidentifiable,1,FIR-HSN-2021-00004,false,true,medium_res
CCTV-00000366,CAM-KA-HVR-6364,bodycam,Traffic Police,"Near crime scene, Byadagi, Haveri",14.665849,75.115553,KA-HVR,STN-KA-HVR-0005,2021-07-15T04:13:00,KA-13 SH 4712,van,white,male_adult,3,FIR-HVR-2021-00022,false,true,medium_res
CCTV-00000367,CAM-KA-HVR-7845,traffic_enforcement,BBMP,"Near crime scene, Byadagi, Haveri",14.663685,75.116457,KA-HVR,STN-KA-HVR-0005,2021-07-15T10:18:00,KA-28 SK 4433,auto_rickshaw,black,juvenile,2,FIR-HVR-2021-00022,false,true,low_res
CCTV-00000368,CAM-KA-HVR-4343,bullet,Private Business,"Near crime scene, Byadagi, Haveri",14.665635,75.115477,KA-HVR,STN-KA-HVR-0005,2021-07-15T00:00:00,KA-42 WX 9937,car,yellow,male_adult,4,FIR-HVR-2021-00022,false,true,medium_res
CCTV-00000369,CAM-KA-MGL-3137,ptz,Private Business,"Near crime scene, Kadaba, Dakshina Kannada",12.88287,75.375472,KA-MGL,STN-KA-MGL-0028,2021-07-16T13:38:00,,,,male_adult,2,FIR-MGL-2021-00029,true,false,medium_res
CCTV-00000370,CAM-KA-MGL-3947,dome,Bank,"Near crime scene, Kadaba, Dakshina Kannada",12.882732,75.376337,KA-MGL,STN-KA-MGL-0028,2021-07-16T11:34:00,,,,juvenile,2,FIR-MGL-2021-00029,true,false,high_res
CCTV-00000371,CAM-KA-MGL-5296,ptz,KSTDC,"Near crime scene, Kadaba, Dakshina Kannada",12.883559,75.377458,KA-MGL,STN-KA-MGL-0028,2021-07-16T12:53:00,KA-42 XA 4733,auto_rickshaw,yellow,female_adult,3,FIR-MGL-2021-00029,true,true,medium_res
CCTV-00000372,CAM-KA-BLR-2687,ptz,BBMP,"Near crime scene, Mahadevapura, Bengaluru Urban",12.935772,77.719259,KA-BLR,STN-KA-BLR-0054,2021-07-17T23:54:00,KA-04 PC 6448,auto_rickshaw,white,group_3plus,4,FIR-BLR-2021-00122,true,true,corrupted
CCTV-00000373,CAM-KA-BLR-1471,bodycam,Bank,"Near crime scene, Mahadevapura, Bengaluru Urban",12.937597,77.718459,KA-BLR,STN-KA-BLR-0054,2021-07-17T17:45:00,KA-14 JJ 6933,auto_rickshaw,grey,male_adult,2,FIR-BLR-2021-00122,true,false,medium_res
CCTV-00000374,CAM-KA-RBG-6296,bodycam,BBMP,"Near crime scene, Dharwad, Dharwad",15.305491,75.295621,KA-RBG,STN-KA-RBG-0005,2021-07-18T20:14:00,,,,group_3plus,1,FIR-RBG-2021-00043,false,false,low_res
CCTV-00000375,CAM-KA-RBG-3996,ptz,Bank,"Near crime scene, Dharwad, Dharwad",15.302339,75.293493,KA-RBG,STN-KA-RBG-0005,2021-07-18T12:13:00,,,,male_adult,4,FIR-RBG-2021-00043,true,true,medium_res
CCTV-00000376,CAM-KA-HVR-6818,atm_internal,Police Department,"Near crime scene, Shiggaon, Haveri",14.555797,75.352071,KA-HVR,STN-KA-HVR-0009,2021-07-19T05:03:00,KA-23 EK 3758,motorcycle,white,group_2,2,FIR-HVR-2021-00023,false,true,high_res
CCTV-00000377,CAM-KA-HVR-8462,traffic_enforcement,KSTDC,"Near crime scene, Shiggaon, Haveri",14.55545,75.350702,KA-HVR,STN-KA-HVR-0009,2021-07-19T02:24:00,KA-57 CP 8398,auto_rickshaw,blue,unidentifiable,2,FIR-HVR-2021-00023,false,true,high_res
CCTV-00000378,CAM-KA-HVR-6388,traffic_enforcement,Police Department,"Near crime scene, Haveri, Haveri",14.40074,75.316942,KA-HVR,STN-KA-HVR-0004,2021-07-21T17:27:00,KA-06 CQ 1061,van,orange,group_2,4,FIR-HVR-2021-00025,false,true,medium_res
CCTV-00000379,CAM-KA-HVR-9225,bullet,Bank,"Near crime scene, Haveri, Haveri",14.399141,75.315697,KA-HVR,STN-KA-HVR-0004,2021-07-21T09:46:00,KA-04 EX 4212,auto_rickshaw,white,male_adult,4,FIR-HVR-2021-00025,false,true,medium_res
CCTV-00000380,CAM-KA-UDR-7764,bodycam,Bank,"Near crime scene, Kundapura, Udupi",13.560441,75.173528,KA-UDR,STN-KA-UDR-0014,2021-07-22T05:45:00,KA-41 EL 2382,van,silver,unidentifiable,2,FIR-UDR-2021-00007,true,false,low_res
CCTV-00000381,CAM-KA-UDR-5475,traffic_enforcement,KSTDC,"Near crime scene, Kundapura, Udupi",13.560767,75.172879,KA-UDR,STN-KA-UDR-0014,2021-07-22T05:19:00,,,,group_3plus,2,FIR-UDR-2021-00007,true,true,low_res
CCTV-00000382,CAM-KA-MGL-6646,dome,Traffic Police,"Near crime scene, Bantwal, Dakshina Kannada",12.968236,75.383662,KA-MGL,STN-KA-MGL-0009,2021-07-24T02:52:00,KA-13 YE 5422,auto_rickshaw,black,group_3plus,2,FIR-MGL-2021-00037,true,true,low_res
CCTV-00000383,CAM-KA-MGL-5752,bodycam,Bank,"Near crime scene, Kadaba, Dakshina Kannada",12.55821,74.801426,KA-MGL,STN-KA-MGL-0026,2021-07-25T11:34:00,KA-23 VF 8365,van,blue,male_adult,1,FIR-MGL-2021-00038,false,true,medium_res
CCTV-00000384,CAM-KA-MGL-1465,dome,Police Department,"Near crime scene, Kadaba, Dakshina Kannada",12.558175,74.797817,KA-MGL,STN-KA-MGL-0026,2021-07-25T21:03:00,KA-42 SV 7904,car,white,group_3plus,2,FIR-MGL-2021-00038,true,true,corrupted
CCTV-00000385,CAM-KA-MGL-8983,dome,Bank,"Near crime scene, Puttur, Dakshina Kannada",12.639883,74.938016,KA-MGL,STN-KA-MGL-0017,2021-07-27T15:50:00,,,,group_3plus,3,FIR-MGL-2021-00040,false,false,high_res
CCTV-00000386,CAM-KA-HVR-1033,traffic_enforcement,Private Business,"Near crime scene, Ranebennur, Haveri",14.948295,75.446386,KA-HVR,STN-KA-HVR-0008,2021-07-29T05:48:00,,,,group_3plus,4,FIR-HVR-2021-00028,false,true,low_res
